client,round_number,computingTime,computingDemand,computingCap,computingtime
1,1,2.459477847442031,280380474608.39154,100.0,2.8038047460839155
2,1,1.2101801745593548,137960539899.76645,100.0,1.3796053989976644
3,1,2.319513197988272,264424504570.66302,100.0,2.64424504570663
4,1,1.8286736942827704,208468801148.2358,100.0,2.084688011482358
5,1,1.2139718122780323,138392786599.69568,100.0,1.3839278659969567
6,1,1.1592427659779787,132153675321.48958,100.0,1.3215367532148958
7,1,2.471632484346628,281766103215.5156,100.0,2.817661032155156
8,1,1.151896508410573,131316201958.80533,100.0,1.3131620195880533
9,1,1.166011219844222,132925279062.24132,100.0,1.3292527906224132
10,1,0.7480625286698341,85279128268.36108,100.0,0.8527912826836108
11,1,1.082722121849656,123430321890.8608,100.0,1.2343032189086078
12,1,0.8858066275715828,100981955543.16043,100.0,1.0098195554316043
13,1,1.814967850223184,206906334925.443,100.0,2.06906334925443
14,1,1.0195573847740889,116229541864.24612,100.0,1.1622954186424612
15,1,1.1560825519263744,131793410919.60669,100.0,1.3179341091960668
16,1,1.153456287458539,131494016770.27345,100.0,1.3149401677027346
17,1,1.6713715754449368,190536359600.72278,100.0,1.9053635960072277
18,1,0.7289369590580463,83098813332.61728,100.0,0.8309881333261728
19,1,1.5363108422607183,175139436017.7219,100.0,1.7513943601772188
20,1,2.266553746536374,258387127105.14664,100.0,2.5838712710514664
21,1,1.7377354372292757,198101839844.13742,100.0,1.9810183984413743
22,1,1.3044312242418528,148705159563.57123,100.0,1.4870515956357122
23,1,0.876611640676856,99933727037.16159,100.0,0.9993372703716159
24,1,1.1715226639062166,133553583685.3087,100.0,1.335535836853087
25,1,0.7317847590893507,83423462536.18597,100.0,0.8342346253618598
26,1,1.099064027890563,125293299179.52419,100.0,1.2529329917952419
27,1,1.1561599932610989,131802239231.76527,100.0,1.3180223923176528
28,1,1.1004882641136646,125455662108.95776,100.0,1.2545566210895776
29,1,1.2091837488114834,137846947364.5091,100.0,1.3784694736450909
30,1,1.2276944164186716,139957163471.72858,100.0,1.3995716347172857
31,1,2.0208147317171097,230372879415.7505,100.0,2.303728794157505
32,1,1.9484221395105124,222120123904.1984,100.0,2.2212012390419837
33,1,1.2516923919320109,142692932680.24924,100.0,1.4269293268024923
34,1,1.879592403769493,214273534029.72223,100.0,2.1427353402972225
35,1,2.03839441947639,232376963820.30844,100.0,2.3237696382030846
36,1,1.8503628335893156,210941363029.18198,100.0,2.1094136302918196
37,1,1.2465336862951517,142104840237.6473,100.0,1.4210484023764731
38,1,1.123043915256858,128027006339.28183,100.0,1.2802700633928183
39,1,1.2070761732757092,137606683753.43085,100.0,1.3760668375343084
40,1,1.0462176352739334,119268810421.22841,100.0,1.192688104212284
41,1,2.0053716003894806,228612362444.4008,100.0,2.286123624444008
42,1,1.8186112642288208,207321684122.08557,100.0,2.0732168412208556
43,1,1.210613740608096,138009966429.32294,100.0,1.3800996642932293
44,1,1.0440616738051176,119023030813.7834,100.0,1.190230308137834
45,1,1.1554257199168203,131718532070.51752,100.0,1.3171853207051751
46,1,2.465536806732416,281071195967.4954,100.0,2.810711959674954
47,1,1.2193972319364548,139011284440.75586,100.0,1.3901128444075586
48,1,1.753347147256136,199881574787.1995,100.0,1.998815747871995
49,1,1.211973208934069,138164945818.48386,100.0,1.3816494581848386
50,1,1.9549383614212277,222862973202.01996,100.0,2.2286297320201998
51,1,1.1590717323124409,132134177483.61826,100.0,1.3213417748361826
52,1,1.1735907811671495,133789349053.05505,100.0,1.3378934905305506
53,1,2.380888421088457,271421280004.0841,100.0,2.714212800040841
54,1,1.0971002727746964,125069431096.31538,100.0,1.2506943109631539
55,1,2.388231812044978,272258426573.1275,100.0,2.722584265731275
56,1,1.140878587961197,130060159027.57645,100.0,1.3006015902757644
57,1,1.1655457448214293,132872214909.64293,100.0,1.3287221490964294
58,1,1.0462817158550024,119276115607.47028,100.0,1.1927611560747027
59,1,1.596994450315833,182057367336.00497,100.0,1.8205736733600497
60,1,1.0667117591947315,121605140548.19939,100.0,1.216051405481994
61,1,1.1496144402772188,131056046191.60295,100.0,1.3105604619160296
62,1,1.5639903172850609,178294896170.49695,100.0,1.7829489617049694
63,1,1.0214574467390776,116446148928.25484,100.0,1.1644614892825484
64,1,1.2308579795062542,140317809663.71298,100.0,1.40317809663713
1,2,2.374229645356536,270662179570.64508,100.0,2.7066217957064507
2,2,1.2231166325509548,139435296110.80884,100.0,1.3943529611080885
3,2,2.308528931811452,263172298226.50552,100.0,2.6317229822650554
4,2,1.8053973875939848,205815302185.71426,100.0,2.0581530218571427
