client,round_number,computingTime,computingDemand,computingCap,computingtime
1,1,0.7705126367509365,87838440589.60677,100.0,0.8783844058960677
2,1,0.3774385321885347,43027992669.49295,100.0,0.4302799266949295
3,1,0.7254000827670097,82695609435.43912,100.0,0.8269560943543912
4,1,0.548007408156991,62472844529.89697,100.0,0.6247284452989698
5,1,0.3717210665345192,42376201584.93519,100.0,0.42376201584935186
6,1,0.3674141746014356,41885215904.56366,100.0,0.4188521590456366
7,1,0.7562307920306921,86210310291.4989,100.0,0.862103102914989
8,1,0.368786983191967,42041716083.88424,100.0,0.4204171608388424
9,1,0.3604367636144161,41089791052.04344,100.0,0.4108979105204344
10,1,0.2370462100952863,27023267950.86264,100.0,0.2702326795086264
11,1,0.3259706664830446,37160655979.067085,100.0,0.37160655979067087
12,1,0.2779456600546837,31685805246.23394,100.0,0.3168580524623394
13,1,0.5514348279684782,62863570388.40652,100.0,0.6286357038840652
14,1,0.3105553388595581,35403308629.989624,100.0,0.3540330862998962
15,1,0.3413834851235151,38917717304.08072,100.0,0.3891771730408072
16,1,0.3577119000256061,40779156602.9191,100.0,0.407791566029191
17,1,0.5149163603782654,58700465083.12225,100.0,0.5870046508312226
18,1,0.2219938188791275,25307295352.220535,100.0,0.2530729535222054
19,1,0.4469300005584955,50950020063.66849,100.0,0.5095002006366849
20,1,0.6590991076081991,75137298267.3347,100.0,0.7513729826733471
21,1,0.5213258098810911,59431142326.44439,100.0,0.5943114232644439
22,1,0.394437812268734,44965910598.63567,100.0,0.4496591059863567
23,1,0.26022744551301,29665928788.483143,100.0,0.2966592878848314
24,1,0.353221608325839,40267263349.145645,100.0,0.40267263349145643
25,1,0.2199788186699152,25077585328.37033,100.0,0.25077585328370333
26,1,0.3414559029042721,38925972931.08702,100.0,0.3892597293108702
27,1,0.3423249684274196,39025046400.72584,100.0,0.3902504640072584
28,1,0.3202508296817541,36508594583.71997,100.0,0.3650859458371997
29,1,0.3604249283671379,41088441833.85372,100.0,0.4108844183385372
30,1,0.3689708225429058,42062673769.891266,100.0,0.4206267376989127
31,1,0.6063214223831892,69120642151.68356,100.0,0.6912064215168356
32,1,0.5581787992268801,63632383111.86433,100.0,0.6363238311186432
33,1,0.382685424759984,43626138422.638176,64.0,0.6816584128537215
34,1,0.5657816678285599,64499110132.455826,64.0,1.0077985958196223
35,1,0.6201498452574015,70697082359.34377,64.0,1.1046419118647464
36,1,0.5434531792998314,61953662440.18078,64.0,0.9680259756278247
37,1,0.3684351816773414,42001610711.21692,64.0,0.6562751673627644
38,1,0.3232718519866466,36852991126.477715,64.0,0.5758279863512142
39,1,0.3655468355864286,41672339256.85286,64.0,0.6511303008883259
40,1,0.3236661422997713,36897940222.17393,64.0,0.5765303159714676
41,1,0.6004014331847429,68445763383.06069,64.0,1.0694650528603233
42,1,0.5447658225893974,62103303775.19131,64.0,0.9703641214873642
43,1,0.3635346014052629,41442944560.19997,64.0,0.6475460087531245
44,1,0.2979100700467825,33961747985.333206,64.0,0.5306523122708313
45,1,0.3469118606299162,39547952111.81045,64.0,0.6179367517470382
46,1,0.7507912386208773,85590201202.78001,64.0,1.3373468937934376
47,1,0.3722943402826786,42441554792.22536,64.0,0.6631492936285212
48,1,0.5350048206746578,60990549556.910995,64.0,0.9529773368267344
49,1,0.372736657038331,42491978902.36973,64.0,0.663937170349527
50,1,0.5944939274340868,67772307727.48589,64.0,1.0589423082419671
51,1,0.3491425719112158,39802253197.8786,64.0,0.6219102062168531
52,1,0.3562129028141498,40608270920.81308,200.0,0.2030413546040654
53,1,0.7131605222821236,81300299540.16208,200.0,0.4065014977008104
54,1,0.3280084673315286,37392965275.79426,200.0,0.1869648263789713
55,1,0.712302703410387,81202508188.78412,200.0,0.4060125409439206
56,1,0.3512149453163147,40038503766.059875,200.0,0.20019251883029937
57,1,0.3451665472239256,39348986383.52752,200.0,0.1967449319176376
58,1,0.3261501081287861,37181112326.68161,200.0,0.18590556163340805
59,1,0.4960154388099909,56545760024.33896,200.0,0.28272880012169477
60,1,0.318478126078844,36306506372.98822,200.0,0.1815325318649411
61,1,0.3527684435248375,40215602561.831474,200.0,0.20107801280915738
62,1,0.4860313925892114,55407578755.1701,200.0,0.2770378937758505
63,1,0.3167447373270988,36108900055.28926,200.0,0.1805445002764463
64,1,0.37696916423738,42974484723.06132,200.0,0.2148724236153066
1,2,0.7257644813507795,82737150873.98886,100.0,0.8273715087398886
2,2,0.349965626373887,39896081406.623116,100.0,0.39896081406623113
3,2,0.6845575664192438,78039562571.7938,100.0,0.780395625717938
4,2,0.5422523319721222,61816765844.82193,100.0,0.6181676584482193
5,2,0.3681199494749307,41965674240.1421,100.0,0.419656742401421
6,2,0.3431220594793558,39115914780.64656,100.0,0.3911591478064656
7,2,0.7135544829070568,81345211051.40448,100.0,0.8134521105140448
8,2,0.3401446118950844,38776485756.03962,100.0,0.3877648575603962
9,2,0.3396614789962768,38721408605.575554,100.0,0.3872140860557555
10,2,0.2248480971902609,25632683079.689743,100.0,0.25632683079689744
11,2,0.3159081656485796,36013530883.93807,100.0,0.3601353088393807
12,2,0.2632312253117561,30008359685.54019,100.0,0.3000835968554019
