client_id,round_number,hierarchy,num_samples,set,accuracy,loss
f2415_79,100,,158,train,0.5704225352112676,1.4723063707351685
f2419_83,100,,150,train,0.4666666666666667,1.8806946277618408
f2420_84,100,,178,train,0.59375,1.4049222469329834
f2429_95,100,,179,train,0.6335403726708074,1.1936818361282349
f2440_79,100,,155,train,0.5107913669064749,1.6146339178085327
f2463_79,100,,158,train,0.47183098591549294,1.7655954360961914
f2482_62,100,,171,train,0.6797385620915033,0.9992693662643433
f2499_74,100,,160,train,0.2708333333333333,3.0351829528808594
f2532_93,100,,183,train,0.725609756097561,0.8766838908195496
f2551_80,100,,176,train,0.4810126582278481,2.7811195850372314
f3115_25,100,,171,train,0.5490196078431373,1.6952173709869385
f3116_03,100,,160,train,0.6111111111111112,1.3568121194839478
f3138_46,100,,178,train,0.575,1.320386290550232
f3176_15,100,,173,train,0.632258064516129,1.2223292589187622
f3211_20,100,,173,train,0.4129032258064516,2.6291415691375732
f3230_21,100,,183,train,0.7987804878048781,0.7740727663040161
f3242_19,100,,158,train,0.6549295774647887,1.1925318241119385
f3260_09,100,,174,train,0.6858974358974359,1.101570963859558
f3292_31,100,,168,train,0.41721854304635764,2.3633873462677
f3312_28,100,,162,train,0.6758620689655173,1.3428562879562378
f3314_25,100,,175,train,0.6687898089171974,1.183036208152771
f3334_16,100,,160,train,0.5069444444444444,1.987834095954895
f3368_37,100,,175,train,0.5477707006369427,1.5383734703063965
f3414_29,100,,173,train,0.632258064516129,1.0509504079818726
f3448_15,100,,171,train,0.7320261437908496,0.8480159640312195
f3450_19,100,,178,train,0.5625,1.4717400074005127
f3457_40,100,,142,train,0.33070866141732286,2.618833065032959
f3465_24,100,,165,train,0.6081081081081081,1.4116277694702148
f3496_38,100,,164,train,0.5918367346938775,1.5843517780303955
f3502_45,100,,183,train,0.676829268292683,1.1911033391952515
f3514_20,100,,178,train,0.6125,1.4178047180175781
f3527_33,100,,183,train,0.6829268292682927,1.1511130332946777
f3547_04,100,,170,train,0.6666666666666666,1.1572014093399048
