client_id,round_number,hierarchy,num_samples,set,bytes_written,bytes_read,local_computations,computingTime,sim_time_start,sim_time_end,time
f1763_25,1,,157,train,26414840,26414840,5545266300,1.6805079310015572,37.89560890999928,39.57611684100085,1.6805079310015572
f0365_07,1,,285,train,26414840,26414840,9902261250,2.880075286999272,39.5822415620005,42.462316848999755,2.880075286999272
f0610_38,1,,278,train,26414840,26414840,9902261250,2.800022117999106,42.46831372700035,45.268335844999456,2.800022117999106
f1851_06,1,,136,train,26414840,26414840,4753085400,1.3907048350010882,45.274337762999494,46.665042598000575,1.3907048350010882
f3841_01,1,,178,train,26414840,26414840,6337447200,1.814109087999896,46.67094390400053,48.48505299200042,1.814109087999896
f3758_19,1,,176,train,26414840,26414840,5941356750,1.7768133329991542,48.49101437200079,50.26782770499993,1.7768133329991542
f0166_12,1,,311,train,26414840,26414840,10694442150,3.1335266570004023,50.27388627999972,53.40741293700011,3.1335266570004023
f3230_21,1,,183,train,26414840,26414840,6337447200,1.853900194999369,53.41327954600092,55.26717974100029,1.853900194999369
f1121_47,1,,238,train,26414840,26414840,8317899450,2.4141555559999692,55.273067500000245,57.68722305600022,2.4141555559999692
f1472_37,1,,387,train,26414840,26414840,13467075300,3.898424476999935,57.69327486800103,61.59169934500096,3.898424476999935
f0114_20,1,,302,train,26414840,26414840,10694442150,3.055728556999384,61.597607423000234,64.65333597999961,3.055728556999384
f2160_96,1,,176,train,26414840,26414840,5941356750,1.7728244589998212,64.65917449500012,66.43199895399994,1.7728244589998212
f3904_45,1,,153,train,26414840,26414840,5149175850,1.5503269270011515,66.43807433099937,67.98840125800052,1.5503269270011515
f2499_74,1,,160,train,26414840,26414840,5545266300,1.6278351470009509,67.99436049299948,69.62219564000043,1.6278351470009509
f3721_04,1,,179,train,26414840,26414840,6337447200,1.821887046000484,69.62806461299989,71.44995165900036,1.821887046000484
f3465_24,1,,165,train,26414840,26414840,5545266300,1.662974167998982,71.45602148500075,73.11899565299973,1.662974167998982
f2346_88,1,,169,train,26414840,26414840,5941356750,1.7461412459997518,73.12508778099982,74.87122902699956,1.7461412459997518
f2042_30,1,,166,train,26414840,26414840,5545266300,1.6766159060007342,74.87724581200018,76.55386171800092,1.6766159060007342
f1512_39,1,,140,train,26414840,26414840,4753085400,1.4303920770016705,76.5597972279993,77.99018930500097,1.4303920770016705
f3547_04,1,,170,train,26414840,26414840,5941356750,1.747783155999059,77.9962327510002,79.74401590699927,1.747783155999059
f1425_23,1,,372,train,26414840,26414840,13070984850,3.769793952000328,79.75009703499927,83.5198909869996,3.769793952000328
f1026_41,1,,205,train,26414840,26414840,7129628100,2.0967542079997656,83.52604535300088,85.62279956100065,2.0967542079997656
f0703_11,1,,302,train,26414840,26414840,10694442150,3.0563033529997483,85.62882523200095,88.68512858500071,3.0563033529997483
f3368_37,1,,175,train,26414840,26414840,5941356750,1.777704767000614,88.69111864799925,90.46882341499986,1.777704767000614
f0110_48,1,,413,train,26414840,26414840,14655346650,4.173473970999112,90.4747662280006,94.64824019899972,4.173473970999112
f1314_29,1,,302,train,26414840,26414840,10694442150,3.0566995739991403,94.65436384900022,97.71106342299936,3.0566995739991403
f1651_06,1,,180,train,26414840,26414840,6337447200,1.8375035820008636,97.71718601599967,99.55468959800056,1.8375035820008636
f3928_39,1,,170,train,26414840,26414840,5941356750,1.7349672709988226,99.5606121460005,101.29557941699932,1.7349672709988226
f0850_30,1,,329,train,26414840,26414840,11486623050,3.3450299340001948,101.30142416300077,104.64645409700096,3.3450299340001948
f1642_04,1,,153,train,26414840,26414840,5149175850,1.5699187430000163,104.65246954500073,106.22238828800072,1.5699187430000163
f2126_57,1,,158,train,26414840,26414840,5545266300,1.615561479000462,106.22853754199969,107.84409902100016,1.615561479000462
f1165_30,1,,180,train,26414840,26414840,6337447200,1.8465218679993995,107.85011692800072,109.69663879600012,1.8465218679993995
f0547_28,1,,416,train,26414840,26414840,14655346650,4.210766648000572,109.70274500999949,113.91351165800008,4.210766648000572
f1120_05,1,,401,train,26414840,26414840,14259256200,4.0362376800003394,113.91956386399944,117.95580154399977,4.0362376800003394
f3791_09,1,,163,train,26414840,26414840,5545266300,1.6535563529996582,117.96166428600009,119.61522063899973,1.6535563529996582
f3632_10,1,,149,train,26414840,26414840,5149175850,1.5220168610012481,119.62103310699969,121.14304996800092,1.5220168610012481
f0203_21,1,,427,train,26414840,26414840,15051437100,4.318114263000098,121.14886043399929,125.4669746969994,4.318114263000098
f0812_32,1,,380,train,26414840,26414840,13467075300,3.8464932239985496,125.47282192500096,129.31931514899952,3.8464932239985496
f1793_33,1,,130,train,26414840,26414840,4356994950,1.3263417090001894,129.3252304020007,130.65157211100086,1.3263417090001894
f2482_62,1,,171,train,26414840,26414840,5941356750,1.7348407579993363,130.657624675001,132.39246543300032,1.7348407579993363
f1527_46,1,,179,train,26414840,26414840,6337447200,1.8235780830000292,132.3983720750002,134.22195015800025,1.8235780830000292
f1018_07,1,,145,train,26414840,26414840,5149175850,1.4589281939988723,134.2279003090007,135.68682850299956,1.4589281939988723
f0461_47,1,,347,train,26414840,26414840,12278803950,3.511807282999144,135.69279937200008,139.20460665499922,3.511807282999144
f0579_26,1,,167,train,26414840,26414840,5941356750,1.6865337310009636,139.2107416769995,140.8972754080005,1.6865337310009636
f1835_27,1,,122,train,26414840,26414840,3960904500,1.22982101100024,140.90313060299925,142.13295161399947,1.22982101100024
f1045_35,1,,161,train,26414840,26414840,5545266300,1.6781523509998806,142.13907132200075,143.81722367300063,1.6781523509998806
f2415_79,1,,158,train,26414840,26414840,5545266300,1.7767920890000823,143.82370299300055,145.6004950820006,1.7767920890000823
f2139_75,1,,142,train,26414840,26414840,4753085400,1.4655739959998757,145.606819224,147.07239321999987,1.4655739959998757
f0373_35,1,,384,train,26414840,26414840,13467075300,4.002769263999653,147.0783084680006,151.08107773200027,4.002769263999653
f3242_19,1,,158,train,26414840,26414840,5545266300,1.6167014229995402,151.08705105800072,152.7037524810003,1.6167014229995402
f3138_46,1,,178,train,26414840,26414840,6337447200,1.799276452000413,152.71012063099988,154.50939708300032,1.799276452000413
f3633_29,1,,177,train,26414840,26414840,5941356750,1.7896464479999852,154.5157266490005,156.30537309700046,1.7896464479999852
f0322_19,1,,246,train,26414840,26414840,8713989900,2.499856712998735,156.3114744560007,158.81133116899946,2.499856712998735
f0957_15,1,,335,train,26414840,26414840,11882713500,3.404269119000673,158.81722392499978,162.22149304400043,3.404269119000673
f3668_33,1,,181,train,26414840,26414840,6337447200,1.8411074650011867,162.22729086899926,164.06839833400045,1.8411074650011867
f2420_84,1,,178,train,26414840,26414840,6337447200,1.8055159800005638,164.07425979199982,165.87977577200036,1.8055159800005638
f0732_46,1,,249,train,26414840,26414840,8713989900,2.548001875000409,165.88606629599963,168.43406817100004,2.548001875000409
f2120_61,1,,149,train,26414840,26414840,5149175850,1.5255272340000374,168.4402558490001,169.96578308300013,1.5255272340000374
f0406_00,1,,296,train,26414840,26414840,10298351700,3.007755614000416,169.97194191199924,172.97969752599965,3.007755614000416
f3749_27,1,,134,train,26414840,26414840,4753085400,1.3671987739999167,172.98566789799955,174.35286667199944,1.3671987739999167
f1566_38,1,,169,train,26414840,26414840,5941356750,1.7311169969998446,174.35891581500073,176.09003281200057,1.7311169969998446
f2532_93,1,,183,train,26414840,26414840,6337447200,1.8610619800001589,176.09611835100074,177.9571803310009,1.8610619800001589
f3414_29,1,,173,train,26414840,26414840,5941356750,1.7643767780009512,177.96313787799954,179.72751465600052,1.7643767780009512
f1693_00,1,,166,train,26414840,26414840,5545266300,1.6831204190002609,179.7336670879995,181.4167875069997,1.6831204190002609
f1763_25,2,,157,train,26414840,26414840,5545266300,1.6131498770009784,182.95043586599968,184.56358574300063,1.6131498770009784
f0365_07,2,,285,train,26414840,26414840,9902261250,2.8939964839992167,184.57673715000053,187.47073363399974,2.8939964839992167
f0610_38,2,,278,train,26414840,26414840,9902261250,2.806442516999596,187.48086765200057,190.2873101690002,2.806442516999596
f1851_06,2,,136,train,26414840,26414840,4753085400,1.3889160310009174,190.30021525099983,191.68913128200074,1.3889160310009174
f3841_01,2,,178,train,26414840,26414840,6337447200,1.7957502989993372,191.70207123799992,193.49782153699925,1.7957502989993372
f3758_19,2,,176,train,26414840,26414840,5941356750,1.7791736660001334,193.5106058149995,195.28977948099964,1.7791736660001334
f0166_12,2,,311,train,26414840,26414840,10694442150,3.14418961499905,195.30005424500087,198.44424385999992,3.14418961499905
f3230_21,2,,183,train,26414840,26414840,6337447200,1.855210748999525,198.4571341390001,200.31234488799961,1.855210748999525
f1121_47,2,,238,train,26414840,26414840,8317899450,2.4212786320003943,200.3258432740004,202.7471219060008,2.4212786320003943
f1472_37,2,,387,train,26414840,26414840,13467075300,3.9156021640010295,202.76019133199955,206.67579349600052,3.9156021640010295
f0114_20,2,,302,train,26414840,26414840,10694442150,3.071314937000352,206.68631743500006,209.75763237200042,3.071314937000352
f2160_96,2,,176,train,26414840,26414840,5941356750,1.7797795530004803,209.77083329000016,211.55061284300064,1.7797795530004803
f3904_45,2,,153,train,26414840,26414840,5149175850,1.5571239170003537,211.563421285,213.1205452020004,1.5571239170003537
f2499_74,2,,160,train,26414840,26414840,5545266300,1.638146551000318,213.13353723100045,214.77168378200082,1.638146551000318
f3721_04,2,,179,train,26414840,26414840,6337447200,1.8277773410009104,214.78217210699952,216.6099494480004,1.8277773410009104
f3465_24,2,,165,train,26414840,26414840,5545266300,1.6679816870000648,216.6229492519997,218.2909309389997,1.6679816870000648
f2346_88,2,,169,train,26414840,26414840,5941356750,1.7322504050007408,218.30400646200002,220.0362568670007,1.7322504050007408
f2042_30,2,,166,train,26414840,26414840,5545266300,1.6782557029982854,220.0490977780009,221.72735348099926,1.6782557029982854
