client_id,round_number,hierarchy,num_samples,set,bytes_written,bytes_read,local_computations,computingTime,sim_time_start,sim_time_end,time
f1763_25,1,,157,train,26414840,26414840,7393688400,2.2393373800005065,38.02953336399878,40.268870743999294,2.2393373800005065
f0365_07,1,,285,train,26414840,26414840,13203015000,3.8931514960022473,40.27502575199833,44.168177248000575,3.8931514960022473
f0610_38,1,,278,train,26414840,26414840,13203015000,3.778763801001333,44.17428565199953,47.95304945300086,3.778763801001333
f1851_06,1,,136,train,26414840,26414840,6337447200,1.8760074679994432,47.95895576700059,49.83496323500003,1.8760074679994432
f3841_01,1,,178,train,26414840,26414840,8449929600,2.4324386799999047,49.8408762930012,52.273314973001106,2.4324386799999047
f3758_19,1,,176,train,26414840,26414840,7921809000,2.38839952899798,52.279258660000785,54.66765818899876,2.38839952899798
f0166_12,1,,311,train,26414840,26414840,14259256200,4.218104700001277,54.673656276998365,58.89176097699964,4.218104700001277
f3230_21,1,,183,train,26414840,26414840,8449929600,2.506685077001748,58.89787868799976,61.404563765001505,2.506685077001748
f1121_47,1,,238,train,26414840,26414840,11090532600,3.2986120300010957,61.41053114099849,64.70914317099961,3.2986120300010957
f1472_37,1,,387,train,26414840,26414840,17956100400,5.331301993999659,64.71548746500048,70.04678945900014,5.331301993999659
f0114_20,1,,302,train,26414840,26414840,14259256200,4.180504553998617,70.05309841000053,74.23360296399916,4.180504553998617
f2160_96,1,,176,train,26414840,26414840,7921809000,2.4205990279988328,74.23990642900026,76.66050545699909,2.4205990279988328
f3904_45,1,,153,train,26414840,26414840,6865567800,2.1259687460005807,76.66658982900117,78.79255857500175,2.1259687460005807
f2499_74,1,,160,train,26414840,26414840,7393688400,2.257810678998794,78.79875256000014,81.05656323899893,2.257810678998794
f3721_04,1,,179,train,26414840,26414840,8449929600,2.4584116490004817,81.06256787600068,83.52097952500117,2.4584116490004817
f3465_24,1,,165,train,26414840,26414840,7393688400,2.2650822230025374,83.52732772799936,85.7924099510019,2.2650822230025374
f2346_88,1,,169,train,26414840,26414840,7921809000,2.391289701998176,85.79845867200129,88.18974837399946,2.391289701998176
f2042_30,1,,166,train,26414840,26414840,7393688400,2.326587390001805,88.19607541000003,90.52266280000185,2.326587390001805
f1512_39,1,,140,train,26414840,26414840,6337447200,1.9881016729996193,90.52884854700096,92.51695022000057,1.9881016729996193
f3547_04,1,,170,train,26414840,26414840,7921809000,2.4126364080002527,92.52339364499856,94.93603005299885,2.4126364080002527
f1425_23,1,,372,train,26414840,26414840,17427979800,5.205792560998817,94.94221708500119,100.148009646,5.205792560998817
f1026_41,1,,205,train,26414840,26414840,9506170800,2.8791176010017807,100.15427063799869,103.03338823900049,2.8791176010017807
f0703_11,1,,302,train,26414840,26414840,14259256200,4.169128427001851,103.03958103699915,107.208709464001,4.169128427001851
f3368_37,1,,175,train,26414840,26414840,7921809000,2.435201766998944,107.21520050500112,109.65040227200006,2.435201766998944
f0110_48,1,,413,train,26414840,26414840,19540462200,5.781436466000741,109.65679040599936,115.43822687200009,5.781436466000741
f1314_29,1,,302,train,26414840,26414840,14259256200,4.2196832279987575,115.44444525500148,119.66412848300024,4.2196832279987575
f1651_06,1,,180,train,26414840,26414840,8449929600,2.539762847001839,119.6703146789987,122.21007752600052,2.539762847001839
f3928_39,1,,170,train,26414840,26414840,7921809000,2.4103993870012346,122.2166696739987,124.62706906099993,2.4103993870012346
f0850_30,1,,329,train,26414840,26414840,15315497400,4.577261230999285,124.63343580400031,129.2106970349996,4.577261230999285
f1642_04,1,,153,train,26414840,26414840,6865567800,2.1354449289974577,129.21689419700124,131.3523391259987,2.1354449289974577
f2126_57,1,,158,train,26414840,26414840,7393688400,2.234937604000152,131.3585927339991,133.59353033799923,2.234937604000152
f1165_30,1,,180,train,26414840,26414840,8449929600,2.519630836002761,133.59934829999838,136.11897913600114,2.519630836002761
f0547_28,1,,416,train,26414840,26414840,19540462200,5.787259371998516,136.12520861099986,141.91246798299838,5.787259371998516
f1120_05,1,,401,train,26414840,26414840,19012341600,5.592270121000184,141.91869629899884,147.51096641999902,5.592270121000184
f3791_09,1,,163,train,26414840,26414840,7393688400,2.276938546998281,147.51721888500106,149.79415743199934,2.276938546998281
f3632_10,1,,149,train,26414840,26414840,6865567800,2.105354973999056,149.80029386300157,151.90564883700063,2.105354973999056
f0203_21,1,,427,train,26414840,26414840,20068582800,5.9573813549977785,151.91173594800057,157.86911730299838,5.9573813549977785
f0812_32,1,,380,train,26414840,26414840,17956100400,5.338556820999656,157.87555838299886,163.21411520399852,5.338556820999656
f1793_33,1,,130,train,26414840,26414840,5809326600,1.842082801998913,163.22055408199958,165.06263688399852,1.842082801998913
f2482_62,1,,171,train,26414840,26414840,7921809000,2.382396183002129,165.06881559099932,167.4512117740014,2.382396183002129
f1527_46,1,,179,train,26414840,26414840,8449929600,2.490080648000003,167.45730741900115,169.94738806700116,2.490080648000003
f1018_07,1,,145,train,26414840,26414840,6865567800,2.0234040670002287,169.95403780099878,171.977441867999,2.0234040670002287
f0461_47,1,,347,train,26414840,26414840,16371738600,4.853890469999897,171.98400856900116,176.83789903900106,4.853890469999897
f0579_26,1,,167,train,26414840,26414840,7921809000,2.3231491149999783,176.84418207600174,179.1673311910017,2.3231491149999783
f1835_27,1,,122,train,26414840,26414840,5281206000,1.7021974320014124,179.1738481829998,180.87604561500117,1.7021974320014124
f1045_35,1,,161,train,26414840,26414840,7393688400,2.214117970001098,180.8820043630003,183.0961223330014,2.214117970001098
