client_id,round_number,hierarchy,num_samples,set,bytes_written,bytes_read,local_computations,computingTime
f2346_88,17,,169,train,26414840,26414840,1980452250,0.352836600000046
f2042_30,17,,166,train,26414840,26414840,1848422100,0.33619666100003087
f1512_39,17,,140,train,26414840,26414840,1584361800,0.30836008000005677
f3547_04,17,,170,train,26414840,26414840,1980452250,0.3796429630001512
f1763_25,18,,157,train,26414840,26414840,1848422100,0.31682196499968995
f0365_07,18,,285,train,26414840,26414840,3300753750,0.7194832549998864
f0610_38,18,,278,train,26414840,26414840,3300753750,0.5548378900002717
f1851_06,18,,136,train,26414840,26414840,1584361800,0.28379511999992246
f3841_01,18,,178,train,26414840,26414840,2112482400,0.3480640409998159
f3758_19,18,,176,train,26414840,26414840,1980452250,0.41552278499966633
f0166_12,18,,311,train,26414840,26414840,3564814050,0.6253173449999849
f3230_21,18,,183,train,26414840,26414840,2112482400,0.37682250799980466
f1121_47,18,,238,train,26414840,26414840,2772633150,0.5776964380002028
f1472_37,18,,387,train,26414840,26414840,4489025100,0.7927320079998026
f0114_20,18,,302,train,26414840,26414840,3564814050,0.6861594990000413
f2160_96,18,,176,train,26414840,26414840,1980452250,0.355900658000337
f3904_45,18,,153,train,26414840,26414840,1716391950,0.3268042280001282
f2499_74,18,,160,train,26414840,26414840,1848422100,0.3325366829999439
f3721_04,18,,179,train,26414840,26414840,2112482400,0.44817341399993893
f3465_24,18,,165,train,26414840,26414840,1848422100,0.3396777579996524
f2346_88,18,,169,train,26414840,26414840,1980452250,0.34200626900019415
f2042_30,18,,166,train,26414840,26414840,1848422100,0.3379667839999456
f1512_39,18,,140,train,26414840,26414840,1584361800,0.2919235710000976
f3547_04,18,,170,train,26414840,26414840,1980452250,0.41412632100036717
f1763_25,19,,157,train,26414840,26414840,1848422100,0.31896276199995555
f0365_07,19,,285,train,26414840,26414840,3300753750,0.6308338820003883
f0610_38,19,,278,train,26414840,26414840,3300753750,0.5376155569997536
f1851_06,19,,136,train,26414840,26414840,1584361800,0.2795998349997717
f3841_01,19,,178,train,26414840,26414840,2112482400,0.35926086700010273
f3758_19,19,,176,train,26414840,26414840,1980452250,0.4486148549999598
f0166_12,19,,311,train,26414840,26414840,3564814050,0.6213040190000356
f3230_21,19,,183,train,26414840,26414840,2112482400,0.3747319710000738
f1121_47,19,,238,train,26414840,26414840,2772633150,0.5790784190003251
f1472_37,19,,387,train,26414840,26414840,4489025100,0.7700540920000094
f0114_20,19,,302,train,26414840,26414840,3564814050,0.6437720969997827
f2160_96,19,,176,train,26414840,26414840,1980452250,0.369584519
f3904_45,19,,153,train,26414840,26414840,1716391950,0.3104132439998466
f2499_74,19,,160,train,26414840,26414840,1848422100,0.3422337179999886
f3721_04,19,,179,train,26414840,26414840,2112482400,0.3634829220000029
f3465_24,19,,165,train,26414840,26414840,1848422100,0.41925902299999507
f2346_88,19,,169,train,26414840,26414840,1980452250,0.34052311999994345
f2042_30,19,,166,train,26414840,26414840,1848422100,0.34147715100016285
f1512_39,19,,140,train,26414840,26414840,1584361800,0.30114057299988417
f3547_04,19,,170,train,26414840,26414840,1980452250,0.3998653129997365
f1763_25,20,,157,train,26414840,26414840,1848422100,0.3108099219998621
f0365_07,20,,285,train,26414840,26414840,3300753750,0.580678896000336
f0610_38,20,,278,train,26414840,26414840,3300753750,0.6328669300000911
f1851_06,20,,136,train,26414840,26414840,1584361800,0.2898543179999251
f3841_01,20,,178,train,26414840,26414840,2112482400,0.36469535399965025
f3758_19,20,,176,train,26414840,26414840,1980452250,0.376561935999689
f0166_12,20,,311,train,26414840,26414840,3564814050,0.6575238620002892
f3230_21,20,,183,train,26414840,26414840,2112482400,0.3755315899998095
f1121_47,20,,238,train,26414840,26414840,2772633150,0.5006411439999283
f1472_37,20,,387,train,26414840,26414840,4489025100,0.805569344000105
f0114_20,20,,302,train,26414840,26414840,3564814050,0.5989977959998214
f2160_96,20,,176,train,26414840,26414840,1980452250,0.41492032599990125
f3904_45,20,,153,train,26414840,26414840,1716391950,0.31346927899994625
f2499_74,20,,160,train,26414840,26414840,1848422100,0.33976766300020245
f3721_04,20,,179,train,26414840,26414840,2112482400,0.38396618399974614
f3465_24,20,,165,train,26414840,26414840,1848422100,0.3514391360004083
f2346_88,20,,169,train,26414840,26414840,1980452250,0.36992862699980833
