client_id,round_number,hierarchy,num_samples,set,bytes_written,bytes_read,local_computations,computingTime
f1763_25,1,,157,train,26414840,26414840,1848422100,0.4235345959996266
f0365_07,1,,285,train,26414840,26414840,3300753750,0.6021277139998347
f0610_38,1,,278,train,26414840,26414840,3300753750,0.5320483870000317
f1851_06,1,,136,train,26414840,26414840,1584361800,0.28439695900033257
f3841_01,1,,178,train,26414840,26414840,2112482400,0.3538022169996111
f3758_19,1,,176,train,26414840,26414840,1980452250,0.4415119679997588
f0166_12,1,,311,train,26414840,26414840,3564814050,0.5847428209999634
f3230_21,1,,183,train,26414840,26414840,2112482400,0.37312835899956553
f1121_47,1,,238,train,26414840,26414840,2772633150,0.5453812389996529
f1472_37,1,,387,train,26414840,26414840,4489025100,0.7260209629994279
f1763_25,2,,157,train,26414840,26414840,1848422100,0.31651175000024523
f0365_07,2,,285,train,26414840,26414840,3300753750,0.7110492259998864
f0610_38,2,,278,train,26414840,26414840,3300753750,0.5661670570007118
f1851_06,2,,136,train,26414840,26414840,1584361800,0.28806079199966916
f3841_01,2,,178,train,26414840,26414840,2112482400,0.43134061000000656
f3758_19,2,,176,train,26414840,26414840,1980452250,0.3539758900005836
f0166_12,2,,311,train,26414840,26414840,3564814050,0.5923805500005983
f3230_21,2,,183,train,26414840,26414840,2112482400,0.3752944790003312
f1121_47,2,,238,train,26414840,26414840,2772633150,0.5162559810005405
f1472_37,2,,387,train,26414840,26414840,4489025100,0.7388226990005933
f1763_25,3,,157,train,26414840,26414840,1848422100,0.384857946000011
f0365_07,3,,285,train,26414840,26414840,3300753750,0.5609804429996075
f0610_38,3,,278,train,26414840,26414840,3300753750,0.5435879490005391
f1851_06,3,,136,train,26414840,26414840,1584361800,0.2908294680000836
f3841_01,3,,178,train,26414840,26414840,2112482400,0.36295512600008806
f3758_19,3,,176,train,26414840,26414840,1980452250,0.3452188119999846
f0166_12,3,,311,train,26414840,26414840,3564814050,0.6088454789996831
f3230_21,3,,183,train,26414840,26414840,2112482400,0.45247649300017656
f1121_47,3,,238,train,26414840,26414840,2772633150,0.4718436470002416
f1472_37,3,,387,train,26414840,26414840,4489025100,0.7741346230004638
f1763_25,4,,157,train,26414840,26414840,1848422100,0.32002087799992296
f0365_07,4,,285,train,26414840,26414840,3300753750,0.5611063429996648
f0610_38,4,,278,train,26414840,26414840,3300753750,0.5226070899998376
f1851_06,4,,136,train,26414840,26414840,1584361800,0.36303595600020344
f3841_01,4,,178,train,26414840,26414840,2112482400,0.35494749500048783
f3758_19,4,,176,train,26414840,26414840,1980452250,0.34218100200087065
f0166_12,4,,311,train,26414840,26414840,3564814050,0.6233684059998268
f3230_21,4,,183,train,26414840,26414840,2112482400,0.4149948409994977
f1121_47,4,,238,train,26414840,26414840,2772633150,0.4823646930008181
f1472_37,4,,387,train,26414840,26414840,4489025100,0.8453612030007207
f1763_25,5,,157,train,26414840,26414840,1848422100,0.31858167799964576
f0365_07,5,,285,train,26414840,26414840,3300753750,0.5897873859994434
f0610_38,5,,278,train,26414840,26414840,3300753750,0.6448123819991451
f1851_06,5,,136,train,26414840,26414840,1584361800,0.28850868599965906
f3841_01,5,,178,train,26414840,26414840,2112482400,0.3337782660000812
f3758_19,5,,176,train,26414840,26414840,1980452250,0.3483795310003188
f0166_12,5,,311,train,26414840,26414840,3564814050,0.6762254289997145
f3230_21,5,,183,train,26414840,26414840,2112482400,0.35950917700029095
f1121_47,5,,238,train,26414840,26414840,2772633150,0.4655108420001852
f1472_37,5,,387,train,26414840,26414840,4489025100,0.8474384109995299
f1763_25,6,,157,train,26414840,26414840,1848422100,0.3179630049999105
f0365_07,6,,285,train,26414840,26414840,3300753750,0.5735796499993739
f0610_38,6,,278,train,26414840,26414840,3300753750,0.6153364530000545
f1851_06,6,,136,train,26414840,26414840,1584361800,0.2929355830001441
f3841_01,6,,178,train,26414840,26414840,2112482400,0.3421118890000798
f3758_19,6,,176,train,26414840,26414840,1980452250,0.3668522430007215
f0166_12,6,,311,train,26414840,26414840,3564814050,0.6903302729997449
f3230_21,6,,183,train,26414840,26414840,2112482400,0.36882445300034306
f1121_47,6,,238,train,26414840,26414840,2772633150,0.45031975699930626
f1472_37,6,,387,train,26414840,26414840,4489025100,0.8405377399994904
f1763_25,7,,157,train,26414840,26414840,1848422100,0.3313092139997025
f0365_07,7,,285,train,26414840,26414840,3300753750,0.658977101000346
f0610_38,7,,278,train,26414840,26414840,3300753750,0.5190080359998319
f1851_06,7,,136,train,26414840,26414840,1584361800,0.28472566900018137
f3841_01,7,,178,train,26414840,26414840,2112482400,0.36373713800003316
f3758_19,7,,176,train,26414840,26414840,1980452250,0.4080244839997249
f0166_12,7,,311,train,26414840,26414840,3564814050,0.6010835170000064
f3230_21,7,,183,train,26414840,26414840,2112482400,0.3759086310001294
f1121_47,7,,238,train,26414840,26414840,2772633150,0.5699649340003816
f1472_37,7,,387,train,26414840,26414840,4489025100,0.7860467979999157
f1763_25,8,,157,train,26414840,26414840,1848422100,0.4031426339997779
f0365_07,8,,285,train,26414840,26414840,3300753750,0.5718516079996334
f0610_38,8,,278,train,26414840,26414840,3300753750,0.5562713780000195
f1851_06,8,,136,train,26414840,26414840,1584361800,0.28431572900080937
f3841_01,8,,178,train,26414840,26414840,2112482400,0.4281673840005169
f3758_19,8,,176,train,26414840,26414840,1980452250,0.34243032799986395
f0166_12,8,,311,train,26414840,26414840,3564814050,0.5956506109996553
f3230_21,8,,183,train,26414840,26414840,2112482400,0.4535024689994316
f1121_47,8,,238,train,26414840,26414840,2772633150,0.4800814800000808
f1472_37,8,,387,train,26414840,26414840,4489025100,0.7379911650004942
f1763_25,9,,157,train,26414840,26414840,1848422100,0.3695950620003714
f0365_07,9,,285,train,26414840,26414840,3300753750,0.5486072510002487
f0610_38,9,,278,train,26414840,26414840,3300753750,0.5365786680004021
f1851_06,9,,136,train,26414840,26414840,1584361800,0.3781593130006513
f3841_01,9,,178,train,26414840,26414840,2112482400,0.36773531199924037
f3758_19,9,,176,train,26414840,26414840,1980452250,0.3498736289993758
f0166_12,9,,311,train,26414840,26414840,3564814050,0.6190385210002205
f3230_21,9,,183,train,26414840,26414840,2112482400,0.46157577099984337
f1121_47,9,,238,train,26414840,26414840,2772633150,0.4987923190001311
f1472_37,9,,387,train,26414840,26414840,4489025100,0.8413088789993708
f1763_25,10,,157,train,26414840,26414840,1848422100,0.3081337520006855
f0365_07,10,,285,train,26414840,26414840,3300753750,0.5654221489994598
f0610_38,10,,278,train,26414840,26414840,3300753750,0.6095097879997411
f1851_06,10,,136,train,26414840,26414840,1584361800,0.301966521000395
f3841_01,10,,178,train,26414840,26414840,2112482400,0.3511892460001036
f3758_19,10,,176,train,26414840,26414840,1980452250,0.34813441899950703
f0166_12,10,,311,train,26414840,26414840,3564814050,0.6860039989996949
f3230_21,10,,183,train,26414840,26414840,2112482400,0.37004983400038327
f1121_47,10,,238,train,26414840,26414840,2772633150,0.4686336949998804
f1472_37,10,,387,train,26414840,26414840,4489025100,0.8280202509995434
f1763_25,11,,157,train,26414840,26414840,1848422100,0.320207262000622
f0365_07,11,,285,train,26414840,26414840,3300753750,0.5527365250000003
f0610_38,11,,278,train,26414840,26414840,3300753750,0.6182062710004175
f1851_06,11,,136,train,26414840,26414840,1584361800,0.2774483909997798
f3841_01,11,,178,train,26414840,26414840,2112482400,0.3538223250006922
f3758_19,11,,176,train,26414840,26414840,1980452250,0.33788376999928005
f0166_12,11,,311,train,26414840,26414840,3564814050,0.6929227910004556
f3230_21,11,,183,train,26414840,26414840,2112482400,0.36974031499994453
f1121_47,11,,238,train,26414840,26414840,2772633150,0.4638034309991781
f1472_37,11,,387,train,26414840,26414840,4489025100,0.8137432029998308
f1763_25,12,,157,train,26414840,26414840,1848422100,0.31524845700005244
f0365_07,12,,285,train,26414840,26414840,3300753750,0.6593407360005585
f0610_38,12,,278,train,26414840,26414840,3300753750,0.5460742199993547
f1851_06,12,,136,train,26414840,26414840,1584361800,0.27699810300055105
f3841_01,12,,178,train,26414840,26414840,2112482400,0.34300832000008086
f3758_19,12,,176,train,26414840,26414840,1980452250,0.4355256090002513
f0166_12,12,,311,train,26414840,26414840,3564814050,0.604350787999465
f3230_21,12,,183,train,26414840,26414840,2112482400,0.3801074700004392
f1121_47,12,,238,train,26414840,26414840,2772633150,0.5838470100006816
f1472_37,12,,387,train,26414840,26414840,4489025100,0.7383620059999885
f1763_25,13,,157,train,26414840,26414840,1848422100,0.31745714000044245
f0365_07,13,,285,train,26414840,26414840,3300753750,0.6320272580005621
f0610_38,13,,278,train,26414840,26414840,3300753750,0.5238920100000541
f1851_06,13,,136,train,26414840,26414840,1584361800,0.2854538110004796
f3841_01,13,,178,train,26414840,26414840,2112482400,0.43184280500008754
f3758_19,13,,176,train,26414840,26414840,1980452250,0.35418734699942434
f0166_12,13,,311,train,26414840,26414840,3564814050,0.5983318819999113
f3230_21,13,,183,train,26414840,26414840,2112482400,0.3951151569999638
f1121_47,13,,238,train,26414840,26414840,2772633150,0.5497439749997284
f1472_37,13,,387,train,26414840,26414840,4489025100,0.7563104210003075
f1763_25,14,,157,train,26414840,26414840,1848422100,0.40031962800003384
f0365_07,14,,285,train,26414840,26414840,3300753750,0.5738594250005917
f0610_38,14,,278,train,26414840,26414840,3300753750,0.525905339000019
f1851_06,14,,136,train,26414840,26414840,1584361800,0.3405744189994948
f3841_01,14,,178,train,26414840,26414840,2112482400,0.3500294280001981
f3758_19,14,,176,train,26414840,26414840,1980452250,0.3571285869993517
f0166_12,14,,311,train,26414840,26414840,3564814050,0.6013883739997254
f3230_21,14,,183,train,26414840,26414840,2112482400,0.4374263300005623
f1121_47,14,,238,train,26414840,26414840,2772633150,0.46803118499974516
f1472_37,14,,387,train,26414840,26414840,4489025100,0.7617672839996885
f1763_25,15,,157,train,26414840,26414840,1848422100,0.33476973100005125
f0365_07,15,,285,train,26414840,26414840,3300753750,0.5715101220002907
f0610_38,15,,278,train,26414840,26414840,3300753750,0.5480414630001178
f1851_06,15,,136,train,26414840,26414840,1584361800,0.3649604199999885
f3841_01,15,,178,train,26414840,26414840,2112482400,0.3434072849995573
f3758_19,15,,176,train,26414840,26414840,1980452250,0.33926525299921195
f0166_12,15,,311,train,26414840,26414840,3564814050,0.63540130399997
f3230_21,15,,183,train,26414840,26414840,2112482400,0.4293351309997888
f1121_47,15,,238,train,26414840,26414840,2772633150,0.4614689520003594
f1472_37,15,,387,train,26414840,26414840,4489025100,0.8395235620000676
f1763_25,16,,157,train,26414840,26414840,1848422100,0.3240819669999837
f0365_07,16,,285,train,26414840,26414840,3300753750,0.5552888080001139
f0610_38,16,,278,train,26414840,26414840,3300753750,0.5982966319998013
f1851_06,16,,136,train,26414840,26414840,1584361800,0.27133976700042695
f3841_01,16,,178,train,26414840,26414840,2112482400,0.35319287099991925
f3758_19,16,,176,train,26414840,26414840,1980452250,0.3558691380003438
