client_id,round_number,hierarchy,num_samples,set,bytes_written,bytes_read,local_computations,computingTime,sim_time_start,sim_time_end,time
f1763_25,1,,157,train,26414840,26414840,5545266300,1.69056014099624,37.448036141999204,39.1385962829954,1.69056014099624
f0365_07,1,,285,train,26414840,26414840,9902261250,2.89770962199691,39.1446110379984,42.0423206599953,2.89770962199691
f0610_38,1,,278,train,26414840,26414840,9902261250,2.80666324699996,42.0483676660006,44.8550309130005,2.80666324699996
f1851_06,1,,136,train,26414840,26414840,4753085400,1.3886739430017798,44.8608502229981,46.2495241659999,1.3886739430017798
f3841_01,1,,178,train,26414840,26414840,6337447200,1.7951978310011298,46.255549020999794,48.05074685200089,1.7951978310011298
f3758_19,1,,176,train,26414840,26414840,5941356750,1.77281154999946,48.056630936997,49.829442486996406,1.77281154999946
f0166_12,1,,311,train,26414840,26414840,10694442150,3.12469826600136,49.8351785869963,52.9598768529977,3.12469826600136
f3230_21,1,,183,train,26414840,26414840,6337447200,1.87693663800019,52.9658010139974,54.8427376519976,1.87693663800019
f1121_47,1,,238,train,26414840,26414840,8317899450,2.41978272100096,54.848684416996605,57.268467137997504,2.41978272100096
f1472_37,1,,387,train,26414840,26414840,13467075300,3.93132173400227,57.274418520995795,61.205740254998105,3.93132173400227
f0114_20,1,,302,train,26414840,26414840,10694442150,3.0618130370057797,61.211617846995104,64.2734308840009,3.0618130370057797
f2160_96,1,,176,train,26414840,26414840,5941356750,1.7792992739996398,64.2796445200002,66.0589437939998,1.7792992739996398
f3904_45,1,,153,train,26414840,26414840,5149175850,1.5586780829980902,66.0649823049971,67.6236603879952,1.5586780829980902
f2499_74,1,,160,train,26414840,26414840,5545266300,1.6353780159988702,67.6297464599993,69.2651244759982,1.6353780159988702
f3721_04,1,,179,train,26414840,26414840,6337447200,1.8225921000048402,69.2710718719973,71.09366397200209,1.8225921000048402
f3465_24,1,,165,train,26414840,26414840,5545266300,1.65923875600129,71.0995621229959,72.75880087899709,1.65923875600129
f2346_88,1,,169,train,26414840,26414840,5941356750,1.72030524800357,72.7647135379957,74.4850187859993,1.72030524800357
f2042_30,1,,166,train,26414840,26414840,5545266300,1.67148198599898,74.4909229490004,76.16240493499942,1.67148198599898
f1512_39,1,,140,train,26414840,26414840,4753085400,1.4267282450018701,76.1682950510003,77.59502329600221,1.4267282450018701
f3547_04,1,,170,train,26414840,26414840,5941356750,1.7323333150052398,77.6008625839968,79.33319589900199,1.7323333150052398
f1425_23,1,,372,train,26414840,26414840,13070984850,3.74465086599957,79.339412510999,83.0840633769985,3.74465086599957
f1026_41,1,,205,train,26414840,26414840,7129628100,2.0745529640043996,83.0898604339964,85.16441339800079,2.0745529640043996
f0703_11,1,,302,train,26414840,26414840,10694442150,3.0486937120003903,85.17019606800021,88.2188897800006,3.0486937120003903
f3368_37,1,,175,train,26414840,26414840,5941356750,1.77169317899825,88.2247630229977,89.99645620199591,1.77169317899825
f0110_48,1,,413,train,26414840,26414840,14655346650,4.17221955599962,90.0023941199979,94.1746136759975,4.17221955599962
