client_id,round_number,hierarchy,num_samples,set,bytes_written,bytes_read,local_computations,computingTime,sim_time_start,sim_time_end,computingDemand,computingCap_hom,computingCap_het,computingTime_hom,computingTime_het
f1763_25,1,,157,train,26414840,26414840,1848422100,0.643277047000026,37.926346752,38.569623799,73333583358.00296,100.0,100.0,0.7333358335800295,0.7333358335800295
f0365_07,1,,285,train,26414840,26414840,3300753750,0.951719378999997,38.575314473,39.527033852,108496009205.99966,100.0,100.0,1.0849600920599964,1.0849600920599964
f0610_38,1,,278,train,26414840,26414840,3300753750,0.950348007000002,39.532962087,40.483310094,108339672798.00023,100.0,100.0,1.083396727980002,1.083396727980002
f1851_06,1,,136,train,26414840,26414840,1584361800,0.46198393100002,40.48920633,40.951190261,52666168134.00228,100.0,100.0,0.5266616813400228,0.5266616813400228
f3841_01,1,,178,train,26414840,26414840,2112482400,0.604452500000036,40.956850328,41.561302828,68907585000.0041,100.0,100.0,0.689075850000041,0.689075850000041
f3758_19,1,,176,train,26414840,26414840,1980452250,0.591957291999961,41.56714697,42.159104262,67483131287.99556,100.0,100.0,0.6748313128799556,0.6748313128799556
f0166_12,1,,311,train,26414840,26414840,3564814050,1.01985315100001,42.164917107,43.184770258,116263259214.00113,100.0,100.0,1.1626325921400111,1.1626325921400111
f3230_21,1,,183,train,26414840,26414840,2112482400,0.617662795999991,43.190648583,43.808311379,70413558743.99898,100.0,100.0,0.7041355874399896,0.7041355874399896
f1121_47,1,,238,train,26414840,26414840,2772633150,0.795856373999982,43.813948972,44.609805346,90727626635.99794,100.0,100.0,0.9072762663599794,0.9072762663599794
f1472_37,1,,387,train,26414840,26414840,4489025100,1.29639100399999,44.615779024,45.912170028,147788574455.99887,100.0,100.0,1.4778857445599884,1.4778857445599884
f0114_20,1,,302,train,26414840,26414840,3564814050,0.982374683999979,45.917761096,46.90013578,111990713975.9976,100.0,100.0,1.119907139759976,1.119907139759976
f2160_96,1,,176,train,26414840,26414840,1980452250,0.592125693000014,46.905847577,47.49797327,67502329002.0016,100.0,100.0,0.6750232900200159,0.6750232900200159
f3904_45,1,,153,train,26414840,26414840,1716391950,0.506225462000032,47.503692884,48.009918346,57709702668.003654,100.0,100.0,0.5770970266800365,0.5770970266800365
f2499_74,1,,160,train,26414840,26414840,1848422100,0.527389323999955,48.015647778,48.543037102,60122382935.994865,100.0,100.0,0.6012238293599487,0.6012238293599487
f3721_04,1,,179,train,26414840,26414840,2112482400,0.596487418000038,48.548785181,49.145272599,67999565652.00433,100.0,100.0,0.6799956565200432,0.6799956565200432
f3465_24,1,,165,train,26414840,26414840,1848422100,0.544461363999972,49.152290569,49.696751933,62068595495.99681,100.0,100.0,0.620685954959968,0.620685954959968
f2346_88,1,,169,train,26414840,26414840,1980452250,0.556221811,49.702374057,50.258595868,63409286454.0,100.0,100.0,0.6340928645399999,0.6340928645399999
f2042_30,1,,166,train,26414840,26414840,1848422100,0.542782309000017,50.264453793,50.807236102,61877183226.00194,100.0,100.0,0.6187718322600193,0.6187718322600193
f1512_39,1,,140,train,26414840,26414840,1584361800,0.458791351000002,50.8130185,51.271809851,52302214014.00023,100.0,100.0,0.5230221401400023,0.5230221401400023
f3547_04,1,,170,train,26414840,26414840,1980452250,0.562125514999991,51.277457667,51.839583182,64082308709.99897,100.0,100.0,0.6408230870999897,0.6408230870999897
f1425_23,1,,372,train,26414840,26414840,4356994950,1.20425100299997,51.845383415,53.049634418,137284614341.99658,100.0,100.0,1.3728461434199657,1.3728461434199657
f1026_41,1,,205,train,26414840,26414840,2376542700,0.674442561999967,53.055379818,53.72982238,76886452067.99623,100.0,100.0,0.7688645206799624,0.7688645206799624
f0703_11,1,,302,train,26414840,26414840,3564814050,0.992253769999991,53.735604917,54.727858687,113116929779.99898,100.0,100.0,1.1311692977999896,1.1311692977999896
f3368_37,1,,175,train,26414840,26414840,1980452250,0.570593203000044,54.733634335,55.304227538,65047625142.00502,100.0,100.0,0.6504762514200502,0.6504762514200502
f0110_48,1,,413,train,26414840,26414840,4885115550,1.41190607800002,55.309761601,56.721667679,160957292892.0023,100.0,100.0,1.6095729289200227,1.6095729289200227
f1314_29,1,,302,train,26414840,26414840,3564814050,1.01459152300004,56.72804203,57.742633553,115663433622.00456,100.0,100.0,1.1566343362200455,1.1566343362200455
f1651_06,1,,180,train,26414840,26414840,2112482400,0.610735210999962,57.74822194,58.358957151,69623814053.99567,100.0,100.0,0.6962381405399566,0.6962381405399566
f3928_39,1,,170,train,26414840,26414840,1980452250,0.567040492999979,58.364658314,58.931698807,64642616201.99761,100.0,100.0,0.646426162019976,0.646426162019976
f0850_30,1,,329,train,26414840,26414840,3828874350,1.08027528499997,58.937496274,60.017771559,123151382489.99657,100.0,100.0,1.2315138248999655,1.2315138248999655
f1642_04,1,,153,train,26414840,26414840,1716391950,0.513800207000031,60.023790874,60.537591081,58573223598.00354,100.0,100.0,0.5857322359800353,0.5857322359800353
f2126_57,1,,158,train,26414840,26414840,1848422100,0.519541263000008,60.543158006,61.062699269,59227703982.000916,100.0,100.0,0.5922770398200091,0.5922770398200091
f1165_30,1,,180,train,26414840,26414840,2112482400,0.619041954000011,61.068330915,61.687372869,70570782756.00127,100.0,100.0,0.7057078275600125,0.7057078275600125
f0547_28,1,,416,train,26414840,26414840,4885115550,1.41044373,61.693172706,63.103616436,160790585220.0,100.0,64.0,1.6079058521999998,2.5123528940625
f1120_05,1,,401,train,26414840,26414840,4753085400,1.29487740900004,63.109272053,64.404149462,147616024626.00455,100.0,64.0,1.4761602462600454,2.3065003847813212
f3791_09,1,,163,train,26414840,26414840,1848422100,0.534800120999989,64.40975281,64.944552931,60967213793.99874,100.0,64.0,0.6096721379399874,0.9526127155312304
f3632_10,1,,149,train,26414840,26414840,1716391950,0.491059119999989,64.950256341,65.441315461,55980739679.99875,100.0,64.0,0.5598073967999875,0.8746990574999804
f0203_21,1,,427,train,26414840,26414840,5017145700,1.43422346099999,65.447020706,66.881244167,163501474553.99887,100.0,64.0,1.6350147455399884,2.554710539906232
f0812_32,1,,380,train,26414840,26414840,4489025100,1.28637609899999,66.887374196,68.173750295,146646875285.99884,100.0,64.0,1.4664687528599885,2.291357426343732
f1793_33,1,,130,train,26414840,26414840,1452331650,0.442533025999978,68.180353221,68.622886247,50448764963.99749,100.0,64.0,0.5044876496399749,0.7882619525624608
f2482_62,1,,171,train,26414840,26414840,1980452250,0.575569533999953,68.629450323,69.205019857,65614926875.994644,100.0,64.0,0.6561492687599464,1.0252332324374163
f1527_46,1,,179,train,26414840,26414840,2112482400,0.600263933000008,69.210823111,69.811087044,68430088362.000916,100.0,64.0,0.6843008836200091,1.0692201306562643
f1018_07,1,,145,train,26414840,26414840,1716391950,0.472764826999992,69.816823386,70.289588213,53895190277.99909,100.0,64.0,0.5389519027799908,0.8421123480937358
f0461_47,1,,347,train,26414840,26414840,4092934650,1.14327165000003,70.295422268,71.438693918,130332968100.00342,100.0,64.0,1.303329681000034,2.0364526265625535
f0579_26,1,,167,train,26414840,26414840,1980452250,0.541800334000016,71.444237081,71.986037415,61765238076.00183,100.0,64.0,0.6176523807600183,0.9650818449375286
f1835_27,1,,122,train,26414840,26414840,1320301500,0.397872111999959,71.991507441,72.389379553,45357420767.99532,100.0,64.0,0.4535742076799532,0.7087096994999269
f1045_35,1,,161,train,26414840,26414840,1848422100,0.527597436000008,72.39487278,72.922470216,60146107704.00091,100.0,64.0,0.6014610770400091,0.9397829328750142
f2415_79,1,,158,train,26414840,26414840,1848422100,0.526797124999973,72.928346514,73.455143639,60054872249.996925,100.0,64.0,0.6005487224999692,0.9383573789062019
f2139_75,1,,142,train,26414840,26414840,1584361800,0.468384849000017,73.46145147,73.929836319,53395872786.00194,100.0,64.0,0.5339587278600193,0.8343105122812803
f0373_35,1,,384,train,26414840,26414840,4489025100,1.277484781,73.935680229,75.21316501,145633265034.0,100.0,64.0,1.45633265034,2.27551976615625
f3242_19,1,,158,train,26414840,26414840,1848422100,0.555790693000006,75.218757544,75.774548237,63360139002.00069,100.0,64.0,0.6336013900200068,0.9900021719062608
f3138_46,1,,178,train,26414840,26414840,2112482400,0.605179768000028,75.780161729,76.385341497,68990493552.00319,100.0,64.0,0.689904935520032,1.07797646175005
f3633_29,1,,177,train,26414840,26414840,1980452250,0.578694642000016,76.391193972,76.969888614,65971189188.00182,100.0,200.0,0.6597118918800181,0.32985594594000905
f0322_19,1,,246,train,26414840,26414840,2904663300,0.807476859000019,76.975390856,77.782867715,92052361926.00217,100.0,200.0,0.9205236192600216,0.4602618096300108
f0957_15,1,,335,train,26414840,26414840,3960904500,1.10049498699999,77.788495995,78.888990982,125456428517.99887,100.0,200.0,1.2545642851799885,0.6272821425899943
f3668_33,1,,181,train,26414840,26414840,2112482400,0.598920227000008,78.894719775,79.493640002,68276905878.000916,100.0,200.0,0.682769058780009,0.3413845293900045
f2420_84,1,,178,train,26414840,26414840,2112482400,0.58683400000001,79.499240684,80.086074684,66899076000.00114,100.0,200.0,0.6689907600000113,0.33449538000000567
f0732_46,1,,249,train,26414840,26414840,2904663300,0.827900288000024,80.091922931,80.919823219,94380632832.00273,100.0,200.0,0.9438063283200273,0.47190316416001366
f2120_61,1,,149,train,26414840,26414840,1716391950,0.518781940999986,80.926754451,81.445536392,59141141273.998405,100.0,200.0,0.591411412739984,0.295705706369992
f0406_00,1,,296,train,26414840,26414840,3432783900,1.00636683900001,81.452237991,82.45860483,114725819646.00114,100.0,200.0,1.1472581964600113,0.5736290982300056
f3749_27,1,,134,train,26414840,26414840,1584361800,0.461521665000021,82.465098437,82.926620102,52613469810.002396,100.0,200.0,0.5261346981000239,0.26306734905001194
f1566_38,1,,169,train,26414840,26414840,1980452250,0.575479098999949,82.932236438,83.507715537,65604617285.99419,100.0,200.0,0.6560461728599418,0.3280230864299709
f2532_93,1,,183,train,26414840,26414840,2112482400,0.609642293999968,83.513575688,84.123217982,69499221515.99635,100.0,200.0,0.6949922151599636,0.3474961075799818
f3414_29,1,,173,train,26414840,26414840,1980452250,0.598142967000001,84.129844335,84.727987302,68188298238.000114,100.0,200.0,0.6818829823800011,0.34094149119000056
f1693_00,1,,166,train,26414840,26414840,1848422100,0.570445604999975,84.733736705,85.30418231,65030798969.99715,100.0,200.0,0.6503079896999714,0.3251539948499857
f1763_25,2,,157,train,26414840,26414840,1848422100,0.544125821999955,86.841604656,87.385730478,62030343707.994865,100.0,100.0,0.6203034370799486,0.6203034370799486
