client_id,round_number,hierarchy,num_samples,set,bytes_written,bytes_read,local_computations,computingTime,sim_time_start,sim_time_end,computingDemand,computingCap_hom,computingCap_het,computingTime_hom,computingTime_het
f1763_25,1,,157,train,26414840,26414840,5545266300,1.69056014099624,37.4480361419992,39.1385962829954,192723856073.57138,100.0,100.0,1.9272385607357134,1.9272385607357134
f0365_07,1,,285,train,26414840,26414840,9902261250,2.89770962199691,39.1446110379984,42.0423206599953,330338896907.6477,100.0,100.0,3.303388969076477,3.303388969076477
f0610_38,1,,278,train,26414840,26414840,9902261250,2.80666324699996,42.0483676660006,44.8550309130005,319959610157.9954,100.0,100.0,3.199596101579954,3.199596101579954
f1851_06,1,,136,train,26414840,26414840,4753085400,1.38867394300178,44.8608502229981,46.2495241659999,158308829502.2029,100.0,100.0,1.583088295022029,1.583088295022029
f3841_01,1,,178,train,26414840,26414840,6337447200,1.79519783100113,46.2555490209998,48.0507468520009,204652552734.1288,100.0,100.0,2.046525527341288,2.046525527341288
f3758_19,1,,176,train,26414840,26414840,5941356750,1.77281154999946,48.056630936997,49.8294424869964,202100516699.93842,100.0,100.0,2.0210051669993843,2.0210051669993843
f0166_12,1,,311,train,26414840,26414840,10694442150,3.12469826600136,49.8351785869963,52.9598768529977,356215602324.155,100.0,100.0,3.5621560232415503,3.5621560232415503
f3230_21,1,,183,train,26414840,26414840,6337447200,1.87693663800019,52.9658010139974,54.8427376519976,213970776732.02167,100.0,100.0,2.1397077673202163,2.1397077673202163
f1121_47,1,,238,train,26414840,26414840,8317899450,2.41978272100096,54.8486844169966,57.2684671379975,275855230194.10944,100.0,100.0,2.7585523019410942,2.7585523019410942
f1472_37,1,,387,train,26414840,26414840,13467075300,3.93132173400227,57.2744185209958,61.2057402549981,448170677676.2588,100.0,100.0,4.4817067767625876,4.4817067767625876
f0114_20,1,,302,train,26414840,26414840,10694442150,3.06181303700578,61.2116178469951,64.2734308840009,349046686218.65894,100.0,100.0,3.490466862186589,3.490466862186589
f2160_96,1,,176,train,26414840,26414840,5941356750,1.77929927399964,64.2796445200002,66.0589437939998,202840117235.95895,100.0,100.0,2.0284011723595894,2.0284011723595894
f3904_45,1,,153,train,26414840,26414840,5149175850,1.55867808299809,66.0649823049971,67.6236603879952,177689301461.78226,100.0,100.0,1.7768930146178223,1.7768930146178223
f2499_74,1,,160,train,26414840,26414840,5545266300,1.63537801599887,67.6297464599993,69.2651244759982,186433093823.8712,100.0,100.0,1.8643309382387117,1.8643309382387117
f3721_04,1,,179,train,26414840,26414840,6337447200,1.82259210000484,69.2710718719973,71.0936639720021,207775499400.55176,100.0,100.0,2.0777549940055176,2.0777549940055176
f3465_24,1,,165,train,26414840,26414840,5545266300,1.65923875600129,71.0995621229959,72.7588008789971,189153218184.14706,100.0,100.0,1.8915321818414705,1.8915321818414705
f2346_88,1,,169,train,26414840,26414840,5941356750,1.72030524800357,72.7647135379957,74.4850187859993,196114798272.40698,100.0,100.0,1.9611479827240696,1.9611479827240696
f2042_30,1,,166,train,26414840,26414840,5545266300,1.67148198599898,74.4909229490004,76.1624049349994,190548946403.88373,100.0,100.0,1.9054894640388371,1.9054894640388371
f1512_39,1,,140,train,26414840,26414840,4753085400,1.42672824500187,76.1682950510003,77.5950232960022,162647019930.21317,100.0,100.0,1.6264701993021315,1.6264701993021315
f3547_04,1,,170,train,26414840,26414840,5941356750,1.73233331500524,77.6008625839968,79.333195899002,197485997910.59735,100.0,100.0,1.9748599791059736,1.9748599791059736
f1425_23,1,,372,train,26414840,26414840,13070984850,3.74465086599957,79.339412510999,83.0840633769985,426890198723.951,100.0,100.0,4.268901987239509,4.268901987239509
f1026_41,1,,205,train,26414840,26414840,7129628100,2.0745529640044,83.0898604339964,85.1644133980008,236499037896.50162,100.0,100.0,2.364990378965016,2.364990378965016
f0703_11,1,,302,train,26414840,26414840,10694442150,3.04869371200039,85.1701960680002,88.2188897800006,347551083168.04443,100.0,100.0,3.475510831680444,3.475510831680444
f3368_37,1,,175,train,26414840,26414840,5941356750,1.77169317899825,88.2247630229977,89.9964562019959,201973022405.8005,100.0,100.0,2.0197302240580046,2.0197302240580046
f0110_48,1,,413,train,26414840,26414840,14655346650,4.17221955599962,90.0023941199979,94.1746136759975,475633029383.95667,100.0,100.0,4.756330293839566,4.756330293839566
f1314_29,1,,302,train,26414840,26414840,10694442150,3.04776446100004,94.180547154996,97.2283116159961,347445148554.0045,100.0,100.0,3.4744514855400452,3.4744514855400452
f1651_06,1,,180,train,26414840,26414840,6337447200,1.8397285270039,97.2343982179955,99.0741267449994,209729052078.4446,100.0,100.0,2.097290520784446,2.097290520784446
f3928_39,1,,170,train,26414840,26414840,5941356750,1.7363399609967,99.080321043999,100.816661004996,197942755553.6238,100.0,100.0,1.979427555536238,1.979427555536238
f0850_30,1,,329,train,26414840,26414840,11486623050,3.35681310599466,100.822628779002,104.179441884997,382676694083.39124,100.0,100.0,3.8267669408339122,3.8267669408339122
f1642_04,1,,153,train,26414840,26414840,5149175850,1.55607807000342,104.185379331997,105.741457402,177392899980.3899,100.0,100.0,1.7739289998038987,1.7739289998038987
f2126_57,1,,158,train,26414840,26414840,5545266300,1.61972116299876,105.747417612998,107.367138775997,184648212581.85864,100.0,100.0,1.8464821258185862,1.8464821258185862
f1165_30,1,,180,train,26414840,26414840,6337447200,1.85140452899941,107.373144664001,109.224549193001,211060116305.93274,100.0,100.0,2.1106011630593273,2.1106011630593273
f0547_28,1,,416,train,26414840,26414840,14655346650,4.21560252800555,109.230425782996,113.446028311002,480578688192.6327,100.0,64.0,4.805786881926327,7.509042003009886
f1120_05,1,,401,train,26414840,26414840,14259256200,4.03903676699702,113.452170500001,117.491207266998,460450191437.6603,100.0,64.0,4.604501914376602,7.194534241213442
f3791_09,1,,163,train,26414840,26414840,5545266300,1.65818206300173,117.497184890999,119.155366954001,189032755182.19724,100.0,64.0,1.8903275518219722,2.953636799721832
f3632_10,1,,149,train,26414840,26414840,5149175850,1.51915921999898,119.161422015997,120.680581235996,173184151079.88373,100.0,64.0,1.7318415107988372,2.706002360623183
f0203_21,1,,427,train,26414840,26414840,15051437100,4.31232089499827,120.686565411997,124.998886306996,491604582029.8028,100.0,64.0,4.916045820298027,7.681321594215668
f0812_32,1,,380,train,26414840,26414840,13467075300,3.84538370600058,125.004991786001,128.850375492002,438373742484.06616,100.0,64.0,4.383737424840661,6.849589726313534
f1793_33,1,,130,train,26414840,26414840,4356994950,1.32510146099958,128.856165325997,130.181266786996,151061566553.95212,100.0,64.0,1.510615665539521,2.3603369774055016
f2482_62,1,,171,train,26414840,26414840,5941356750,1.7315263010023,130.187179045999,131.918705347001,197393998314.2622,100.0,64.0,1.9739399831426219,3.084281223660347
f1527_46,1,,179,train,26414840,26414840,6337447200,1.82349701099884,131.9247502,133.748247210999,207878659253.86777,100.0,64.0,2.0787865925386773,3.248104050841684
f1018_07,1,,145,train,26414840,26414840,5149175850,1.4578747600026,133.754053265999,135.211928026001,166197722640.29642,100.0,64.0,1.661977226402964,2.5968394162546313
f0461_47,1,,347,train,26414840,26414840,12278803950,3.50997980000102,135.217987427,138.727967227002,400137697200.1163,100.0,64.0,4.001376972001163,6.252151518751817
f0579_26,1,,167,train,26414840,26414840,5941356750,1.68160815100418,138.733887700997,140.415495852001,191703329214.47653,100.0,64.0,1.917033292144765,2.9953645189761957
f1835_27,1,,122,train,26414840,26414840,3960904500,1.22667198700219,140.421383813999,141.648055801001,139840606518.24966,100.0,64.0,1.3984060651824965,2.185009476847651
f1045_35,1,,161,train,26414840,26414840,5545266300,1.63122098999884,141.65392651,143.285147499999,185959192859.86774,100.0,64.0,1.8595919285986773,2.9056123884354337
f2415_79,1,,158,train,26414840,26414840,5545266300,1.61092407499382,143.291233511001,144.902157585995,183645344549.2955,100.0,64.0,1.8364534454929546,2.869458508582742
f2139_75,1,,142,train,26414840,26414840,4753085400,1.43680965399835,144.907986054001,146.344795707999,163796300555.8119,100.0,64.0,1.6379630055581187,2.5593171961845607
f0373_35,1,,384,train,26414840,26414840,13467075300,3.87708229100099,146.350626178995,150.227708469996,441987381174.11285,100.0,64.0,4.4198738117411285,6.906052830845514
f3242_19,1,,158,train,26414840,26414840,5545266300,1.60819965100382,150.233710369997,151.841910021001,183334760214.43546,100.0,64.0,1.8333476021443544,2.8646056283505543
f3138_46,1,,178,train,26414840,26414840,6337447200,1.83068453599844,151.847954243,153.678638778998,208698037103.82217,100.0,64.0,2.0869803710382215,3.2609068297472215
f3633_29,1,,177,train,26414840,26414840,5941356750,1.78645723900263,153.684581695998,155.471038935,203656125246.29984,100.0,200.0,2.0365612524629984,1.0182806262314992
f0322_19,1,,246,train,26414840,26414840,8713989900,2.52259873099683,155.476841543001,157.999440273998,287576255333.6386,100.0,200.0,2.875762553336386,1.437881276668193
f0957_15,1,,335,train,26414840,26414840,11882713500,3.420028747998,158.005410033002,161.425438781,389883277271.772,100.0,200.0,3.8988327727177197,1.9494163863588598
f3668_33,1,,181,train,26414840,26414840,6337447200,1.84233656300057,161.431207843998,163.273544406999,210026368182.06497,100.0,200.0,2.1002636818206497,1.0501318409103249
f2420_84,1,,178,train,26414840,26414840,6337447200,1.80228008400445,163.279634025996,165.08191411,205459929576.5073,100.0,200.0,2.054599295765073,1.0272996478825365
f0732_46,1,,249,train,26414840,26414840,8713989900,2.53461162000167,165.087780028996,167.622391648998,288945724680.19037,100.0,200.0,2.8894572468019035,1.4447286234009518
f2120_61,1,,149,train,26414840,26414840,5149175850,1.52498015600577,167.628177084996,169.153157241002,173847737784.65778,100.0,200.0,1.7384773778465779,0.8692386889232889
f0406_00,1,,296,train,26414840,26414840,10298351700,2.995948279,169.159532858001,172.155481137001,341538103806.0,100.0,200.0,3.4153810380599996,1.7076905190299998
f3749_27,1,,134,train,26414840,26414840,4753085400,1.35161368899571,172.16154203,173.513155718996,154083960545.51093,100.0,200.0,1.5408396054551092,0.7704198027275546
f1566_38,1,,169,train,26414840,26414840,5941356750,1.72627604599984,173.519128342996,175.245404388996,196795469243.98178,100.0,200.0,1.9679546924398175,0.9839773462199087
f2532_93,1,,183,train,26414840,26414840,6337447200,1.85386984200159,175.251418512999,177.105288355,211341161988.18127,100.0,200.0,2.1134116198818123,1.0567058099409061
f3414_29,1,,173,train,26414840,26414840,5941356750,1.75060929200117,177.111258243996,178.861867535998,199569459288.1334,100.0,200.0,1.9956945928813337,0.9978472964406668
f1693_00,1,,166,train,26414840,26414840,5545266300,1.67109062399686,178.867764415001,180.538855038998,190504331135.64203,100.0,200.0,1.9050433113564202,0.9525216556782101
f1763_25,2,,157,train,26414840,26414840,5545266300,1.59888323600171,182.070073769995,183.668957005997,182272688904.19495,100.0,100.0,1.8227268890419492,1.8227268890419492
