client_id,round_number,hierarchy,num_samples,set,bytes_written,bytes_read,local_computations,computingTime,sim_time_start,sim_time_end
f1763_25,1,,157,train,26414840,26414840,7393688400,2.190321720998327,37.188637771003414,39.37895949200174
f0365_07,1,,285,train,26414840,26414840,13203015000,3.9661811869955272,39.3845786400052,43.35075982700073
f0610_38,1,,278,train,26414840,26414840,13203015000,3.7893682259964407,43.35702879100427,47.14639701700071
f1851_06,1,,136,train,26414840,26414840,6337447200,1.876953434002644,47.152232783002546,49.02918621700519
f3841_01,1,,178,train,26414840,26414840,8449929600,2.378625004996138,49.03540800200426,51.4140330070004
f3758_19,1,,176,train,26414840,26414840,7921809000,2.345105529995635,51.419721882004524,53.76482741200016
f0166_12,1,,311,train,26414840,26414840,14259256200,4.130786149005871,53.770427960000234,57.901214109006105
f3230_21,1,,183,train,26414840,26414840,8449929600,2.4511680159994285,57.90713184500055,60.35829986099998
f1121_47,1,,238,train,26414840,26414840,11090532600,3.1908211710033356,60.36405513500358,63.55487630600692
f1472_37,1,,387,train,26414840,26414840,17956100400,5.1370353610036545,63.56061376100115,68.6976491220048
f0114_20,1,,302,train,26414840,26414840,14259256200,4.028746685995429,68.70339620000595,72.73214288600138
f2160_96,1,,176,train,26414840,26414840,7921809000,2.33708667299652,72.73790986300446,75.07499653600098
f3904_45,1,,153,train,26414840,26414840,6865567800,2.0472373019947554,75.08076527800586,77.12800258000061
f2499_74,1,,160,train,26414840,26414840,7393688400,2.1471485489964834,77.13368407600501,79.2808326250015
f3721_04,1,,179,train,26414840,26414840,8449929600,2.4029038149965345,79.28651507600443,81.68941889100097
f3465_24,1,,165,train,26414840,26414840,7393688400,2.188768612999411,81.69514734700351,83.88391596000292
f2346_88,1,,169,train,26414840,26414840,7921809000,2.2733176600013394,83.88953792500251,86.16285558500385
f2042_30,1,,166,train,26414840,26414840,7393688400,2.2096378759961226,86.16867419900518,88.3783120750013
f1512_39,1,,140,train,26414840,26414840,6337447200,1.8820841439955984,88.38419936500577,90.26628350900137
f3547_04,1,,170,train,26414840,26414840,7921809000,2.28794967399881,90.27214652600378,92.56009620000259
f1425_23,1,,372,train,26414840,26414840,17427979800,4.94538926200039,92.56585925900436,97.51124852100475
f1026_41,1,,205,train,26414840,26414840,9506170800,2.738074973000039,97.51706862800347,100.25514360100351
f0703_11,1,,302,train,26414840,26414840,14259256200,4.335244875001081,100.26087029100017,104.59611516600125
f3368_37,1,,175,train,26414840,26414840,7921809000,2.342185576002521,104.60284133400273,106.94502691000525
f0110_48,1,,413,train,26414840,26414840,19540462200,5.5007930919964565,106.95064775400533,112.45144084600179
f1314_29,1,,302,train,26414840,26414840,14259256200,4.025216811001883,112.45711305800069,116.48232986900257
f1651_06,1,,180,train,26414840,26414840,8449929600,2.4189764829934575,116.48805595300655,118.90703243600001
f3928_39,1,,170,train,26414840,26414840,7921809000,2.2884884259983664,118.91286843100534,121.2013568570037
f0850_30,1,,329,train,26414840,26414840,15315497400,4.390121716998692,121.20706444100506,125.59718615800375
f1642_04,1,,153,train,26414840,26414840,6865567800,2.0429168799964827,125.60283455800527,127.64575143800175
f2126_57,1,,158,train,26414840,26414840,7393688400,2.1233743709963164,127.65135538900358,129.7747297599999
f1165_30,1,,180,train,26414840,26414840,8449929600,2.4276773759993375,129.7803419680058,132.20801934400515
f0547_28,1,,416,train,26414840,26414840,19540462200,5.649054353998508,132.2136357210038,137.86269007500232
f1120_05,1,,401,train,26414840,26414840,19012341600,5.316148159996374,137.86837548300537,143.18452364300174
f3791_09,1,,163,train,26414840,26414840,7393688400,2.1777092300035292,143.19013640200137,145.3678456320049
f3632_10,1,,149,train,26414840,26414840,6865567800,2.0053802449983777,145.373534381004,147.37891462600237
f0203_21,1,,427,train,26414840,26414840,20068582800,5.689267039997503,147.38466028000403,153.07392732000153
f0812_32,1,,380,train,26414840,26414840,17956100400,5.075413188998937,153.07956605500658,158.15497924400552
f1793_33,1,,130,train,26414840,26414840,5809326600,1.7485812589948182,158.16064789700613,159.90922915600095
f2482_62,1,,171,train,26414840,26414840,7921809000,2.2849055900005624,159.91496368100343,162.199869271004
f1527_46,1,,179,train,26414840,26414840,8449929600,2.406911864003632,162.20571485999972,164.61262672400335
f1018_07,1,,145,train,26414840,26414840,6865567800,1.9459630120036309,164.61822230899998,166.5641853210036
f0461_47,1,,347,train,26414840,26414840,16371738600,4.715904265001882,166.56995862199983,171.2858628870017
f0579_26,1,,167,train,26414840,26414840,7921809000,2.217889480001759,171.29167145600513,173.5095609360069
f1835_27,1,,122,train,26414840,26414840,5281206000,1.6170013380033197,173.51530198399996,175.13230332200328
f1045_35,1,,161,train,26414840,26414840,7393688400,2.150345287998789,175.1380926280035,177.2884379160023
