client_id,round_number,hierarchy,num_samples,set,bytes_written,bytes_read,local_computations,computingTime,sim_time_start,sim_time_end
f1763_25,1,,157,train,26414840,26414840,3696844200,1.1414569490007125,37.53444990999924,38.67590685899995
f0365_07,1,,285,train,26414840,26414840,6601507500,1.920593873001053,38.68197732599947,40.60257119900052
f0610_38,1,,278,train,26414840,26414840,6601507500,1.8870371350021742,40.60852217499996,42.495559310002136
f1851_06,1,,136,train,26414840,26414840,3168723600,0.9269859649975842,42.50157479500194,43.42856075999953
f3841_01,1,,178,train,26414840,26414840,4224964800,1.1973418640009186,43.43463371100006,44.63197557500098
f3758_19,1,,176,train,26414840,26414840,3960904500,1.1827305170008913,44.63790252599938,45.82063304300027
f0166_12,1,,311,train,26414840,26414840,7129628100,2.0998144900004263,45.82656009399943,47.92637458399986
f3230_21,1,,183,train,26414840,26414840,4224964800,1.2582458699980634,47.932176745001925,49.19042261499999
f1121_47,1,,238,train,26414840,26414840,5545266300,1.6244804779998958,49.196587205999094,50.82106768399899
f1472_37,1,,387,train,26414840,26414840,8978050200,2.6322977030031325,50.826908515999094,53.459206219002226
f0114_20,1,,302,train,26414840,26414840,7129628100,2.0430610699986573,53.46543265500077,55.508493724999425
f2160_96,1,,176,train,26414840,26414840,3960904500,1.183900148000248,55.51462461399933,56.69852476199958
f3904_45,1,,153,train,26414840,26414840,3432783900,1.0343930489980266,56.704329347001476,57.7387223959995
f2499_74,1,,160,train,26414840,26414840,3696844200,1.0865013350012305,57.74450617199909,58.83100750700032
f3721_04,1,,179,train,26414840,26414840,4224964800,1.228419525999925,58.83700429700184,60.065423823001765
f3465_24,1,,165,train,26414840,26414840,3696844200,1.1076892450000742,60.07179921400166,61.17948845900173
f2346_88,1,,169,train,26414840,26414840,3960904500,1.1482822750003834,61.18541313600144,62.33369541100183
f2042_30,1,,166,train,26414840,26414840,3696844200,1.1137186040032248,62.339482252999005,63.45320085700223
f1512_39,1,,140,train,26414840,26414840,3168723600,0.9515319950005505,63.45907926899963,64.41061126400018
f3547_04,1,,170,train,26414840,26414840,3960904500,1.1728284109995002,64.41659731400068,65.58942572500018
f1425_23,1,,372,train,26414840,26414840,8713989900,2.5335799189997488,65.59569867699975,68.1292785959995
f1026_41,1,,205,train,26414840,26414840,4753085400,1.3841800759983016,68.13523458100099,69.51941465699929
f0703_11,1,,302,train,26414840,26414840,7129628100,2.057421583998803,69.52548821000164,71.58290979400044
f3368_37,1,,175,train,26414840,26414840,3960904500,1.1838646270007303,71.588717704999,72.77258233199973
f0110_48,1,,413,train,26414840,26414840,9770231100,2.7799376900002244,72.7783866259997,75.55832431599993
f1314_29,1,,302,train,26414840,26414840,7129628100,2.0709468870009005,75.56426048499998,77.63520737200088
f1651_06,1,,180,train,26414840,26414840,4224964800,1.2224258450005436,77.6413934830016,78.86381932800214
f3928_39,1,,170,train,26414840,26414840,3960904500,1.1571618460002355,78.86973644099999,80.02689828700022
f0850_30,1,,329,train,26414840,26414840,7657748700,2.2217834440016304,80.03268220300015,82.25446564700178
f1642_04,1,,153,train,26414840,26414840,3432783900,1.0627788060010062,82.26029742199898,83.32307622799999
f2126_57,1,,158,train,26414840,26414840,3696844200,1.0774604030011687,83.32908988000054,84.4065502830017
f1165_30,1,,180,train,26414840,26414840,4224964800,1.2222103040003276,84.41236051799933,85.63457082199966
f0547_28,1,,416,train,26414840,26414840,9770231100,2.807125367999106,85.64035238400174,88.44747775200085
f1120_05,1,,401,train,26414840,26414840,9506170800,2.6965916299996024,88.4534407200008,91.1500323500004
f3791_09,1,,163,train,26414840,26414840,3696844200,1.1020016780021251,91.15617934900001,92.25818102700214
f3632_10,1,,149,train,26414840,26414840,3432783900,1.0123254919999454,92.26437660500233,93.27670209700227
f0203_21,1,,427,train,26414840,26414840,10034291400,2.893869341998652,93.28260700700048,96.17647634899913
f0812_32,1,,380,train,26414840,26414840,8978050200,2.5961660829998436,96.18255334800051,98.77871943100035
f1793_33,1,,130,train,26414840,26414840,2904663300,0.8862357389989484,98.78451875600149,99.67075449500044
f2482_62,1,,171,train,26414840,26414840,3960904500,1.1809658640013367,99.67655788800039,100.85752375200173
f1527_46,1,,179,train,26414840,26414840,4224964800,1.2172977859991079,100.8633451679998,102.0806429539989
f1018_07,1,,145,train,26414840,26414840,3432783900,0.9760395609991974,102.08643123900038,103.06247079999957
f0461_47,1,,347,train,26414840,26414840,8185869300,2.3422418590016605,103.06835935100025,105.41060121000191
f0579_26,1,,167,train,26414840,26414840,3960904500,1.1450117290005437,105.41643460799969,106.56144633700023
f1835_27,1,,122,train,26414840,26414840,2640603000,0.8383608289987023,106.56778227500035,107.40614310399906
f1045_35,1,,161,train,26414840,26414840,3696844200,1.0884550090013363,107.41189336800016,108.5003483770015
f2415_79,1,,158,train,26414840,26414840,3696844200,1.0751232109978446,108.50647186200149,109.58159507299933
f2139_75,1,,142,train,26414840,26414840,3168723600,0.9590721130007296,109.58743294899978,110.5465050620005
f0373_35,1,,384,train,26414840,26414840,8978050200,2.605613182000525,110.55242121300034,113.15803439500087
f3242_19,1,,158,train,26414840,26414840,3696844200,1.073776627999905,113.16409002400178,114.23786665200168
f3138_46,1,,178,train,26414840,26414840,4224964800,1.1954117409986793,114.24372908300211,115.43914082400079
f3633_29,1,,177,train,26414840,26414840,3960904500,1.1899629139988974,115.44518246799998,116.63514538199888
f0322_19,1,,246,train,26414840,26414840,5809326600,1.6733815419975144,116.64097691700226,118.31435845899978
