client_id,round_number,hierarchy,num_samples,set,bytes_written,bytes_read,local_computations,computingTime,sim_time_start,sim_time_end,computingDemand,computingCap_hom,computingCap_het,computingTime_hom,computingTime_het
f1763_25,1,,157,train,26414840,26414840,3696844200,1.2385131589981,38.2471042100078,39.4856173690059,141190500125.7834,100.0,100.0,1.4119050012578338,1.4119050012578338
f0365_07,1,,285,train,26414840,26414840,6601507500,1.9936317140091,39.4917201630014,41.4853518770105,227274015397.0374,100.0,100.0,2.272740153970374,2.272740153970374
f0610_38,1,,278,train,26414840,26414840,6601507500,1.96210538801097,41.491534478002,43.453639866013,223680014233.25058,100.0,100.0,2.2368001423325055,2.2368001423325055
f1851_06,1,,136,train,26414840,26414840,3168723600,0.960765676994924,43.4595980980084,44.4203637750034,109527287177.42134,100.0,100.0,1.0952728717742133,1.0952728717742133
f3841_01,1,,178,train,26414840,26414840,4224964800,1.32771110899921,44.4291136730026,45.7568247820018,151359066425.90994,100.0,100.0,1.5135906642590993,1.5135906642590993
f3758_19,1,,176,train,26414840,26414840,3960904500,1.21510825100995,45.7628698740009,46.9779781250109,138522340615.1343,100.0,100.0,1.3852234061513429,1.3852234061513429
f0166_12,1,,311,train,26414840,26414840,7129628100,2.20271502400283,46.9835810980003,49.1862961220031,251109512736.3226,100.0,100.0,2.511095127363226,2.511095127363226
f3230_21,1,,183,train,26414840,26414840,4224964800,1.27696401899448,49.1926491510094,50.4696131700039,145573898165.37073,100.0,100.0,1.455738981653707,1.455738981653707
f1121_47,1,,238,train,26414840,26414840,5545266300,1.65681746599148,50.4760273420106,52.1328448080021,188877191123.02872,100.0,100.0,1.8887719112302872,1.8887719112302872
f1472_37,1,,387,train,26414840,26414840,8978050200,2.78269375899981,52.1388952930138,54.9215890520136,317227088525.97833,100.0,100.0,3.1722708852597834,3.1722708852597834
f0114_20,1,,302,train,26414840,26414840,7129628100,2.2973302360042,54.9272692200029,57.2245994560071,261895646904.4788,100.0,100.0,2.6189564690447877,2.6189564690447877
f2160_96,1,,176,train,26414840,26414840,3960904500,1.26869331099442,57.2303035300138,58.4989968410082,144631037453.3639,100.0,100.0,1.4463103745336388,1.4463103745336388
f3904_45,1,,153,train,26414840,26414840,3432783900,1.11590198600607,58.5048142930027,59.6207162790088,127212826404.69197,100.0,100.0,1.2721282640469196,1.2721282640469196
f2499_74,1,,160,train,26414840,26414840,3696844200,1.19069070399564,59.6265205380041,60.8172112419998,135738740255.50296,100.0,100.0,1.3573874025550294,1.3573874025550294
f3721_04,1,,179,train,26414840,26414840,4224964800,1.39392506999138,60.8230005040095,62.2169255740009,158907457979.01733,100.0,100.0,1.589074579790173,1.589074579790173
f3465_24,1,,165,train,26414840,26414840,3696844200,1.21289170900127,62.2230537780124,63.4359454870137,138269654826.14478,100.0,100.0,1.3826965482614477,1.3826965482614477
f2346_88,1,,169,train,26414840,26414840,3960904500,1.31597162799153,63.4435047880106,64.7594764160021,150020765591.0344,100.0,100.0,1.5002076559103439,1.5002076559103439
f2042_30,1,,166,train,26414840,26414840,3696844200,1.21685137000168,64.7656683390087,65.9825197090104,138721056180.19153,100.0,100.0,1.3872105618019153,1.3872105618019153
f1512_39,1,,140,train,26414840,26414840,3168723600,1.03323618200375,65.9895589780062,67.02279516001,117788924748.42749,100.0,100.0,1.1778892474842748,1.1778892474842748
f3547_04,1,,170,train,26414840,26414840,3960904500,1.21285764500499,67.0291475490085,68.2420051940135,138265771530.56885,100.0,100.0,1.3826577153056885,1.3826577153056885
f1425_23,1,,372,train,26414840,26414840,8713989900,2.69406290999905,68.2480337490124,70.9420966590114,307123171739.8917,100.0,100.0,3.0712317173989168,3.0712317173989168
f1026_41,1,,205,train,26414840,26414840,4753085400,1.50242425099714,70.9482612560096,72.4506855070067,171276364613.67395,100.0,100.0,1.7127636461367395,1.7127636461367395
f0703_11,1,,302,train,26414840,26414840,7129628100,2.09401353799331,72.4569263050071,74.5509398430004,238717543331.2373,100.0,100.0,2.387175433312373,2.387175433312373
f3368_37,1,,175,train,26414840,26414840,3960904500,1.24168868499692,74.5564756570093,75.7981643420062,141552510089.64886,100.0,100.0,1.4155251008964886,1.4155251008964886
f0110_48,1,,413,train,26414840,26414840,9770231100,2.99933014399721,75.8049700890115,78.8043002330087,341923636415.68195,100.0,100.0,3.4192363641568195,3.4192363641568195
f1314_29,1,,302,train,26414840,26414840,7129628100,2.17924470300204,78.8107481150073,80.9899928180093,248433896142.23254,100.0,100.0,2.4843389614223255,2.4843389614223255
f1651_06,1,,180,train,26414840,26414840,4224964800,1.30740632400557,80.9962650880043,82.3036714120099,149044320936.63498,100.0,100.0,1.4904432093663498,1.4904432093663498
f3928_39,1,,170,train,26414840,26414840,3960904500,1.20665636099875,82.3099227350031,83.5165790960018,137558825153.85748,100.0,100.0,1.375588251538575,1.375588251538575
f0850_30,1,,329,train,26414840,26414840,7657748700,2.33383424500062,83.5224815180118,85.8563157630124,266057103930.0707,100.0,100.0,2.6605710393007067,2.6605710393007067
f1642_04,1,,153,train,26414840,26414840,3432783900,1.102649345994,85.8627324210102,86.9653817670042,125702025443.31601,100.0,100.0,1.2570202544331601,1.2570202544331601
f2126_57,1,,158,train,26414840,26414840,3696844200,1.10843724499864,86.9715200450009,88.0799572899996,126361845929.84496,100.0,100.0,1.2636184592984494,1.2636184592984494
f1165_30,1,,180,train,26414840,26414840,4224964800,1.2686604460032,88.085505865005,89.3541663110082,144627290844.3648,100.0,100.0,1.4462729084436479,1.4462729084436479
f0547_28,1,,416,train,26414840,26414840,9770231100,3.05717523499334,89.3608567050105,92.4180319400039,348517976789.2407,100.0,64.0,3.485179767892407,5.445593387331886
f1120_05,1,,401,train,26414840,26414840,9506170800,2.79015597999387,92.4241183250124,95.2142743050063,318077781719.3012,100.0,64.0,3.1807778171930114,4.969965339364081
f3791_09,1,,163,train,26414840,26414840,3696844200,1.13450719899265,95.2204298890138,96.3549370880064,129333820685.16211,100.0,64.0,1.293338206851621,2.0208409482056577
f3632_10,1,,149,train,26414840,26414840,3432783900,1.03125139999611,96.3608772670123,97.3921286670084,117562659599.55653,100.0,64.0,1.1756265959955652,1.8369165562430707
f0203_21,1,,427,train,26414840,26414840,10034291400,2.90064740600064,97.3976326850097,100.29828009101,330673804284.07294,100.0,64.0,3.3067380428407294,5.16677819193864
f0812_32,1,,380,train,26414840,26414840,8978050200,2.63913807499921,100.304040972012,102.943179047012,300861740549.9099,100.0,64.0,3.0086174054990993,4.700964696092343
f1793_33,1,,130,train,26414840,26414840,2904663300,0.926133729997673,102.948830399007,103.874964129005,105579245219.73471,100.0,64.0,1.0557924521973472,1.649675706558355
f2482_62,1,,171,train,26414840,26414840,3960904500,1.2621794819861,103.881724180013,105.143903662,143888460946.4154,100.0,64.0,1.4388846094641539,2.248257202287741
f1527_46,1,,179,train,26414840,26414840,4224964800,1.30858702799014,105.150088806011,106.458675834001,149178921190.87595,100.0,64.0,1.4917892119087595,2.3309206436074366
f1018_07,1,,145,train,26414840,26414840,3432783900,1.01895504200365,106.464745627003,107.483700669007,116160874788.41609,100.0,64.0,1.1616087478841608,1.8150136685690015
f0461_47,1,,347,train,26414840,26414840,8185869300,2.49820618900412,107.489542223004,109.987748412008,284795505546.46967,100.0,64.0,2.8479550554646966,4.449929774163589
f0579_26,1,,167,train,26414840,26414840,3960904500,1.16136074400856,109.993583685005,111.154944429014,132395124816.97585,100.0,64.0,1.3239512481697584,2.0686738252652477
f1835_27,1,,122,train,26414840,26414840,2640603000,0.845762501994614,111.160740221007,112.006502723001,96416925227.386,100.0,64.0,0.9641692522738599,1.5065144566779063
f1045_35,1,,161,train,26414840,26414840,3696844200,1.1200577999989,112.011991210005,113.132049010004,127686589199.8746,100.0,64.0,1.276865891998746,1.995102956248041
f2415_79,1,,158,train,26414840,26414840,3696844200,1.09803582799213,113.137833181012,114.235869009004,125176084391.10283,100.0,64.0,1.2517608439110282,1.9558763186109818
f2139_75,1,,142,train,26414840,26414840,3168723600,1.00781136499427,114.241637852014,115.249449217008,114890495609.34677,100.0,64.0,1.1489049560934677,1.7951639938960433
f0373_35,1,,384,train,26414840,26414840,8978050200,2.69360879900341,115.255267141009,117.948875940012,307071403086.38873,100.0,64.0,3.070714030863887,4.797990673224824
f3242_19,1,,158,train,26414840,26414840,3696844200,1.12459104899608,117.954909111009,119.079500160005,128203379585.55312,100.0,64.0,1.282033795855531,2.0031778060242673
f3138_46,1,,178,train,26414840,26414840,4224964800,1.33244478399865,119.086532762012,120.418977546011,151898705375.8461,100.0,64.0,1.5189870537584609,2.3734172714975954
f3633_29,1,,177,train,26414840,26414840,3960904500,1.32721067799139,120.424794982013,121.752005660004,151302017291.01846,100.0,200.0,1.5130201729101844,0.7565100864550922
f0322_19,1,,246,train,26414840,26414840,5809326600,1.85045756401087,121.758833877,123.609291441011,210952162297.2392,100.0,200.0,2.1095216229723914,1.0547608114861957
f0957_15,1,,335,train,26414840,26414840,7921809000,2.49261080200085,123.615260147009,126.10787094901,284157631428.0969,100.0,200.0,2.841576314280969,1.4207881571404846
f3668_33,1,,181,train,26414840,26414840,4224964800,1.33600605498941,126.114056675011,127.45006273,152304690268.79272,100.0,200.0,1.5230469026879272,0.7615234513439636
f2420_84,1,,178,train,26414840,26414840,4224964800,1.31468995699834,127.455799270014,128.770489227012,149874655097.81076,100.0,200.0,1.4987465509781073,0.7493732754890536
f0732_46,1,,249,train,26414840,26414840,5809326600,1.79391567100538,128.776584359002,130.570500030008,204506386494.61334,100.0,200.0,2.0450638649461332,1.0225319324730666
f2120_61,1,,149,train,26414840,26414840,3432783900,1.08237476300565,130.576029061005,131.658403824011,123390722982.64409,100.0,200.0,1.2339072298264409,0.6169536149132204
f0406_00,1,,296,train,26414840,26414840,6865567800,2.23505119299807,131.665608050011,133.900659243009,254795836001.77997,100.0,200.0,2.5479583600177995,1.2739791800088998
f3749_27,1,,134,train,26414840,26414840,3168723600,0.985019892003038,133.906321771006,134.891341663009,112292267688.34633,100.0,200.0,1.1229226768834633,0.5614613384417316
f1566_38,1,,169,train,26414840,26414840,3960904500,1.20168660201307,134.897560646001,136.099247248014,136992272629.48999,100.0,200.0,1.3699227262948999,0.6849613631474499
f2532_93,1,,183,train,26414840,26414840,4224964800,1.29113980699913,136.105659999012,137.396799806011,147189937997.90082,100.0,200.0,1.471899379979008,0.735949689989504
f3414_29,1,,173,train,26414840,26414840,3960904500,1.26144772299449,137.402703319007,138.664151042001,143805040421.37186,100.0,200.0,1.4380504042137185,0.7190252021068593
f1693_00,1,,166,train,26414840,26414840,3696844200,1.23737511399668,138.670811971009,139.908187085006,141060762995.62152,100.0,200.0,1.4106076299562151,0.7053038149781076
f1763_25,2,,157,train,26414840,26414840,3696844200,1.14822035600082,141.628767538001,142.776987894002,130897120584.09348,100.0,100.0,1.3089712058409346,1.3089712058409346
f0365_07,2,,285,train,26414840,26414840,6601507500,2.07448819499405,142.791712571008,144.866200766002,236491654229.3217,100.0,100.0,2.3649165422932166,2.3649165422932166
f0610_38,2,,278,train,26414840,26414840,6601507500,2.11213208299887,144.877381637009,146.989513720007,240783057461.87115,100.0,100.0,2.4078305746187114,2.4078305746187114
f1851_06,2,,136,train,26414840,26414840,3168723600,1.01858820700727,147.005765907001,148.024354114008,116119055598.82878,100.0,100.0,1.1611905559882878,1.1611905559882878
f3841_01,2,,178,train,26414840,26414840,4224964800,1.31848423500196,148.038802378011,149.357286613013,150307202790.22345,100.0,100.0,1.5030720279022345,1.5030720279022345
f3758_19,2,,176,train,26414840,26414840,3960904500,1.26978464300919,149.371251067001,150.64103571001,144755449303.04764,100.0,100.0,1.4475544930304765,1.4475544930304765
f0166_12,2,,311,train,26414840,26414840,7129628100,2.25172599799407,150.652997485013,152.904723483007,256696763771.32397,100.0,100.0,2.5669676377132395,2.5669676377132395
f3230_21,2,,183,train,26414840,26414840,4224964800,1.31523315300001,152.918179204004,154.233412357004,149936579442.00116,100.0,100.0,1.4993657944200114,1.4993657944200114
