client_id,round_number,hierarchy,num_samples,set,bytes_written,bytes_read,local_computations,computingTime,sim_time_start,sim_time_end,time
f3465_24,3,,165,train,26414840,26414840,7393688400,2.188884376002534,462.72803134300193,464.9169157190045,2.188884376002534
f2346_88,3,,169,train,26414840,26414840,7921809000,2.2708632720023156,464.9249217430042,467.19578501500655,2.2708632720023156
f2042_30,3,,166,train,26414840,26414840,7393688400,2.2076600229993346,467.2058018300013,469.4134618530006,2.2076600229993346
f1512_39,3,,140,train,26414840,26414840,6337447200,1.8808099720044995,469.42340186799987,471.30421184000437,1.8808099720044995
f3547_04,3,,170,train,26414840,26414840,7921809000,2.3001324249999016,471.31440251100133,473.6145349360013,2.3001324249999016
f1425_23,3,,372,train,26414840,26414840,17427979800,4.96122479600308,473.62252791100036,478.5837527070034,4.96122479600308
f1026_41,3,,205,train,26414840,26414840,9506170800,2.7539313409943134,478.5938921500057,481.34782349099993,2.7539313409943134
f0703_11,3,,302,train,26414840,26414840,14259256200,4.18625285300368,481.3588562840014,485.54510913700506,4.18625285300368
f3368_37,3,,175,train,26414840,26414840,7921809000,2.3364132970018545,485.5553642500017,487.89177754700364,2.3364132970018545
f0110_48,3,,413,train,26414840,26414840,19540462200,5.500849276999362,487.8996866340021,493.4005359110015,5.500849276999362
f1314_29,3,,302,train,26414840,26414840,14259256200,4.024326423997991,493.41064839400497,497.43497481800296,4.024326423997991
f1651_06,3,,180,train,26414840,26414840,8449929600,2.420152034996136,497.44510418500437,499.86525622000056,2.420152034996136
f3928_39,3,,170,train,26414840,26414840,7921809000,2.284795788997144,499.8756639760031,502.1604597650002,2.284795788997144
f0850_30,3,,329,train,26414840,26414840,15315497400,4.388203652000811,502.1685227460039,506.5567263980047,4.388203652000811
f1642_04,3,,153,train,26414840,26414840,6865567800,2.0402543859963767,506.56683423200593,508.6070886180023,2.0402543859963767
f2126_57,3,,158,train,26414840,26414840,7393688400,2.1233877499980736,508.6172282930056,510.7406160430037,2.1233877499980736
f1165_30,3,,180,train,26414840,26414840,8449929600,2.428946255000483,510.7507828200032,513.1797290750037,2.428946255000483
f0547_28,3,,416,train,26414840,26414840,19540462200,5.626353770996501,513.1877114130039,518.8140651840004,5.626353770996501
f1120_05,3,,401,train,26414840,26414840,19012341600,5.3099294639978325,518.8240686230056,524.1339980870034,5.3099294639978325
f3791_09,3,,163,train,26414840,26414840,7393688400,2.1746095959970257,524.1443703750047,526.3189799710017,2.1746095959970257
f3632_10,3,,149,train,26414840,26414840,6865567800,1.9996832510005331,526.3291206700014,528.328803921002,1.9996832510005331
f0203_21,3,,427,train,26414840,26414840,20068582800,5.687538222002331,528.3371117220014,534.0246499440036,5.687538222002331
f0812_32,3,,380,train,26414840,26414840,17956100400,5.072251616998984,534.0348267650044,539.1070783820031,5.072251616998984
f1793_33,3,,130,train,26414840,26414840,5809326600,1.7459235450005508,539.1174803860049,540.8634039310055,1.7459235450005508
f2482_62,3,,171,train,26414840,26414840,7921809000,2.2839227880031103,540.8733466620033,543.1572694500064,2.2839227880031103
f1527_46,3,,179,train,26414840,26414840,8449929600,2.4038098550008726,543.1653829380011,545.569192793002,2.4038098550008726
f1018_07,3,,145,train,26414840,26414840,6865567800,1.9868283220057488,545.5795089120002,547.5663372340059,1.9868283220057488
f0461_47,3,,347,train,26414840,26414840,16371738600,4.673977979000483,547.5770474380041,552.2510254170047,4.673977979000483
f0579_26,3,,167,train,26414840,26414840,7921809000,2.2176727070036577,552.2611876540033,554.4788603610068,2.2176727070036577
f1835_27,3,,122,train,26414840,26414840,5281206000,1.6146374909949373,554.4869464640069,556.1015839550018,1.6146374909949373
f1045_35,3,,161,train,26414840,26414840,7393688400,2.146240232999844,556.1119738580019,558.2582140910017,2.146240232999844
f2415_79,3,,158,train,26414840,26414840,7393688400,2.1226645319984527,558.2684777900067,560.3911423220052,2.1226645319984527
f2139_75,3,,142,train,26414840,26414840,6337447200,1.893219361001684,560.401200389002,562.2944197500036,1.893219361001684
f0373_35,3,,384,train,26414840,26414840,17956100400,5.117133880004985,562.3024201570007,567.4195540370056,5.117133880004985
f3242_19,3,,158,train,26414840,26414840,7393688400,2.1240109989958,567.4295610040062,569.553572003002,2.1240109989958
f3138_46,3,,178,train,26414840,26414840,8449929600,2.3643338109977776,569.5637485380066,571.9280823490044,2.3643338109977776
f3633_29,3,,177,train,26414840,26414840,7921809000,2.3539985010065716,571.9383541019997,574.2923526030063,2.3539985010065716
f0322_19,3,,246,train,26414840,26414840,11618653200,3.2916972200036985,574.3004384250016,577.5921356450052,3.2916972200036985
f0957_15,3,,335,train,26414840,26414840,15843618000,4.55789752399869,577.6022438880028,582.1601414120014,4.55789752399869
f3668_33,3,,181,train,26414840,26414840,8449929600,2.4209102090026136,582.1718588860023,584.5927690950048,2.4209102090026136
f2420_84,3,,178,train,26414840,26414840,8449929600,2.3654827070058677,584.6030180640008,586.9685007710068,2.3654827070058677
f0732_46,3,,249,train,26414840,26414840,11618653200,3.328588814001705,586.9768378380031,590.3054266520048,3.328588814001705
f2120_61,3,,149,train,26414840,26414840,6865567800,2.000286057998892,590.3156493350034,592.3159353930023,2.000286057998892
f0406_00,3,,296,train,26414840,26414840,13731135600,3.942855753994081,592.3260363710068,596.268892125001,3.942855753994081
f3749_27,3,,134,train,26414840,26414840,6337447200,1.7735312990043894,596.2789782780019,598.0525095770063,1.7735312990043894
f1566_38,3,,169,train,26414840,26414840,7921809000,2.2716760719995364,598.0606820530011,600.3323581250006,2.2716760719995364
f2532_93,3,,183,train,26414840,26414840,8449929600,2.441476765998232,600.3423263300065,602.7838030960047,2.441476765998232
f3414_29,3,,173,train,26414840,26414840,7921809000,2.309366132001742,602.7941536650033,605.103519797005,2.309366132001742
f1693_00,3,,166,train,26414840,26414840,7393688400,2.2031348449963843,605.1136646650048,607.3167995100011,2.2031348449963843
f1763_25,4,,157,train,26414840,26414840,7393688400,2.1119592399991234,608.7706629240057,610.8826221640047,2.1119592399991234
f0365_07,4,,285,train,26414840,26414840,13203015000,3.880225901004451,610.8927506940017,614.7729765950063,3.880225901004451
f0610_38,4,,278,train,26414840,26414840,13203015000,3.692041833004623,614.782809657001,618.4748514900057,3.692041833004623
f1851_06,4,,136,train,26414840,26414840,6337447200,1.827064083998266,618.4848782360059,620.3119423200043,1.827064083998266
f3841_01,4,,178,train,26414840,26414840,8449929600,2.363725732000603,620.3198130730017,622.6835388050022,2.363725732000603
f3758_19,4,,176,train,26414840,26414840,7921809000,2.337904348998564,622.6934395170027,625.0313438660014,2.337904348998564
f0166_12,4,,311,train,26414840,26414840,14259256200,4.126482465995649,625.0413931670046,629.1678756330002,4.126482465995649
f3230_21,4,,183,train,26414840,26414840,8449929600,2.443950995002524,629.177835429,631.6217864240025,2.443950995002524
f1121_47,4,,238,train,26414840,26414840,11090532600,3.1823119759937986,631.6296667910065,634.8119787670003,3.1823119759937986
f1472_37,4,,387,train,26414840,26414840,17956100400,5.1420371100030025,634.8222161840022,639.9642532940053,5.1420371100030025
f0114_20,4,,302,train,26414840,26414840,14259256200,4.074420880002434,639.974397830003,644.0488187100053,4.074420880002434
f2160_96,4,,176,train,26414840,26414840,7921809000,2.4446949800039874,644.0593376780016,646.5040326580056,2.4446949800039874
f3904_45,4,,153,train,26414840,26414840,6865567800,2.1068592380033806,646.5122197840028,648.6190790220062,2.1068592380033806
f2499_74,4,,160,train,26414840,26414840,7393688400,2.1715617880036007,648.6296332990022,650.8011950870058,2.1715617880036007
f3721_04,4,,179,train,26414840,26414840,8449929600,2.4025901549975965,650.8112473970033,653.2138375520008,2.4025901549975965
f3465_24,4,,165,train,26414840,26414840,7393688400,2.189477302999876,653.2240902480044,655.4135675510042,2.189477302999876
f2346_88,4,,169,train,26414840,26414840,7921809000,2.2701222840041737,655.4216370400028,657.6917593240069,2.2701222840041737
f2042_30,4,,166,train,26414840,26414840,7393688400,2.205801657000848,657.7019041410023,659.907705798003,2.205801657000848
f1512_39,4,,140,train,26414840,26414840,6337447200,1.881953470998269,659.9177513110044,661.7997047820027,1.881953470998269
f3547_04,4,,170,train,26414840,26414840,7921809000,2.2897381150032743,661.8098581070008,664.099596222004,2.2897381150032743
f1425_23,4,,372,train,26414840,26414840,17427979800,4.9550147310001185,664.1077482000037,669.0627629310037,4.9550147310001185
f1026_41,4,,205,train,26414840,26414840,9506170800,2.738890751003055,669.0727989110019,671.8116896620048,2.738890751003055
f0703_11,4,,302,train,26414840,26414840,14259256200,4.033436372999859,671.8216123610036,675.8550487340035,4.033436372999859
f3368_37,4,,175,train,26414840,26414840,7921809000,2.3372478570017847,675.8650303160031,678.2022781730047,2.3372478570017847
f0110_48,4,,413,train,26414840,26414840,19540462200,5.500144726000143,678.2101552029999,683.710299929,5.500144726000143
f1314_29,4,,302,train,26414840,26414840,14259256200,4.0287407059950056,683.7204334980051,687.7491742040003,4.0287407059950056
f1651_06,4,,180,train,26414840,26414840,8449929600,2.416457956998784,687.7594295830057,690.1758875400046,2.416457956998784
f3928_39,4,,170,train,26414840,26414840,7921809000,2.2861725320035475,690.1860542240029,692.4722267560063,2.2861725320035475
f0850_30,4,,329,train,26414840,26414840,15315497400,4.387350165001409,692.4804229290021,696.8677730940035,4.387350165001409
f1642_04,4,,153,train,26414840,26414840,6865567800,2.040731902998232,696.8779741470062,698.9187060500044,2.040731902998232
f2126_57,4,,158,train,26414840,26414840,7393688400,2.1216324889974203,698.9289696600026,701.0506021489999,2.1216324889974203
f1165_30,4,,180,train,26414840,26414840,8449929600,2.564213632998872,701.0608272890022,703.6250409220012,2.564213632998872
f0547_28,4,,416,train,26414840,26414840,19540462200,5.61538934300188,703.6329787760042,709.248368119006,5.61538934300188
f1120_05,4,,401,train,26414840,26414840,19012341600,5.315161700003955,709.2583797830011,714.5735414830051,5.315161700003955
f3791_09,4,,163,train,26414840,26414840,7393688400,2.174656832001346,714.583707498001,716.7583643300023,2.174656832001346
f3632_10,4,,149,train,26414840,26414840,6865567800,2.0014353559963642,716.7686602400063,718.7700955960026,2.0014353559963642
f0203_21,4,,427,train,26414840,26414840,20068582800,5.685471775999758,718.7781603830008,724.4636321590006,5.685471775999758
f0812_32,4,,380,train,26414840,26414840,17956100400,5.074513266001304,724.4738102330011,729.5483234990024,5.074513266001304
f1793_33,4,,130,train,26414840,26414840,5809326600,1.7465829309949186,729.5586800190068,731.3052629500016,1.7465829309949186
f2482_62,4,,171,train,26414840,26414840,7921809000,2.2928672970010666,731.3154052590035,733.6082725560045,2.2928672970010666
f1527_46,4,,179,train,26414840,26414840,8449929600,2.4710120180025115,733.6163318180043,736.0873438360068,2.4710120180025115
f1018_07,4,,145,train,26414840,26414840,6865567800,1.9582501650002089,736.097545278004,738.0557954430043,1.9582501650002089
f0461_47,4,,347,train,26414840,26414840,16371738600,4.63169958099752,738.0659350600035,742.6976346410012,4.63169958099752
