client_id,round_number,hierarchy,num_samples,set,bytes_written,bytes_read,local_computations,computingTime,sim_time_start,sim_time_end,agg_time_s
f3206_45,1,,168,train,26414840,26414840,1980452250,0.5605707479990087,27.66902366800059,28.2295944159996,1.5193177239998477
f2071_28,1,,178,train,26414840,26414840,2112482400,0.5394514910003636,28.239577497995924,28.779028988996288,1.5193177239998477
f0224_06,1,,397,train,26414840,26414840,4621055250,1.2140482589893509,28.789657472007093,30.003705730996444,1.5193177239998477
f2074_03,1,,142,train,26414840,26414840,1584361800,0.43897989799734205,30.01430365499982,30.453283552997163,1.5193177239998477
f1125_41,1,,344,train,26414840,26414840,3960904500,1.039875739996205,30.46392659000412,31.503802330000326,1.5193177239998477
f1930_02,1,,107,train,26414840,26414840,1188271350,0.3373292639880674,31.514163508007186,31.851492771995254,1.5193177239998477
f1131_00,1,,327,train,26414840,26414840,3828874350,1.01065547199687,31.862358882004628,32.8730143540015,1.5193177239998477
f3781_28,1,,173,train,26414840,26414840,1980452250,0.549334478986566,32.88402874300664,33.433363221993204,1.5193177239998477
f0645_45,1,,295,train,26414840,26414840,3432783900,0.9224478030082537,33.444397604995174,34.36684540800343,1.5193177239998477
f3796_14,1,,151,train,26414840,26414840,1716391950,0.46984051099570934,34.37788354299846,34.84772405399417,1.5193177239998477
f3754_42,1,,171,train,26414840,26414840,1980452250,0.5377097140008118,34.858571310003754,35.396281024004566,1.5193177239998477
f1316_31,1,,187,train,26414840,26414840,2112482400,0.5765131689986447,35.40735477699491,35.98386794599355,1.5193177239998477
f0111_36,1,,355,train,26414840,26414840,4092934650,1.0771502069983399,35.99470488799852,37.07185509499686,1.5193177239998477
f2245_95,1,,176,train,26414840,26414840,1980452250,0.5390289909992134,37.08283015199413,37.621859142993344,1.5193177239998477
f3430_38,1,,183,train,26414840,26414840,2112482400,0.5663717690040357,37.632574820003356,38.19894658900739,1.5193177239998477
f3364_36,1,,178,train,26414840,26414840,2112482400,0.5473413559957407,38.20967993000522,38.75702128600096,1.5193177239998477
f0326_35,1,,381,train,26414840,26414840,4489025100,1.1919605930015678,38.76967039599549,39.96163098899706,1.5193177239998477
f1224_16,1,,255,train,26414840,26414840,2904663300,0.7770644459960749,39.97300890200131,40.750073347997386,1.5193177239998477
f3425_47,1,,170,train,26414840,26414840,1980452250,0.5362419620068977,40.760644374997355,41.29688633700425,1.5193177239998477
f1382_07,1,,376,train,26414840,26414840,4356994950,1.1542048209958011,41.30791494299774,42.46211976399354,1.5193177239998477
f3782_00,1,,175,train,26414840,26414840,1980452250,0.5386982879863353,42.4730346090073,43.011732896993635,1.5193177239998477
f3710_43,1,,176,train,26414840,26414840,1980452250,0.5374568259867374,43.022815596006694,43.56027242199343,1.5193177239998477
f1080_00,1,,291,train,26414840,26414840,3432783900,0.8943689510051627,43.57103619999543,44.465405151000596,1.5193177239998477
f3867_42,1,,148,train,26414840,26414840,1716391950,0.46256713500770275,44.47677785399719,44.939344989004894,1.5193177239998477
f3574_30,1,,150,train,26414840,26414840,1716391950,0.4722464050137205,44.95089623499371,45.42314264000743,1.5193177239998477
f0066_37,1,,429,train,26414840,26414840,5017145700,1.300209201988764,45.43429335800465,46.734502559993416,1.5193177239998477
f1055_16,1,,277,train,26414840,26414840,3168723600,0.8442436140030622,46.744946904000244,47.589190518003306,1.5193177239998477
f2566_51,1,,178,train,26414840,26414840,2112482400,0.5415989360044478,47.59956219399464,48.14116112999909,1.5193177239998477
f2341_65,1,,180,train,26414840,26414840,2112482400,0.5597794740024256,48.15181840599689,48.71159787999932,1.5193177239998477
f2425_91,1,,164,train,26414840,26414840,1848422100,0.5041947599966079,48.722412670002086,49.226607429998694,1.5193177239998477
f2206_73,1,,144,train,26414840,26414840,1584361800,0.4355396689934423,49.23736764700152,49.67290731599496,1.5193177239998477
f1153_08,1,,360,train,26414840,26414840,4224964800,1.1235500460024923,49.683976222004276,50.80752626800677,1.5193177239998477
f2205_74,1,,147,train,26414840,26414840,1716391950,0.4602806139882887,50.81838008100749,51.27866069499578,1.5193177239998477
f0529_06,1,,124,train,26414840,26414840,1452331650,0.3874238400021568,51.289290393004194,51.67671423300635,1.5193177239998477
f0781_31,1,,301,train,26414840,26414840,3564814050,0.9218051359930541,51.68742287400528,52.60922800999833,1.5193177239998477
f3122_40,1,,178,train,26414840,26414840,2112482400,0.5538447150029242,52.6197865849972,53.173631300000125,1.5193177239998477
f1910_05,1,,158,train,26414840,26414840,1848422100,0.4945830320066307,53.18460636699456,53.67918939900119,1.5193177239998477
f0233_14,1,,331,train,26414840,26414840,3828874350,1.0081104200071422,53.69010435999371,54.69821478000085,1.5193177239998477
f0886_40,1,,376,train,26414840,26414840,4356994950,1.1463098259991966,54.708766689000186,55.85507651499938,1.5193177239998477
f1715_20,1,,172,train,26414840,26414840,1980452250,0.5368264179996913,55.86592914399807,56.402755561997765,1.5193177239998477
f0837_08,1,,150,train,26414840,26414840,1716391950,0.4776224819943309,56.41475399800402,56.89237647999835,1.5193177239998477
f2265_80,1,,165,train,26414840,26414840,1848422100,0.5089417919953121,56.903331344001344,57.41227313599666,1.5193177239998477
f1073_05,1,,231,train,26414840,26414840,2640603000,0.7085697260044981,57.422856588993454,58.13142631499795,1.5193177239998477
f0463_09,1,,369,train,26414840,26414840,4356994950,1.1418985690106638,58.142042902996764,59.28394147200743,1.5193177239998477
f0579_26,1,,167,train,26414840,26414840,1980452250,0.5104813429934438,59.294668396003544,59.80514973899699,1.5193177239998477
f1942_21,1,,179,train,26414840,26414840,2112482400,0.5535539470001822,59.81620740999642,60.369761356996605,1.5193177239998477
f2551_80,1,,136,train,26414840,26414840,1584361800,0.43434071299270727,60.3795397960057,60.81388050899841,1.5193177239998477
f1674_35,1,,108,train,26414840,26414840,1188271350,0.34326842399605084,60.826190806998056,61.16945923099411,1.5193177239998477
f1793_33,1,,130,train,26414840,26414840,1452331650,0.414534295006888,61.180296703998465,61.59483099900535,1.5193177239998477
f0348_46,1,,360,train,26414840,26414840,4224964800,1.115184980997583,61.605464427004335,62.72064940800192,1.5193177239998477
f4066_22,1,,178,train,26414840,26414840,2112482400,0.5478135540033691,62.73103224899387,63.27884580299724,1.5193177239998477
f3249_21,1,,174,train,26414840,26414840,1980452250,0.535677489999216,63.29014032600389,63.82581781600311,1.5193177239998477
f3413_34,1,,167,train,26414840,26414840,1980452250,0.5054378320055548,63.83665334399848,64.34209117600403,1.5193177239998477
f0304_23,1,,375,train,26414840,26414840,4356994950,1.149717195003177,64.35279519300093,65.5025123880041,1.5193177239998477
f1012_30,1,,237,train,26414840,26414840,2772633150,0.7336266490019625,65.51310585800093,66.24673250700289,1.5193177239998477
f1603_40,1,,143,train,26414840,26414840,1584361800,0.43665841399342753,66.2574503000069,66.69410871400032,1.5193177239998477
f2486_95,1,,150,train,26414840,26414840,1716391950,0.4673752550006611,66.70582458699937,67.17319984200003,1.5193177239998477
f0811_49,1,,367,train,26414840,26414840,4356994950,1.1248138299997663,67.18449441000121,68.30930824000097,1.5193177239998477
f2456_71,1,,148,train,26414840,26414840,1716391950,0.45911584199348,68.32015602500178,68.77927186699526,1.5193177239998477
f0423_04,1,,276,train,26414840,26414840,3168723600,0.8609287350118393,68.78960750899569,69.65053624400753,1.5193177239998477
f3206_45,2,,168,train,26414840,26414840,1980452250,0.5138303300045663,71.32253493300232,71.83636526300688,1.4776850799971726
f2071_28,2,,178,train,26414840,26414840,2112482400,0.5481826070026727,71.84570481799892,72.3938874250016,1.4776850799971726
f0224_06,2,,397,train,26414840,26414840,4621055250,1.2218751670006895,72.4015820229979,73.62345718999859,1.4776850799971726
f2074_03,2,,142,train,26414840,26414840,1584361800,0.4449810970108956,73.63253677799366,74.07751787500456,1.4776850799971726
f1125_41,2,,344,train,26414840,26414840,3960904500,1.0453140199970221,74.08444249400054,75.12975651399756,1.4776850799971726
f1930_02,2,,107,train,26414840,26414840,1188271350,0.335218972992152,75.13946832700458,75.47468729999673,1.4776850799971726
f1131_00,2,,327,train,26414840,26414840,3828874350,1.0028482290072134,75.48192101699533,76.48476924600254,1.4776850799971726
f3781_28,2,,173,train,26414840,26414840,1980452250,0.5371810060023563,76.49398356600432,77.03116457200667,1.4776850799971726
f0645_45,2,,295,train,26414840,26414840,3432783900,0.9119337129959604,77.04035310000472,77.95228681300068,1.4776850799971726
f3796_14,2,,151,train,26414840,26414840,1716391950,0.4735205799952382,77.96161307400325,78.43513365399849,1.4776850799971726
f3754_42,2,,171,train,26414840,26414840,1980452250,0.5374167539994232,78.44449808400532,78.98191483800474,1.4776850799971726
f1316_31,2,,187,train,26414840,26414840,2112482400,0.5710478989931289,78.99173422700551,79.56278212599864,1.4776850799971726
f0111_36,2,,355,train,26414840,26414840,4092934650,1.0965713490004418,79.5728603000025,80.66943164900295,1.4776850799971726
f2245_95,2,,176,train,26414840,26414840,1980452250,0.544678335005301,80.67706854699645,81.22174688200175,1.4776850799971726
f3430_38,2,,183,train,26414840,26414840,2112482400,0.5669854919979116,81.23074507700221,81.79773056900012,1.4776850799971726
f3364_36,2,,178,train,26414840,26414840,2112482400,0.543213190001552,81.80555152099987,82.34876471100142,1.4776850799971726
f0326_35,2,,381,train,26414840,26414840,4489025100,1.1783037139975931,82.3575203250075,83.53582403900509,1.4776850799971726
f1224_16,2,,255,train,26414840,26414840,2904663300,0.7793649220111547,83.54426361799415,84.3236285400053,1.4776850799971726
f3425_47,2,,170,train,26414840,26414840,1980452250,0.5395027380000101,84.33237476399518,84.87187750199519,1.4776850799971726
f1382_07,2,,376,train,26414840,26414840,4356994950,1.1616866539989132,84.87924053400639,86.0409271880053,1.4776850799971726
f3782_00,2,,175,train,26414840,26414840,1980452250,0.5401444169983733,86.05050648300676,86.59065090000513,1.4776850799971726
f3710_43,2,,176,train,26414840,26414840,1980452250,0.5478625719988486,86.59924547899573,87.14710805099458,1.4776850799971726
f1080_00,2,,291,train,26414840,26414840,3432783900,0.8878892320062732,87.15630820099614,88.04419743300241,1.4776850799971726
f3867_42,2,,148,train,26414840,26414840,1716391950,0.4619363990059355,88.05197417800082,88.51391057700675,1.4776850799971726
f3574_30,2,,150,train,26414840,26414840,1716391950,0.47215024700562935,88.52248318000056,88.99463342700619,1.4776850799971726
f0066_37,2,,429,train,26414840,26414840,5017145700,1.3205372779921163,89.00401546400099,90.3245527419931,1.4776850799971726
f1055_16,2,,277,train,26414840,26414840,3168723600,0.8461981889995513,90.33258092899632,91.17877911799587,1.4776850799971726
f2566_51,2,,178,train,26414840,26414840,2112482400,0.5442012150015216,91.18817189800029,91.73237311300181,1.4776850799971726
f2341_65,2,,180,train,26414840,26414840,2112482400,0.5671658159990329,91.74206098199647,92.3092267979955,1.4776850799971726
f2425_91,2,,164,train,26414840,26414840,1848422100,0.5081950400053756,92.31909967400134,92.82729471400671,1.4776850799971726
f2206_73,2,,144,train,26414840,26414840,1584361800,0.43916172899480443,92.83492039500561,93.27408212400042,1.4776850799971726
f1153_08,2,,360,train,26414840,26414840,4224964800,1.1050807029969292,93.2839177279966,94.38899843099352,1.4776850799971726
f2205_74,2,,147,train,26414840,26414840,1716391950,0.4684033429948613,94.39771288599877,94.86611622899363,1.4776850799971726
f0529_06,2,,124,train,26414840,26414840,1452331650,0.38992042098834645,94.87580046300718,95.26572088399553,1.4776850799971726
f0781_31,2,,301,train,26414840,26414840,3564814050,0.9089243890048238,95.27289741700224,96.18182180600706,1.4776850799971726
f3122_40,2,,178,train,26414840,26414840,2112482400,0.5454136050102534,96.19051892799325,96.7359325330035,1.4776850799971726
f1910_05,2,,158,train,26414840,26414840,1848422100,0.4937307049985975,96.74477619100071,97.23850689599931,1.4776850799971726
f0233_14,2,,331,train,26414840,26414840,3828874350,1.012009334997856,97.24816575100704,98.26017508600489,1.4776850799971726
f0886_40,2,,376,train,26414840,26414840,4356994950,1.1542246680037351,98.26798953699472,99.42221420499845,1.4776850799971726
f1715_20,2,,172,train,26414840,26414840,1980452250,0.5354086650040699,99.43083874900185,99.96624741400592,1.4776850799971726
f0837_08,2,,150,train,26414840,26414840,1716391950,0.4723836140037747,99.97496880700055,100.44735242100433,1.4776850799971726
f2265_80,2,,165,train,26414840,26414840,1848422100,0.517462000992964,100.45653611200396,100.97399811299692,1.4776850799971726
f1073_05,2,,231,train,26414840,26414840,2640603000,0.7225811249954859,100.9821199230064,101.70470104800188,1.4776850799971726
f0463_09,2,,369,train,26414840,26414840,4356994950,1.146223360003205,101.71465490899573,102.86087826899893,1.4776850799971726
f0579_26,2,,167,train,26414840,26414840,1980452250,0.5181441960012307,102.87086091999663,103.38900511599786,1.4776850799971726
f1942_21,2,,179,train,26414840,26414840,2112482400,0.5704763829999138,103.39946791599505,103.96994429899496,1.4776850799971726
f2551_80,2,,136,train,26414840,26414840,1584361800,0.44409062700287905,103.97751484399487,104.42160547099775,1.4776850799971726
f1674_35,2,,108,train,26414840,26414840,1188271350,0.34341079600562807,104.43038902099943,104.77379981700506,1.4776850799971726
f1793_33,2,,130,train,26414840,26414840,1452331650,0.4127857599960407,104.7831325599982,105.19591831999423,1.4776850799971726
f0348_46,2,,360,train,26414840,26414840,4224964800,1.1372376369981794,105.20613603500533,106.34337367200351,1.4776850799971726
f4066_22,2,,178,train,26414840,26414840,2112482400,0.558507769004791,106.35131857999659,106.90982634900138,1.4776850799971726
f3249_21,2,,174,train,26414840,26414840,1980452250,0.5499288470018655,106.9195551820012,107.46948402900307,1.4776850799971726
f3413_34,2,,167,train,26414840,26414840,1980452250,0.5223008039902197,107.4789607910061,108.00126159499632,1.4776850799971726
f0304_23,2,,375,train,26414840,26414840,4356994950,1.1637237550021382,108.01083631400252,109.17456006900466,1.4776850799971726
f1012_30,2,,237,train,26414840,26414840,2772633150,0.7519880470063072,109.18219063300057,109.93417868000688,1.4776850799971726
f1603_40,2,,143,train,26414840,26414840,1584361800,0.4681071960076224,109.94332964799833,110.41143684400595,1.4776850799971726
f2486_95,2,,150,train,26414840,26414840,1716391950,0.4952891150023788,110.4214895710029,110.91677868600527,1.4776850799971726
f0811_49,2,,367,train,26414840,26414840,4356994950,1.1443473709950922,110.92594475600345,112.07029212699854,1.4776850799971726
f2456_71,2,,148,train,26414840,26414840,1716391950,0.474432720002369,112.07801338599529,112.55244610599766,1.4776850799971726
f0423_04,2,,276,train,26414840,26414840,3168723600,0.8598666119942209,112.5631989090034,113.42306552099762,1.4776850799971726
f3206_45,3,,168,train,26414840,26414840,1980452250,0.529239597992273,115.05787686500116,115.58711646299344,1.4871961979952175
f2071_28,3,,178,train,26414840,26414840,2112482400,0.5473152189952089,115.59582818200579,116.143143401001,1.4871961979952175
f0224_06,3,,397,train,26414840,26414840,4621055250,1.2386071039945818,116.15299438900547,117.39160149300005,1.4871961979952175
f2074_03,3,,142,train,26414840,26414840,1584361800,0.44938712699513417,117.39889180099999,117.84827892799512,1.4871961979952175
f1125_41,3,,344,train,26414840,26414840,3960904500,1.079153632002999,117.85799476900138,118.93714840100438,1.4871961979952175
f1930_02,3,,107,train,26414840,26414840,1188271350,0.35128953799721785,118.94676966000407,119.29805919800128,1.4871961979952175
f1131_00,3,,327,train,26414840,26414840,3828874350,1.0287219940073555,119.3058892179979,120.33461121200526,1.4871961979952175
f3781_28,3,,173,train,26414840,26414840,1980452250,0.5501317779999226,120.34359987000062,120.89373164800054,1.4871961979952175
f0645_45,3,,295,train,26414840,26414840,3432783900,0.9317234240006655,120.90367028600303,121.8353937100037,1.4871961979952175
f3796_14,3,,151,train,26414840,26414840,1716391950,0.4766534489899641,121.84298926200427,122.31964271099423,1.4871961979952175
f3754_42,3,,171,train,26414840,26414840,1980452250,0.5448929849953856,122.32854864500405,122.87344162999943,1.4871961979952175
f1316_31,3,,187,train,26414840,26414840,2112482400,0.5978088919946458,122.88272116500593,123.48053005700058,1.4871961979952175
f0111_36,3,,355,train,26414840,26414840,4092934650,1.101174898998579,123.4900034040038,124.59117830300238,1.4871961979952175
f2245_95,3,,176,train,26414840,26414840,1980452250,0.5572513590013841,124.59850695599744,125.15575831499882,1.4871961979952175
f3430_38,3,,183,train,26414840,26414840,2112482400,0.5965370990015799,125.16290460700111,125.75944170600269,1.4871961979952175
f3364_36,3,,178,train,26414840,26414840,2112482400,0.5474128899950301,125.76904780100449,126.31646069099952,1.4871961979952175
f0326_35,3,,381,train,26414840,26414840,4489025100,1.1807219100010116,126.32535852899309,127.5060804389941,1.4871961979952175
f1224_16,3,,255,train,26414840,26414840,2904663300,0.7855513800022891,127.51451565200114,128.30006703200343,1.4871961979952175
f3425_47,3,,170,train,26414840,26414840,1980452250,0.546405444998527,128.30764374299906,128.8540491879976,1.4871961979952175
