client_id,round_number,hierarchy,num_samples,set,bytes_written,bytes_read,local_computations,computingTime,sim_time_start,sim_time_end
f1763_25,1,,157,train,26414840,26414840,1848422100,0.4650304690003395,18.08442125200054,18.549451721000878
f0365_07,1,,285,train,26414840,26414840,3300753750,0.5737735599996086,18.55491901300047,19.12869257300008
f0610_38,1,,278,train,26414840,26414840,3300753750,0.5843710780009133,19.13402541100004,19.718396489000952
f1851_06,1,,136,train,26414840,26414840,1584361800,0.27466740000090795,19.723556599999938,19.998224000000846
f3841_01,1,,178,train,26414840,26414840,2112482400,0.39016503500170074,20.005459673999212,20.395624709000913
f3758_19,1,,176,train,26414840,26414840,1980452250,0.3501114030004828,20.401070099000208,20.75118150200069
f0166_12,1,,311,train,26414840,26414840,3564814050,0.7288865569989866,20.758504982000886,21.487391538999873
f3230_21,1,,183,train,26414840,26414840,2112482400,0.36959969500094303,21.493864580999798,21.86346427600074
f1121_47,1,,238,train,26414840,26414840,2772633150,0.5241857599994546,21.869247024000288,22.393432783999742
f1472_37,1,,387,train,26414840,26414840,4489025100,0.8111918039994634,22.400834400999884,23.212026204999347
f0114_20,1,,302,train,26414840,26414840,3564814050,0.659611972001585,23.218850941999335,23.87846291400092
f2160_96,1,,176,train,26414840,26414840,1980452250,0.446637314000327,23.883815729999696,24.330453044000024
f1763_25,2,,157,train,26414840,26414840,1848422100,0.34223542800100404,24.6706707379999,25.012906166000903
f0365_07,2,,285,train,26414840,26414840,3300753750,0.5640736780005682,25.02816852899923,25.5922422069998
f0610_38,2,,278,train,26414840,26414840,3300753750,0.608488567000677,25.609032368000044,26.21752093500072
f1851_06,2,,136,train,26414840,26414840,1584361800,0.29208153800027503,26.232942389000527,26.525023927000802
f3841_01,2,,178,train,26414840,26414840,2112482400,0.3743532580010651,26.537384065999504,26.91173732400057
f3758_19,2,,176,train,26414840,26414840,1980452250,0.361216933999458,26.9217950809998,27.283012014999258
f0166_12,2,,311,train,26414840,26414840,3564814050,0.6883994999989227,27.301201189000494,27.989600688999417
f3230_21,2,,183,train,26414840,26414840,2112482400,0.3920355059999565,28.0060633209996,28.398098826999558
f1121_47,2,,238,train,26414840,26414840,2772633150,0.4966873019984632,28.41672790300072,28.913415204999183
f1472_37,2,,387,train,26414840,26414840,4489025100,0.8086188899997069,28.92346947599981,29.732088365999516
f0114_20,2,,302,train,26414840,26414840,3564814050,0.614230873001361,29.744199803999436,30.358430677000797
f2160_96,2,,176,train,26414840,26414840,1980452250,0.34141474699936225,30.373902617000567,30.71531736399993
f1763_25,3,,157,train,26414840,26414840,1848422100,0.3061509349990956,31.01770716200008,31.323858096999174
f0365_07,3,,285,train,26414840,26414840,3300753750,0.5599768070005666,31.335584387999916,31.895561195000482
f0610_38,3,,278,train,26414840,26414840,3300753750,0.549407002999942,31.907856240999536,32.45726324399948
f1851_06,3,,136,train,26414840,26414840,1584361800,0.34719107800083293,32.468611779999264,32.8158028580001
f3841_01,3,,178,train,26414840,26414840,2112482400,0.35487993999959144,32.82640733900007,33.18128727899966
f3758_19,3,,176,train,26414840,26414840,1980452250,0.3437664960001712,33.19309890099976,33.53686539699993
f0166_12,3,,311,train,26414840,26414840,3564814050,0.6238911529999314,33.54882664199977,34.1727177949997
f3230_21,3,,183,train,26414840,26414840,2112482400,0.3986119180008245,34.18395708599928,34.582569004000106
f1121_47,3,,238,train,26414840,26414840,2772633150,0.48062648700033606,34.59129717900032,35.07192366600066
f1472_37,3,,387,train,26414840,26414840,4489025100,0.8046433740000793,35.082482129999335,35.887125503999414
f0114_20,3,,302,train,26414840,26414840,3564814050,0.6120574159995158,35.89667374900091,36.50873116500043
f2160_96,3,,176,train,26414840,26414840,1980452250,0.33585347900043416,36.518471633000445,36.85432511200088
f1763_25,4,,157,train,26414840,26414840,1848422100,0.3701325429992721,37.155790683000305,37.52592322599958
f0365_07,4,,285,train,26414840,26414840,3300753750,0.5709107000002405,37.53811426500033,38.10902496500057
f0610_38,4,,278,train,26414840,26414840,3300753750,0.5564181009995082,38.1167886380008,38.67320673900031
f1851_06,4,,136,train,26414840,26414840,1584361800,0.2838940769997862,38.683432354000615,38.9673264310004
f3841_01,4,,178,train,26414840,26414840,2112482400,0.44388168399927963,38.97940811300032,39.4232897969996
f3758_19,4,,176,train,26414840,26414840,1980452250,0.37408592899919313,39.43576810000013,39.809854028999325
f0166_12,4,,311,train,26414840,26414840,3564814050,0.7879548450000584,39.82138265700087,40.609337502000926
f3230_21,4,,183,train,26414840,26414840,2112482400,0.4367053060013859,40.61898087699956,41.055686183000944
f1121_47,4,,238,train,26414840,26414840,2772633150,0.4804108949992951,41.06629066400092,41.54670155900021
f1472_37,4,,387,train,26414840,26414840,4489025100,0.8998244960002921,41.55810349700005,42.45792799300034
f0114_20,4,,302,train,26414840,26414840,3564814050,0.5901104109998414,42.46747046699966,43.0575808779995
f2160_96,4,,176,train,26414840,26414840,1980452250,0.3406768460008607,43.06739107899921,43.40806792500007
f1763_25,5,,157,train,26414840,26414840,1848422100,0.3980601370003569,43.73641457899976,44.13447471600011
f0365_07,5,,285,train,26414840,26414840,3300753750,0.5547050330005732,44.14422307899986,44.69892811200043
f0610_38,5,,278,train,26414840,26414840,3300753750,0.5391389149990573,44.70656289100043,45.24570180599949
f1851_06,5,,136,train,26414840,26414840,1584361800,0.2645267630014132,45.25541744799921,45.51994421100062
f3841_01,5,,178,train,26414840,26414840,2112482400,0.43134396499954164,45.532105144000525,45.96344910900007
