client_id,round_number,hierarchy,num_samples,set,bytes_written,bytes_read,local_computations,computingTime,sim_time_start,sim_time_end
f1763_25,1,,157,train,26414840,26414840,1848422100,0.6303568500002257,38.87007118099973,39.500428030999956
f0365_07,1,,285,train,26414840,26414840,3300753750,0.9617718670001523,39.50662479399989,40.46839666100004
f0610_38,1,,278,train,26414840,26414840,3300753750,0.937071613000171,40.47444491799979,41.41151653099996
f1851_06,1,,136,train,26414840,26414840,1584361800,0.4648042409999107,41.41754252700002,41.882346767999934
f3841_01,1,,178,train,26414840,26414840,2112482400,0.5994063349999124,41.88875749299996,42.48816382799987
f3758_19,1,,176,train,26414840,26414840,1980452250,0.5954369390001375,42.493880741999874,43.08931768100001
f0166_12,1,,311,train,26414840,26414840,3564814050,1.0455241559998285,43.095167132999904,44.14069128899973
f3230_21,1,,183,train,26414840,26414840,2112482400,0.6238707270003943,44.146608850999655,44.77047957800005
f1121_47,1,,238,train,26414840,26414840,2772633150,0.8038608750002822,44.77628617599976,45.58014705100004
f1472_37,1,,387,train,26414840,26414840,4489025100,1.3019670019998557,45.58598326299989,46.887950264999745
f0114_20,1,,302,train,26414840,26414840,3564814050,1.0185793059999924,46.89369293899972,47.91227224499971
f2160_96,1,,176,train,26414840,26414840,1980452250,0.5934975689997373,47.918216911999934,48.51171448099967
f3904_45,1,,153,train,26414840,26414840,1716391950,0.5181988219997038,48.517595623000034,49.03579444499974
f2499_74,1,,160,train,26414840,26414840,1848422100,0.5465749780000806,49.041678038999635,49.588253016999715
f3721_04,1,,179,train,26414840,26414840,2112482400,0.6101363440002388,49.594017874999736,50.204154218999975
f3465_24,1,,165,train,26414840,26414840,1848422100,0.5551460199999383,50.210011848999784,50.76515786899972
f2346_88,1,,169,train,26414840,26414840,1980452250,0.5767998090000219,50.771251256999676,51.3480510659997
f2042_30,1,,166,train,26414840,26414840,1848422100,0.5602651389999664,51.35418439199975,51.91444953099972
f1512_39,1,,140,train,26414840,26414840,1584361800,0.474985437000214,51.92039723199969,52.3953826689999
f3547_04,1,,170,train,26414840,26414840,1980452250,0.5829892270003256,52.40109655399965,52.984085780999976
f1425_23,1,,372,train,26414840,26414840,4356994950,1.2527209899999434,52.98997602700001,54.242697016999955
f1026_41,1,,205,train,26414840,26414840,2376542700,0.6933194429998366,54.24896465499978,54.94228409799962
f0703_11,1,,302,train,26414840,26414840,3564814050,1.018172245000187,54.94823538999981,55.966407634999996
f3368_37,1,,175,train,26414840,26414840,1980452250,0.5924273219998213,55.972248191999824,56.564675513999646
f0110_48,1,,413,train,26414840,26414840,4885115550,1.3935175299998264,56.5707690549998,57.96428658499963
f1314_29,1,,302,train,26414840,26414840,3564814050,1.0209560949997467,57.970179561999885,58.99113565699963
f1651_06,1,,180,train,26414840,26414840,2112482400,0.6128907550000804,58.99708131499983,59.60997206999991
f3928_39,1,,170,train,26414840,26414840,1980452250,0.5818308400002934,59.61611066899968,60.197941508999975
f1763_25,2,,157,train,26414840,26414840,1848422100,0.5592815320001137,60.897881739999775,61.45716327199989
f0365_07,2,,285,train,26414840,26414840,3300753750,0.9700181240000347,61.47057492399972,62.440593047999755
f0610_38,2,,278,train,26414840,26414840,3300753750,0.9954939859999286,62.45600134899996,63.45149533499989
f1851_06,2,,136,train,26414840,26414840,1584361800,0.47198912699968787,63.463534468000034,63.93552359499972
f3841_01,2,,178,train,26414840,26414840,2112482400,0.5959876440001608,63.94897775999971,64.54496540399987
f3758_19,2,,176,train,26414840,26414840,1980452250,0.5883575210000345,64.55802721099963,65.14638473199966
f0166_12,2,,311,train,26414840,26414840,3564814050,1.0426365490002354,65.15908026999978,66.20171681900001
f3230_21,2,,183,train,26414840,26414840,2112482400,0.6144899710002392,66.21262920799973,66.82711917899996
f1121_47,2,,238,train,26414840,26414840,2772633150,0.8055767239998204,66.8399704059998,67.64554712999961
f1472_37,2,,387,train,26414840,26414840,4489025100,1.2950686019999011,67.65892585899974,68.95399446099964
f0114_20,2,,302,train,26414840,26414840,3564814050,1.0169597780000004,68.96651584899973,69.98347562699973
f2160_96,2,,176,train,26414840,26414840,1980452250,0.5953252799999973,69.99529845899997,70.59062373899997
f3904_45,2,,153,train,26414840,26414840,1716391950,0.5182387909999306,70.604160632,71.12239942299993
f2499_74,2,,160,train,26414840,26414840,1848422100,0.5408845529996142,71.13539183800003,71.67627639099965
f3721_04,2,,179,train,26414840,26414840,2112482400,0.6216689119996772,71.68897908500003,72.3106479969997
