client_id,round_number,hierarchy,num_samples,set,bytes_written,bytes_read,local_computations,computingTime,sim_time_start,sim_time_end
f1008_28,1,,365,train,26414840,26414840,16899859200,2.459477847442031,19.85737199150026,22.31684983894229
f3563_46,1,,180,train,26414840,26414840,8449929600,1.2101801745593548,22.334760515019298,23.544940689578652
f1182_38,1,,351,train,26414840,26414840,16371738600,2.3195131979882717,23.558502035215497,25.87801523320377
f1022_17,1,,275,train,26414840,26414840,12674894400,1.8286736942827702,25.89326262101531,27.72193631529808
f2520_64,1,,179,train,26414840,26414840,8449929600,1.2139718122780323,27.73575034737587,28.949722159653902
f2483_64,1,,170,train,26414840,26414840,7921809000,1.1592427659779787,28.964137313887477,30.123380079865456
f0089_16,1,,369,train,26414840,26414840,17427979800,2.471632484346628,30.137197772040963,32.60883025638759
f3730_33,1,,172,train,26414840,26414840,7921809000,1.151896508410573,32.62690164707601,33.778798155486584
f2186_55,1,,172,train,26414840,26414840,7921809000,1.166011219844222,33.796818144619465,34.96282936446369
f1810_02,1,,109,train,26414840,26414840,4753085400,0.7480625286698341,34.97986861504614,35.72793114371598
f3319_48,1,,159,train,26414840,26414840,7393688400,1.082722121849656,35.74292969331145,36.82565181516111
f3454_44,1,,128,train,26414840,26414840,5809326600,0.8858066275715828,36.83975630812347,37.72556293569505
f0058_07,1,,272,train,26414840,26414840,12674894400,1.8149678502231836,37.743740340694785,39.55870819091797
f1897_40,1,,149,train,26414840,26414840,6865567800,1.0195573847740889,39.571767499670386,40.591324884444475
f3924_24,1,,173,train,26414840,26414840,7921809000,1.1560825519263744,40.60564792715013,41.761730479076505
f1579_11,1,,173,train,26414840,26414840,7921809000,1.153456287458539,41.777817687019706,42.931273974478245
f0618_44,1,,248,train,26414840,26414840,11618653200,1.6713715754449368,42.94619740359485,44.61756897903979
f0240_02,1,,108,train,26414840,26414840,4753085400,0.7289369590580463,44.63487261720002,45.36380957625806
f1158_21,1,,232,train,26414840,26414840,10562412000,1.5363108422607183,45.381565345451236,46.917876187711954
f0981_17,1,,339,train,26414840,26414840,15843618000,2.266553746536374,46.93522143177688,49.201775178313255
f1336_30,1,,262,train,26414840,26414840,12146773800,1.7377354372292757,49.21949268504977,50.95722812227905
f0690_26,1,,193,train,26414840,26414840,8978050200,1.3044312242418528,50.97266969643533,52.277100920677185
f0048_00,1,,132,train,26414840,26414840,5809326600,0.876611640676856,52.29648702777922,53.17309866845608
f2148_78,1,,178,train,26414840,26414840,8449929600,1.1715226639062166,53.19162513129413,54.36314779520035
f1128_24,1,,110,train,26414840,26414840,4753085400,0.7317847590893507,54.382274620234966,55.11405937932432
f2328_92,1,,167,train,26414840,26414840,7921809000,1.099064027890563,55.1283860206604,56.22745004855096
f2557_98,1,,174,train,26414840,26414840,7921809000,1.1561599932610989,56.244336599484086,57.400496592745185
f1724_42,1,,160,train,26414840,26414840,7393688400,1.1004882641136646,57.41836706548929,58.51885532960296
f2339_76,1,,176,train,26414840,26414840,7921809000,1.2091837488114834,58.53609718568623,59.745280934497714
f3814_43,1,,180,train,26414840,26414840,8449929600,1.2276944164186716,59.75854161940515,60.98623603582382
f0467_18,1,,303,train,26414840,26414840,14259256200,2.0208147317171097,60.999272303655744,63.02008703537285
f1054_20,1,,282,train,26414840,26414840,13203015000,1.9484221395105124,63.03604995831847,64.98447209782898
f3136_07,1,,179,train,26414840,26414840,8449929600,1.2516923919320107,64.99868451990187,66.25037691183388
f0800_00,1,,278,train,26414840,26414840,13203015000,1.879592403769493,66.26791076362133,68.14750316739082
f0114_20,1,,302,train,26414840,26414840,14259256200,2.03839441947639,68.1600892804563,70.1984836999327
f0787_21,1,,275,train,26414840,26414840,12674894400,1.8503628335893154,70.21340909041464,72.06377192400396
f3733_48,1,,182,train,26414840,26414840,8449929600,1.2465336862951517,72.07841255143285,73.324946237728
f1848_43,1,,162,train,26414840,26414840,7393688400,1.1230439152568579,73.34194799512625,74.4649919103831
f1855_37,1,,177,train,26414840,26414840,7921809000,1.2070761732757092,74.48261946253479,75.6896956358105
f4053_14,1,,151,train,26414840,26414840,6865567800,1.0462176352739334,75.70622259192169,76.75244022719562
f0422_45,1,,293,train,26414840,26414840,13731135600,2.0053716003894806,76.76846624724567,78.77383784763515
f0551_15,1,,268,train,26414840,26414840,12674894400,1.8186112642288208,78.78733385540545,80.60594511963427
f1849_46,1,,170,train,26414840,26414840,7921809000,1.2106137406080961,80.62396057136357,81.83457431197166
f2020_16,1,,149,train,26414840,26414840,6865567800,1.0440616738051176,81.85067631863058,82.8947379924357
f2378_69,1,,173,train,26414840,26414840,7921809000,1.1554257199168205,82.91198752447963,84.06741324439645
f0257_46,1,,374,train,26414840,26414840,17427979800,2.465536806732416,84.08571542426944,86.55125223100185
f3217_28,1,,181,train,26414840,26414840,8449929600,1.2193972319364548,86.57070629112422,87.79010352306068
f1469_25,1,,266,train,26414840,26414840,12146773800,1.753347147256136,87.8064824193716,89.55982956662774
f3402_08,1,,181,train,26414840,26414840,8449929600,1.2119732089340687,89.57401401549578,90.78598722442985
f0231_43,1,,295,train,26414840,26414840,13731135600,1.9549383614212275,90.80040107108653,92.75533943250775
f3154_48,1,,172,train,26414840,26414840,7921809000,1.1590717323124409,92.77074586041272,93.92981759272516
f3277_09,1,,178,train,26414840,26414840,8449929600,1.1735907811671495,93.9433493167162,95.11694009788334
f0734_39,1,,361,train,26414840,26414840,16899859200,2.380888421088457,95.12999156303704,97.5108799841255
f3698_01,1,,166,train,26414840,26414840,7393688400,1.0971002727746964,97.52430491149426,98.62140518426895
f0358_32,1,,357,train,26414840,26414840,16899859200,2.388231812044978,98.63817782700062,101.0264096390456
