THE_TRAGEDY_OF_MACBETH_OLD_MAN,1,,336,train,3271488,3271488,777016960,0.393344,1.975411658
THE_TRAGEDY_OF_ANTONY_AND_CLEOPATRA_SOLDIER,1,,1174,train,3271488,3271488,2622432240,0.506137,5.181269096
A_MIDSUMMER_NIGHT_S_DREAM_BOTTOM,1,,8676,train,3271488,3271488,19012633740,1.423606,13.355262287
THE_TRAGEDY_OF_ANTONY_AND_CLEOPATRA_OCTAVIA,1,,1143,train,3271488,3271488,2549586900,1.435986,1.775496001
THE_LIFE_OF_TIMON_OF_ATHENS_LUCULLIUS,1,,338,train,3271488,3271488,801298740,1.447122,0.553718968
MEASURE_FOR_MEASURE_ISABELLA,1,,15852,train,3271488,3271488,34698663620,1.329152,26.105868307
THE_TAMING_OF_THE_SHREW_GRUMIO,1,,7324,train,3271488,3271488,16050256580,0.522781,30.701670911
SECOND_PART_OF_KING_HENRY_IV_WARWICK,1,,3075,train,3271488,3271488,6774616620,0.565811,11.973278044
THE_TRAGEDY_OF_CORIOLANUS_THIRD_CITIZEN,1,,2344,train,3271488,3271488,5172019140,1.297728,3.985440599
THE_COMEDY_OF_ERRORS_ABBESS,1,,2874,train,3271488,3271488,6337544580,0.522557,12.127952808
THE_LIFE_OF_KING_HENRY_THE_FIFTH_NYM,2,,1950,train,3271488,3271488,4322156840,1.564564,2.762530950
SECOND_PART_OF_KING_HENRY_IV_WARWICK,2,,3075,train,3271488,3271488,6774616620,0.565811,11.973278044
THE_MERRY_WIVES_OF_WINDSOR_EVANS,2,,9702,train,3271488,3271488,21246557500,0.608022,34.943722989
THE_COMEDY_OF_ERRORS_ABBESS,2,,2874,train,3271488,3271488,6337544580,0.522557,12.127952808
THE_TRAGEDY_OF_CORIOLANUS_THIRD_CITIZEN,2,,2344,train,3271488,3271488,5172019140,1.297728,3.985440599
THE_LIFE_OF_TIMON_OF_ATHENS_LUCULLIUS,2,,338,train,3271488,3271488,801298740,1.447122,0.553718968
THE_LIFE_OF_KING_HENRY_THE_FIFTH_CONSTABLE,2,,4746,train,3271488,3271488,10416883620,1.553559,6.705175610
THE_TRAGEDY_OF_MACBETH_OLD_MAN,2,,336,train,3271488,3271488,777016960,0.393344,1.975411658
MEASURE_FOR_MEASURE_ISABELLA,2,,15852,train,3271488,3271488,34698663620,1.329152,26.105868307
THE_TAMING_OF_THE_SHREW_GRUMIO,2,,7324,train,3271488,3271488,16050256580,0.522781,30.701670911
KING_RICHARD_III_MAYOR,3,,589,train,3271488,3271488,1335497900,1.591551,0.839117157
THE_TRAGEDY_OF_ANTONY_AND_CLEOPATRA_SOOTHSAYER,3,,992,train,3271488,3271488,2209641980,0.392037,5.636315170
SECOND_PART_OF_KING_HENRY_IV_CLARENCE,3,,754,train,3271488,3271488,1699724600,0.491842,3.455832003
SECOND_PART_OF_KING_HENRY_IV_WARWICK,3,,3075,train,3271488,3271488,6774616620,0.565811,11.973278044
THE_TRAGEDY_OF_ANTONY_AND_CLEOPATRA_OCTAVIA,3,,1143,train,3271488,3271488,2549586900,1.435986,1.775496001
SECOND_PART_OF_KING_HENRY_IV_SHALLOW,3,,8041,train,3271488,3271488,17628572280,0.588730,29.943414864
THE_TRAGEDY_OF_MACBETH_OLD_MAN,3,,336,train,3271488,3271488,777016960,0.393344,1.975411658
THE_COMEDY_OF_ERRORS_ABBESS,3,,2874,train,3271488,3271488,6337544580,0.522557,12.127952808
THE_SECOND_PART_OF_KING_HENRY_THE_SIXTH_MESSENGER,3,,1030,train,3271488,3271488,2306769100,0.491518,4.693149463
THE_LIFE_OF_KING_HENRY_THE_FIFTH_CONSTABLE,3,,4746,train,3271488,3271488,10416883620,1.553559,6.705175610
THE_SECOND_PART_OF_KING_HENRY_THE_SIXTH_GEORGE,4,,497,train,3271488,3271488,1141243660,0.350663,3.254527582
THE_TAMING_OF_THE_SHREW_GRUMIO,4,,7324,train,3271488,3271488,16050256580,0.522781,30.701670911
THE_TRAGEDY_OF_HAMLET__PRINCE_OF_DENMARK_BER,4,,1030,train,3271488,3271488,2306769100,1.585658,1.454770508
THE_MERRY_WIVES_OF_WINDSOR_EVANS,4,,9702,train,3271488,3271488,21246557500,0.608022,34.943722989
THE_WINTER_S_TALE_MARINER,4,,291,train,3271488,3271488,679889840,0.469698,1.447504473
THE_LIFE_OF_TIMON_OF_ATHENS_LUCULLIUS,4,,338,train,3271488,3271488,801298740,1.447122,0.553718968
THE_TRAGEDY_OF_ANTONY_AND_CLEOPATRA_SOLDIER,4,,1174,train,3271488,3271488,2622432240,0.506137,5.181269096
TWELFTH_NIGHT__OR__WHAT_YOU_WILL_VIOLA,4,,13179,train,3271488,3271488,28846754640,1.674141,17.230774876
A_MIDSUMMER_NIGHT_S_DREAM_BOTTOM,4,,8676,train,3271488,3271488,19012633740,1.423606,13.355262287
LOVE_S_LABOUR_S_LOST_NATHANIEL,4,,2786,train,3271488,3271488,6143290340,0.531444,11.559612869
MEASURE_FOR_MEASURE_ISABELLA,5,,15852,train,3271488,3271488,34698663620,1.329152,26.105868307
THE_TRAGEDY_OF_CORIOLANUS_THIRD_CITIZEN,5,,2344,train,3271488,3271488,5172019140,1.297728,3.985440599
THE_TRAGEDY_OF_MACBETH_OLD_MAN,5,,336,train,3271488,3271488,777016960,0.393344,1.975411658
THE_TRAGEDY_OF_JULIUS_CAESAR_CINNA,5,,1112,train,3271488,3271488,2476741560,1.528233,1.620656892
THE_TRAGEDY_OF_ANTONY_AND_CLEOPATRA_SILIUS,5,,300,train,3271488,3271488,704171620,1.424689,0.494263222
THE_LIFE_OF_KING_HENRY_THE_FIFTH_NYM,5,,1950,train,3271488,3271488,4322156840,1.564564,2.762530950
THE_LIFE_OF_TIMON_OF_ATHENS_ALCIBIADES,5,,5510,train,3271488,3271488,12092326440,1.556536,7.768740126
KING_RICHARD_III_MAYOR,5,,589,train,3271488,3271488,1335497900,1.591551,0.839117157
KING_HENRY_THE_EIGHTH_CROMWELL,5,,1536,train,3271488,3271488,3399449200,0.325421,10.446302014
THE_TRAGEDY_OF_ANTONY_AND_CLEOPATRA_SOLDIER,5,,1174,train,3271488,3271488,2622432240,0.506137,5.181269096
TWELFTH_NIGHT__OR__WHAT_YOU_WILL_VIOLA,6,,13179,train,3271488,3271488,28846754640,1.674141,17.230774876
THE_LIFE_OF_TIMON_OF_ATHENS_LUCULLIUS,6,,338,train,3271488,3271488,801298740,1.447122,0.553718968
THE_TRAGEDY_OF_JULIUS_CAESAR_CINNA,6,,1112,train,3271488,3271488,2476741560,1.528233,1.620656892
