f3206_45,1,,168,train,26414840,26414840,1980452250,0.577273,3.430705113
f2071_28,1,,178,train,26414840,26414840,2112482400,1.410769,1.497397364
f0224_06,1,,397,train,26414840,26414840,4621055250,1.602815,2.883086600
f2074_03,1,,142,train,26414840,26414840,1584361800,1.619979,0.978013844
f1125_41,1,,344,train,26414840,26414840,3960904500,0.499385,7.931558853
f0304_23,2,,375,train,26414840,26414840,4356994950,1.528128,2.851197442
f3350_11,2,,162,train,26414840,26414840,1848422100,0.564574,3.274012943
f1910_05,2,,158,train,26414840,26414840,1848422100,1.307729,1.413459750
f3594_23,2,,157,train,26414840,26414840,1848422100,1.562903,1.182685453
f0925_21,2,,414,train,26414840,26414840,4885115550,1.330468,3.671726945
f0961_08,3,,403,train,26414840,26414840,4753085400,1.452751,3.271782436
f1531_34,3,,134,train,26414840,26414840,1584361800,0.617929,2.563987874
f1023_49,3,,239,train,26414840,26414840,2772633150,1.524277,1.818982782
f0281_47,3,,425,train,26414840,26414840,5017145700,1.465814,3.422771239
f2256_71,3,,162,train,26414840,26414840,1848422100,1.601590,1.154116852
f0473_21,4,,105,train,26414840,26414840,1188271350,1.562540,0.760474161
f0062_25,4,,391,train,26414840,26414840,4621055250,0.620331,7.449338666
f1341_45,4,,348,train,26414840,26414840,4092934650,0.450689,9.081510934
f2070_11,4,,121,train,26414840,26414840,1320301500,0.401434,3.288966108
f0925_21,4,,414,train,26414840,26414840,4885115550,1.330468,3.671726945
f3902_40,5,,179,train,26414840,26414840,2112482400,0.402447,5.249093769
f3555_14,5,,180,train,26414840,26414840,2112482400,1.443387,1.463559379
f0961_08,5,,403,train,26414840,26414840,4753085400,1.452751,3.271782436
f1603_40,5,,143,train,26414840,26414840,1584361800,0.537873,2.945607935
f0651_45,5,,280,train,26414840,26414840,3300753750,1.415439,2.331964333
f0473_21,6,,105,train,26414840,26414840,1188271350,1.562540,0.760474161
f0153_35,6,,345,train,26414840,26414840,4092934650,1.563608,2.617622362
f3382_25,6,,180,train,26414840,26414840,2112482400,1.222788,1.727595554
f1998_10,6,,173,train,26414840,26414840,1980452250,1.354013,1.462654028
f1996_12,6,,164,train,26414840,26414840,1848422100,1.508644,1.225220837
f1012_30,7,,237,train,26414840,26414840,2772633150,1.533153,1.808451817
f4066_22,7,,178,train,26414840,26414840,2112482400,0.510859,4.135159282
f1860_06,7,,134,train,26414840,26414840,1584361800,0.412973,3.836479116
f1793_33,7,,130,train,26414840,26414840,1452331650,1.225045,1.185533056
f2486_95,7,,150,train,26414840,26414840,1716391950,1.596430,1.075143747
f4020_15,8,,137,train,26414840,26414840,1584361800,0.478458,3.311393711
f3947_36,8,,176,train,26414840,26414840,1980452250,1.638637,1.208596970
f2566_51,8,,178,train,26414840,26414840,2112482400,1.322336,1.597538757
f0463_09,8,,369,train,26414840,26414840,4356994950,1.523613,2.859646494
f1221_17,8,,138,train,26414840,26414840,1584361800,0.609908,2.597704912
f3815_34,9,,175,train,26414840,26414840,1980452250,1.399512,1.415101799
f0435_37,9,,303,train,26414840,26414840,3564814050,0.495108,7.200066395
f1988_11,9,,155,train,26414840,26414840,1716391950,1.516589,1.131744976
f3122_40,9,,178,train,26414840,26414840,2112482400,0.244154,8.652238089
f0028_05,9,,400,train,26414840,26414840,4753085400,1.307847,3.634283430
f1375_23,10,,295,train,26414840,26414840,3432783900,0.324387,10.582373294
f0363_43,10,,162,train,26414840,26414840,1848422100,1.598463,1.156374353
f0540_22,10,,269,train,26414840,26414840,3168723600,0.549729,5.764154409
f3364_36,10,,178,train,26414840,26414840,2112482400,1.475381,1.431822002
f0579_26,10,,167,train,26414840,26414840,1980452250,1.259577,1.572314943
f1131_00,11,,327,train,26414840,26414840,3828874350,1.597652,2.396563961
f2256_71,11,,162,train,26414840,26414840,1848422100,1.601590,1.154116852
f2494_73,11,,175,train,26414840,26414840,1980452250,1.591216,1.244615619
f1996_12,11,,164,train,26414840,26414840,1848422100,1.508644,1.225220837
f4020_15,11,,137,train,26414840,26414840,1584361800,0.478458,3.311393711
f3907_43,12,,169,train,26414840,26414840,1980452250,0.392633,5.044032142
f2341_65,12,,180,train,26414840,26414840,2112482400,0.802097,2.633699795
f1498_08,12,,235,train,26414840,26414840,2772633150,1.570909,1.764986753
f0014_19,12,,379,train,26414840,26414840,4489025100,1.677775,2.675582837
f1023_49,12,,239,train,26414840,26414840,2772633150,1.524277,1.818982782
f1012_30,13,,237,train,26414840,26414840,2772633150,1.533153,1.808451817
f0811_49,13,,367,train,26414840,26414840,4356994950,0.675373,6.451239415
f2486_95,13,,150,train,26414840,26414840,1716391950,1.596430,1.075143747
f2494_73,13,,175,train,26414840,26414840,1980452250,1.591216,1.244615619
f1621_46,13,,103,train,26414840,26414840,1188271350,1.573051,0.755392588
f1284_38,14,,239,train,26414840,26414840,2772633150,1.378354,2.011553867
f2257_69,14,,169,train,26414840,26414840,1980452250,1.396399,1.418257147
f1531_34,14,,134,train,26414840,26414840,1584361800,0.617929,2.563987874
f3907_43,14,,169,train,26414840,26414840,1980452250,0.392633,5.044032142
f3586_05,14,,171,train,26414840,26414840,1980452250,0.253979,7.797690114
f0111_36,15,,355,train,26414840,26414840,4092934650,1.555126,2.631898560
f0153_35,15,,345,train,26414840,26414840,4092934650,1.563608,2.617622362
f0304_23,15,,375,train,26414840,26414840,4356994950,1.528128,2.851197442
f0581_30,15,,286,train,26414840,26414840,3300753750,1.418608,2.326754909
f3133_33,15,,182,train,26414840,26414840,2112482400,0.450157,4.692766736
f3364_36,16,,178,train,26414840,26414840,2112482400,1.475381,1.431822002
f0968_30,16,,325,train,26414840,26414840,3828874350,1.677114,2.283013922
f1993_19,16,,124,train,26414840,26414840,1452331650,1.589932,0.913455159
f1073_05,16,,231,train,26414840,26414840,2640603000,1.544203,1.710010506
f1996_12,16,,164,train,26414840,26414840,1848422100,1.508644,1.225220837
f4020_15,17,,137,train,26414840,26414840,1584361800,0.478458,3.311393711
f2245_95,17,,176,train,26414840,26414840,1980452250,0.441643,4.484282603
f3865_26,17,,183,train,26414840,26414840,2112482400,0.465514,4.537956786
f3425_47,17,,170,train,26414840,26414840,1980452250,0.712152,2.780941978
f3574_30,17,,150,train,26414840,26414840,1716391950,0.397611,4.316763928
f1603_40,18,,143,train,26414840,26414840,1584361800,0.537873,2.945607935
f4015_05,18,,166,train,26414840,26414840,1848422100,0.481203,3.841248626
f0304_23,18,,375,train,26414840,26414840,4356994950,1.528128,2.851197442
f2402_75,18,,183,train,26414840,26414840,2112482400,0.398812,5.296933024
f1930_02,18,,107,train,26414840,26414840,1188271350,0.725221,1.638494709
f1748_30,19,,179,train,26414840,26414840,2112482400,1.457038,1.449847158
f2294_71,19,,171,train,26414840,26414840,1980452250,0.480387,4.122619595
f0645_45,19,,295,train,26414840,26414840,3432783900,1.552756,2.210767842
f0463_09,19,,369,train,26414840,26414840,4356994950,1.523613,2.859646494
f2032_22,19,,110,train,26414840,26414840,1188271350,1.662430,0.714779648
f3317_25,20,,156,train,26414840,26414840,1848422100,1.349802,1.369402062
f2393_90,20,,164,train,26414840,26414840,1848422100,0.416487,4.438127969
f3350_11,20,,162,train,26414840,26414840,1848422100,0.564574,3.274012943
f3133_33,20,,182,train,26414840,26414840,2112482400,0.450157,4.692766736
f1988_11,20,,155,train,26414840,26414840,1716391950,1.516589,1.131744976
f2245_95,21,,176,train,26414840,26414840,1980452250,0.441643,4.484282603
f2551_80,21,,136,train,26414840,26414840,1584361800,1.511055,1.048513516
f2351_74,21,,178,train,26414840,26414840,2112482400,1.512946,1.396271172
f4066_22,21,,178,train,26414840,26414840,2112482400,0.510859,4.135159282
