client_id,round_number,hierarchy,num_samples,set,bytes_written,bytes_read,local_computations,computingTime,sim_time_start,sim_time_end
f1763_25,1,,157,train,26414840,26414840,5545266300,1.6805079310015572,37.89560890999928,39.57611684100084
f0365_07,1,,285,train,26414840,26414840,9902261250,2.880075286999272,39.58224156200049,42.46231684899976
f0610_38,1,,278,train,26414840,26414840,9902261250,2.800022117999106,42.46831372700035,45.268335844999456
f1851_06,1,,136,train,26414840,26414840,4753085400,1.3907048350010882,45.274337762999494,46.66504259800058
f3841_01,1,,178,train,26414840,26414840,6337447200,1.8141090879998956,46.670943904000524,48.48505299200042
f3758_19,1,,176,train,26414840,26414840,5941356750,1.7768133329991542,48.49101437200079,50.267827704999945
f0166_12,1,,311,train,26414840,26414840,10694442150,3.1335266570004023,50.273886279999715,53.40741293700012
f3230_21,1,,183,train,26414840,26414840,6337447200,1.853900194999369,53.41327954600092,55.26717974100029
f1121_47,1,,238,train,26414840,26414840,8317899450,2.414155555999969,55.27306750000025,57.68722305600022
f1472_37,1,,387,train,26414840,26414840,13467075300,3.898424476999935,57.693274868001026,61.59169934500096
f0114_20,1,,302,train,26414840,26414840,10694442150,3.0557285569993837,61.59760742300023,64.65333597999961
f2160_96,1,,176,train,26414840,26414840,5941356750,1.7728244589998212,64.65917449500012,66.43199895399994
f3904_45,1,,153,train,26414840,26414840,5149175850,1.5503269270011515,66.43807433099937,67.98840125800052
f2499_74,1,,160,train,26414840,26414840,5545266300,1.627835147000951,67.99436049299948,69.62219564000043
f3721_04,1,,179,train,26414840,26414840,6337447200,1.8218870460004837,69.62806461299988,71.44995165900036
f3465_24,1,,165,train,26414840,26414840,5545266300,1.662974167998982,71.45602148500075,73.11899565299973
f2346_88,1,,169,train,26414840,26414840,5941356750,1.7461412459997518,73.12508778099982,74.87122902699957
f2042_30,1,,166,train,26414840,26414840,5545266300,1.676615906000734,74.87724581200018,76.55386171800092
f1512_39,1,,140,train,26414840,26414840,4753085400,1.4303920770016703,76.5597972279993,77.99018930500097
f3547_04,1,,170,train,26414840,26414840,5941356750,1.747783155999059,77.9962327510002,79.74401590699927
f1425_23,1,,372,train,26414840,26414840,13070984850,3.7697939520003274,79.75009703499927,83.5198909869996
f1026_41,1,,205,train,26414840,26414840,7129628100,2.0967542079997656,83.52604535300088,85.62279956100065
f0703_11,1,,302,train,26414840,26414840,10694442150,3.0563033529997483,85.62882523200096,88.68512858500071
f3368_37,1,,175,train,26414840,26414840,5941356750,1.777704767000614,88.69111864799925,90.46882341499986
f0110_48,1,,413,train,26414840,26414840,14655346650,4.173473970999112,90.47476622800059,94.6482401989997
f1314_29,1,,302,train,26414840,26414840,10694442150,3.05669957399914,94.65436384900022,97.71106342299936
f1651_06,1,,180,train,26414840,26414840,6337447200,1.8375035820008634,97.71718601599969,99.55468959800055
f3928_39,1,,170,train,26414840,26414840,5941356750,1.7349672709988226,99.5606121460005,101.29557941699932
f0850_30,1,,329,train,26414840,26414840,11486623050,3.3450299340001948,101.30142416300077,104.64645409700097
f1642_04,1,,153,train,26414840,26414840,5149175850,1.5699187430000165,104.65246954500071,106.22238828800073
f2126_57,1,,158,train,26414840,26414840,5545266300,1.615561479000462,106.22853754199969,107.84409902100015
f1165_30,1,,180,train,26414840,26414840,6337447200,1.8465218679993995,107.85011692800072,109.69663879600012
f0547_28,1,,416,train,26414840,26414840,14655346650,4.210766648000572,109.70274500999949,113.91351165800006
f1120_05,1,,401,train,26414840,26414840,14259256200,4.03623768000034,113.91956386399943,117.95580154399977
f3791_09,1,,163,train,26414840,26414840,5545266300,1.653556352999658,117.96166428600009,119.61522063899974
f3632_10,1,,149,train,26414840,26414840,5149175850,1.522016861001248,119.62103310699968,121.14304996800092
f0203_21,1,,427,train,26414840,26414840,15051437100,4.318114263000098,121.14886043399929,125.46697469699939
f0812_32,1,,380,train,26414840,26414840,13467075300,3.84649322399855,125.47282192500097,129.31931514899952
f1793_33,1,,130,train,26414840,26414840,4356994950,1.3263417090001894,129.32523040200067,130.65157211100086
f2482_62,1,,171,train,26414840,26414840,5941356750,1.7348407579993363,130.657624675001,132.39246543300032
f1527_46,1,,179,train,26414840,26414840,6337447200,1.8235780830000294,132.39837207500022,134.22195015800025
f1018_07,1,,145,train,26414840,26414840,5149175850,1.4589281939988723,134.2279003090007,135.68682850299956
f0461_47,1,,347,train,26414840,26414840,12278803950,3.5118072829991434,135.69279937200008,139.20460665499922
f0579_26,1,,167,train,26414840,26414840,5941356750,1.6865337310009636,139.21074167699953,140.8972754080005
f1835_27,1,,122,train,26414840,26414840,3960904500,1.22982101100024,140.90313060299923,142.13295161399947
f1045_35,1,,161,train,26414840,26414840,5545266300,1.6781523509998806,142.13907132200075,143.81722367300063
f2415_79,1,,158,train,26414840,26414840,5545266300,1.7767920890000823,143.82370299300055,145.60049508200063
f2139_75,1,,142,train,26414840,26414840,4753085400,1.4655739959998755,145.606819224,147.07239321999987
f0373_35,1,,384,train,26414840,26414840,13467075300,4.002769263999653,147.0783084680006,151.08107773200027
f3242_19,1,,158,train,26414840,26414840,5545266300,1.6167014229995402,151.08705105800072,152.70375248100027
f3138_46,1,,178,train,26414840,26414840,6337447200,1.799276452000413,152.71012063099988,154.5093970830003
f3633_29,1,,177,train,26414840,26414840,5941356750,1.789646447999985,154.5157266490005,156.30537309700048
f0322_19,1,,246,train,26414840,26414840,8713989900,2.499856712998735,156.31147445600072,158.81133116899946
f0957_15,1,,335,train,26414840,26414840,11882713500,3.4042691190006735,158.81722392499978,162.22149304400045
f3668_33,1,,181,train,26414840,26414840,6337447200,1.841107465001187,162.22729086899926,164.06839833400045
f2420_84,1,,178,train,26414840,26414840,6337447200,1.805515980000564,164.0742597919998,165.87977577200036
f0732_46,1,,249,train,26414840,26414840,8713989900,2.548001875000409,165.88606629599963,168.43406817100004
f2120_61,1,,149,train,26414840,26414840,5149175850,1.5255272340000374,168.4402558490001,169.96578308300013
f0406_00,1,,296,train,26414840,26414840,10298351700,3.0077556140004162,169.97194191199924,172.97969752599965
f3749_27,1,,134,train,26414840,26414840,4753085400,1.3671987739999167,172.98566789799952,174.35286667199944
f1566_38,1,,169,train,26414840,26414840,5941356750,1.7311169969998446,174.35891581500073,176.09003281200057
f2532_93,1,,183,train,26414840,26414840,6337447200,1.8610619800001587,176.09611835100077,177.95718033100093
f3414_29,1,,173,train,26414840,26414840,5941356750,1.7643767780009512,177.96313787799954,179.7275146560005
f1693_00,1,,166,train,26414840,26414840,5545266300,1.6831204190002609,179.7336670879995,181.41678750699975
f1763_25,2,,157,train,26414840,26414840,5545266300,1.6131498770009784,182.95043586599968,184.56358574300066
f0365_07,2,,285,train,26414840,26414840,9902261250,2.893996483999217,184.57673715000055,187.47073363399977
f0610_38,2,,278,train,26414840,26414840,9902261250,2.8064425169995957,187.4808676520006,190.2873101690002
f1851_06,2,,136,train,26414840,26414840,4753085400,1.3889160310009174,190.30021525099983,191.68913128200074
f3841_01,2,,178,train,26414840,26414840,6337447200,1.7957502989993372,191.70207123799992,193.49782153699925
f3758_19,2,,176,train,26414840,26414840,5941356750,1.7791736660001334,193.5106058149995,195.28977948099964
f0166_12,2,,311,train,26414840,26414840,10694442150,3.14418961499905,195.30005424500087,198.44424385999992
f3230_21,2,,183,train,26414840,26414840,6337447200,1.855210748999525,198.45713413900012,200.31234488799964
f1121_47,2,,238,train,26414840,26414840,8317899450,2.4212786320003943,200.32584327400036,202.74712190600076
f1472_37,2,,387,train,26414840,26414840,13467075300,3.9156021640010295,202.76019133199952,206.67579349600055
f0114_20,2,,302,train,26414840,26414840,10694442150,3.071314937000352,206.6863174350001,209.75763237200044
f2160_96,2,,176,train,26414840,26414840,5941356750,1.7797795530004805,209.77083329000016,211.55061284300064
f3904_45,2,,153,train,26414840,26414840,5149175850,1.5571239170003537,211.563421285,213.12054520200036
f2499_74,2,,160,train,26414840,26414840,5545266300,1.6381465510003181,213.13353723100045,214.77168378200076
f3721_04,2,,179,train,26414840,26414840,6337447200,1.8277773410009104,214.7821721069995,216.6099494480004
f3465_24,2,,165,train,26414840,26414840,5545266300,1.667981687000065,216.62294925199967,218.29093093899974
f2346_88,2,,169,train,26414840,26414840,5941356750,1.732250405000741,218.30400646199996,220.0362568670007
f2042_30,2,,166,train,26414840,26414840,5545266300,1.6782557029982854,220.04909777800094,221.72735348099923
f1512_39,2,,140,train,26414840,26414840,4753085400,1.433679325000412,221.73782445100005,223.17150377600046
f3547_04,2,,170,train,26414840,26414840,5941356750,1.7338252239987924,223.184810611001,224.9186358349998
f1425_23,2,,372,train,26414840,26414840,13070984850,3.7619316110012733,224.93148214999928,228.69341376100056
f1026_41,2,,205,train,26414840,26414840,7129628100,2.0813654889989266,228.70646450800086,230.7878299969998
f0703_11,2,,302,train,26414840,26414840,10694442150,3.063107967000178,230.79824093999923,233.8613489069994
f3368_37,2,,175,train,26414840,26414840,5941356750,1.7746355460003542,233.87429388000055,235.6489294260009
f0110_48,2,,413,train,26414840,26414840,14655346650,4.178140296999118,235.66186265500073,239.84000295199985
f1314_29,2,,302,train,26414840,26414840,10694442150,3.055593852999664,239.8528534039997,242.90844725699935
f1651_06,2,,180,train,26414840,26414840,6337447200,1.8379349730003014,242.91873995700007,244.75667493000037
f3928_39,2,,170,train,26414840,26414840,5941356750,1.734612546999415,244.7694867680002,246.50409931499962
f0850_30,2,,329,train,26414840,26414840,11486623050,3.331866500000615,246.51731794899933,249.84918444899995
f1642_04,2,,153,train,26414840,26414840,5149175850,1.5501530409983388,249.86204330300097,251.4121963439993
f2126_57,2,,158,train,26414840,26414840,5545266300,1.6137238899991644,251.42245220800032,253.0361760979995
f1165_30,2,,180,train,26414840,26414840,6337447200,1.8355605299984745,253.04917603000104,254.8847365599995
f0547_28,2,,416,train,26414840,26414840,14655346650,4.209406162999585,254.89498773200103,259.1043938950006
f1120_05,2,,401,train,26414840,26414840,14259256200,4.065860368000358,259.1174211910002,263.18328155900053
f3791_09,2,,163,train,26414840,26414840,5545266300,1.6548798769999848,263.1961493350009,264.85102921200087
f3632_10,2,,149,train,26414840,26414840,5149175850,1.5203815789991495,264.8617416140005,266.38212319299964
f0203_21,2,,427,train,26414840,26414840,15051437100,4.342367925000872,266.395219172,270.73758709700087
f0812_32,2,,380,train,26414840,26414840,13467075300,3.85106801099937,270.7499555230006,274.601023534
f1793_33,2,,130,train,26414840,26414840,4356994950,1.326108163999379,274.6140409430009,275.94014910700025
f2482_62,2,,171,train,26414840,26414840,5941356750,1.737903548999384,275.9511433730004,277.68904692199976
f1527_46,2,,179,train,26414840,26414840,6337447200,1.828593311000077,277.7020841249996,279.5306774359997
f1018_07,2,,145,train,26414840,26414840,5149175850,1.462953350999669,279.54361327300103,281.0065666240007
f0461_47,2,,347,train,26414840,26414840,12278803950,3.5268719419982517,281.01968354600103,284.5465554879993
f0579_26,2,,167,train,26414840,26414840,5941356750,1.6875224489995162,284.5573425040002,286.2448649529997
f1835_27,2,,122,train,26414840,26414840,3960904500,1.2311543349987915,286.2578887140007,287.4890430489995
f1045_35,2,,161,train,26414840,26414840,5545266300,1.6380609379993984,287.5021001410005,289.1401610789999
f2415_79,2,,158,train,26414840,26414840,5545266300,1.616800157000398,289.1535570779997,290.7703572350001
f2139_75,2,,142,train,26414840,26414840,4753085400,1.4414600899999641,290.78109126900017,292.22255135900014
f0373_35,2,,384,train,26414840,26414840,13467075300,3.892736881000019,292.23572903900094,296.12846592000096
f3242_19,2,,158,train,26414840,26414840,5545266300,1.6152672150001308,296.14097300200046,297.7562402170006
f3138_46,2,,178,train,26414840,26414840,6337447200,1.8010936989994661,297.76921198200034,299.5703056809998
f3633_29,2,,177,train,26414840,26414840,5941356750,1.791403960000025,299.58131890000004,301.37272286000007
f0322_19,2,,246,train,26414840,26414840,8713989900,2.5032258669998555,301.3857193290005,303.88894519600035
f0957_15,2,,335,train,26414840,26414840,11882713500,3.4066003849984554,303.9021143980008,307.30871478299923
f3668_33,2,,181,train,26414840,26414840,6337447200,1.841640627999368,307.3212327420006,309.16287336999994
