client,round_number,computingTime,computingDemand,computingCap,computingtime
1,1,2.73470560899295,311756439425.1963,100.0,3.117564394251963
2,1,4.78964959400764,546020053716.871,100.0,5.46020053716871
3,1,4.66027829299856,531271725401.8358,100.0,5.3127172540183585
4,1,2.31122286999016,263479407178.8782,100.0,2.634794071788782
5,1,2.9832482169877,340090296736.5978,100.0,3.400902967365978
6,1,2.9516730250034,336490724850.3876,100.0,3.364907248503876
7,1,5.31752295698971,606197617096.8269,100.0,6.061976170968269
8,1,3.09026083500066,352289735190.07526,100.0,3.5228973519007525
9,1,4.02740095999616,459123709439.56226,100.0,4.591237094395622
10,1,6.49194414699741,740081632757.7047,100.0,7.400816327577047
11,1,5.09132004900312,580410485586.3557,100.0,5.8041048558635575
12,1,2.95323134299542,336668373101.47784,100.0,3.3666837310147786
13,1,2.5906201559992,295330697783.9088,100.0,2.9533069778390884
14,1,2.72516635600186,310668964584.21204,100.0,3.1066896458421205
15,1,3.11525998699653,355139638517.60443,100.0,3.5513963851760444
16,1,2.79867021300015,319048404282.0171,100.0,3.190484042820171
17,1,2.86565636999148,326684826179.02875,100.0,3.2668482617902876
18,1,2.78789186500944,317819672611.0762,100.0,3.1781967261107615
19,1,2.37418922399229,270657571535.12106,100.0,2.7065757153512107
20,1,2.88519425899722,328912145525.68304,100.0,3.2891214552568306
21,1,6.24776944800396,712245717072.4514,100.0,7.122457170724514
22,1,3.45906304499658,394333187129.6101,100.0,3.943331871296101
23,1,5.08535739600484,579730743144.5518,100.0,5.7973074314455175
24,1,3.02836806100095,345233958954.1083,100.0,3.452339589541083
25,1,6.99826177000068,797801841780.0775,100.0,7.978018417800775
26,1,5.08818012900883,580052534707.0066,100.0,5.8005253470700655
27,1,3.05795181900612,348606507366.6977,100.0,3.486065073666977
28,1,2.89228372499929,329720344649.91907,100.0,3.2972034464991906
29,1,5.54960946700885,632655479239.0089,100.0,6.326554792390089
30,1,2.58667494400288,294880943616.3283,100.0,2.948809436163283
31,1,2.69070229699719,306740061857.6796,100.0,3.067400618576796
32,1,3.13334048600518,357200815404.5905,100.0,3.572008154045905
33,1,7.03840976199717,802378712867.6774,100.0,8.023787128676773
