client,round_number,computingTime,computingDemand,computingCap,computingtime
1,1,1.69056014099624,192723856073.57138,100.0,1.9272385607357139
2,1,2.89770962199691,330338896907.6477,100.0,3.303388969076477
3,1,2.80666324699996,319959610157.9954,100.0,3.1995961015799543
4,1,1.38867394300178,158308829502.2029,100.0,1.583088295022029
5,1,1.79519783100113,204652552734.1288,100.0,2.0465255273412883
6,1,1.77281154999946,202100516699.93842,100.0,2.0210051669993843
7,1,3.12469826600136,356215602324.155,100.0,3.5621560232415503
8,1,1.87693663800019,213970776732.02167,100.0,2.1397077673202167
9,1,2.41978272100096,275855230194.10944,100.0,2.7585523019410942
10,1,3.93132173400227,448170677676.2588,100.0,4.4817067767625876
11,1,3.06181303700578,349046686218.65894,100.0,3.4904668621865893
12,1,1.77929927399964,202840117235.95895,100.0,2.0284011723595894
13,1,1.55867808299809,177689301461.78226,100.0,1.7768930146178226
14,1,1.63537801599887,186433093823.8712,100.0,1.8643309382387119
15,1,1.82259210000484,207775499400.55176,100.0,2.0777549940055176
16,1,1.65923875600129,189153218184.14706,100.0,1.8915321818414705
17,1,1.72030524800357,196114798272.40698,100.0,1.9611479827240699
18,1,1.67148198599898,190548946403.88373,100.0,1.9054894640388373
19,1,1.42672824500187,162647019930.21317,100.0,1.6264701993021315
20,1,1.73233331500524,197485997910.59735,100.0,1.9748599791059736
21,1,3.74465086599957,426890198723.951,100.0,4.26890198723951
22,1,2.0745529640044,236499037896.50162,100.0,2.364990378965016
23,1,3.04869371200039,347551083168.04443,100.0,3.4755108316804444
24,1,1.77169317899825,201973022405.8005,100.0,2.019730224058005
25,1,4.17221955599962,475633029383.95667,100.0,4.756330293839567
26,1,3.04776446100004,347445148554.0045,100.0,3.4744514855400452
27,1,1.8397285270039,209729052078.4446,100.0,2.097290520784446
28,1,1.7363399609967,197942755553.6238,100.0,1.9794275555362382
29,1,3.35681310599466,382676694083.39124,100.0,3.8267669408339122
30,1,1.55607807000342,177392899980.3899,100.0,1.773928999803899
31,1,1.61972116299876,184648212581.85864,100.0,1.8464821258185864
32,1,1.85140452899941,211060116305.93274,100.0,2.1106011630593273
33,1,4.21560252800555,480578688192.6327,64.0,7.509042003009886
34,1,4.03903676699702,460450191437.6603,64.0,7.194534241213442
35,1,1.65818206300173,189032755182.19724,64.0,2.953636799721832
36,1,1.51915921999898,173184151079.88373,64.0,2.706002360623183
37,1,4.31232089499827,491604582029.8028,64.0,7.681321594215668
38,1,3.84538370600058,438373742484.06616,64.0,6.849589726313534
39,1,1.32510146099958,151061566553.95212,64.0,2.3603369774055016
40,1,1.7315263010023,197393998314.2622,64.0,3.084281223660347
41,1,1.82349701099884,207878659253.86777,64.0,3.248104050841684
42,1,1.4578747600026,166197722640.29642,64.0,2.5968394162546313
43,1,3.50997980000102,400137697200.1163,64.0,6.252151518751817
44,1,1.68160815100418,191703329214.47653,64.0,2.9953645189761957
45,1,1.22667198700219,139840606518.24966,64.0,2.185009476847651
46,1,1.63122098999884,185959192859.86774,64.0,2.9056123884354332
47,1,1.61092407499382,183645344549.2955,64.0,2.8694585085827424
48,1,1.43680965399835,163796300555.8119,64.0,2.5593171961845607
49,1,3.87708229100099,441987381174.11285,64.0,6.906052830845513
50,1,1.60819965100382,183334760214.43546,64.0,2.864605628350554
51,1,1.83068453599844,208698037103.82217,64.0,3.2609068297472215
52,1,1.78645723900263,203656125246.29984,200.0,1.0182806262314992
53,1,2.52259873099683,287576255333.6386,200.0,1.437881276668193
54,1,3.420028747998,389883277271.772,200.0,1.9494163863588598
55,1,1.84233656300057,210026368182.06497,200.0,1.0501318409103249
56,1,1.80228008400445,205459929576.5073,200.0,1.0272996478825365
57,1,2.53461162000167,288945724680.19037,200.0,1.4447286234009518
58,1,1.52498015600577,173847737784.65778,200.0,0.8692386889232889
59,1,2.995948279,341538103806.0,200.0,1.70769051903
60,1,1.35161368899571,154083960545.51093,200.0,0.7704198027275546
61,1,1.72627604599984,196795469243.98178,200.0,0.983977346219909
62,1,1.85386984200159,211341161988.18127,200.0,1.0567058099409063
63,1,1.75060929200117,199569459288.1334,200.0,0.9978472964406669
64,1,1.67109062399686,190504331135.64203,200.0,0.9525216556782101
1,2,1.59888323600171,182272688904.19495,100.0,1.8227268890419495
2,2,2.88115503399604,328451673875.5485,100.0,3.284516738755485
3,2,2.80193520800094,319420613712.1071,100.0,3.1942061371210713
4,2,1.38478132800083,157865071392.09464,100.0,1.5786507139209462
5,2,1.79167692199553,204251169107.49042,100.0,2.042511691074904
6,2,1.7708796070001,201880275198.0114,100.0,2.018802751980114
7,2,3.12695921200066,356473350168.07526,100.0,3.5647335016807524
8,2,1.85958273999859,211992432359.83926,100.0,2.1199243235983927
9,2,2.41335381900717,275122335366.8174,100.0,2.751223353668174
10,2,3.89422242100409,443941355994.46625,100.0,4.439413559944662
11,2,3.04472082899883,347098174505.86664,100.0,3.4709817450586664
12,2,1.7712532450023,201922869930.2622,100.0,2.019228699302622
13,2,1.54547606500273,176184271410.31122,100.0,1.761842714103112
14,2,1.63259802500397,186116174850.45258,100.0,1.8611617485045258
15,2,1.82862012200349,208462693908.39786,100.0,2.0846269390839787
16,2,1.65763314699871,188970178757.85294,100.0,1.8897017875785294
17,2,1.7205498580006,196142683812.0684,100.0,1.9614268381206839
18,2,1.66823600199859,190178904227.83926,100.0,1.9017890422783927
19,2,1.42425120400003,162364637256.00342,100.0,1.623646372560034
20,2,1.73205648599833,197454439403.80963,100.0,1.9745443940380962
21,2,3.7842210259987,431401196963.8518,100.0,4.314011969638518
22,2,2.07277506399987,236296357295.98517,100.0,2.3629635729598517
23,2,3.08064929700049,351194019858.0559,100.0,3.511940198580559
24,2,1.77043738499924,201829861889.91336,100.0,2.0182986188991334
25,2,4.16136588399968,474395710775.9635,100.0,4.743957107759635
26,2,3.03939887799788,346491472091.7583,100.0,3.464914720917583
27,2,1.82898991899856,208504850765.83582,100.0,2.085048507658358
28,2,1.72776072000124,196964722080.14136,100.0,1.9696472208014135
29,2,3.31821010199928,378275951627.9179,100.0,3.782759516279179
30,2,1.54426051199698,176045698367.6557,100.0,1.760456983676557
31,2,1.60409503800474,182866834332.54037,100.0,1.8286683433254038
32,2,1.82818354899791,208412924585.76172,100.0,2.0841292458576173
33,2,4.18921995600249,477571074984.2839,64.0,7.462048046629436
34,2,4.02360610000324,458691095400.3694,64.0,7.167048365630771
35,2,1.64985942799831,188083974791.80734,64.0,2.93881210612199
36,2,1.52550536299532,173907611381.46646,64.0,2.7173064278354135
37,2,4.30716793899774,491017145045.7423,64.0,7.672142891339724
38,2,3.83874292800465,437616693792.5301,64.0,6.837760840508283
39,2,1.33416608100379,152094933234.43207,64.0,2.376483331788001
40,2,1.72965630699764,197180818997.73096,64.0,3.0809502968395464
41,2,1.82072453099681,207562596533.63635,64.0,3.2431655708380682
42,2,1.45577189599862,165957996143.84268,64.0,2.593093689747542
43,2,3.50617442100338,399703883994.3853,64.0,6.24537318741227
44,2,1.69473559900507,193199858286.578,64.0,3.0187477857277814
45,2,1.22404646700306,139541297238.34885,64.0,2.1803327693492007
46,2,1.62961476099736,185776082753.69904,64.0,2.9027512930265473
47,2,1.60880915699818,183404243897.7925,64.0,2.8656913109030078
48,2,1.43811955000274,163945628700.31235,64.0,2.5616504484423803
49,2,3.87460032699892,441704437277.8769,64.0,6.901631832466826
50,2,1.60846228900482,183364700946.54947,64.0,2.8650734522898356
51,2,1.79014140000072,204076119600.0821,64.0,3.1886893687512825
52,2,1.77990135399887,202908754355.8712,200.0,1.014543771779356
53,2,2.48826422000275,283662121080.3135,200.0,1.4183106054015673
54,2,3.38058787499904,385387017749.89056,200.0,1.9269350887494527
55,2,1.8298524540005,208603179756.05698,200.0,1.043015898780285
56,2,1.79344997600128,204453297264.14594,200.0,1.0222664863207296
57,2,2.52107742900262,287402826906.2987,200.0,1.4370141345314935
58,2,1.51416331200016,172614617568.01825,200.0,0.8630730878400913
59,2,2.98518680100096,340311295314.10944,200.0,1.701556476570547
60,2,1.34377387999848,153190222319.82672,200.0,0.7659511115991336
61,2,1.72125315500307,196222859670.34998,200.0,0.9811142983517499
62,2,1.85286101499514,211226155709.44598,200.0,1.0561307785472298
63,2,1.75048887800222,199555732092.25308,200.0,0.9977786604612654
64,2,1.67996264099929,191515741073.91907,200.0,0.9575787053695953
1,3,1.60036734700407,182441877558.464,100.0,1.82441877558464
2,3,2.91554674300278,332372328702.31696,100.0,3.3237232870231694
3,3,2.82131698200101,321630135948.1152,100.0,3.2163013594811516
4,3,1.39499565400183,159029504556.20862,100.0,1.5902950455620861
5,3,1.80632097700436,205920591378.49704,100.0,2.0592059137849703
6,3,1.78410957600136,203388491664.15506,100.0,2.0338849166415507
7,3,3.14045566900313,358011946266.3568,100.0,3.580119462663568
8,3,1.86052109300363,212099404602.41382,100.0,2.1209940460241383
9,3,2.41705072699551,275543782877.48816,100.0,2.7554378287748817
10,3,3.89872085899697,444454177925.6546,100.0,4.444541779256546
11,3,3.05553054300253,348330481902.28845,100.0,3.4833048190228846
12,3,1.77338434400008,202165815216.00912,100.0,2.021658152160091
13,3,1.54997884300246,176697588102.28043,100.0,1.7669758810228042
14,3,1.63341165500606,186208928670.69083,100.0,1.8620892867069083
15,3,1.82277191199682,207795997967.63748,100.0,2.077959979676375
16,3,1.66381443999853,189674846159.83243,100.0,1.8967484615983243
17,3,1.72567838500254,196727335890.28955,100.0,1.9672733589028955
18,3,1.67452588200104,190895950548.11856,100.0,1.9089595054811856
19,3,1.42790453799535,162781117331.4699,100.0,1.6278111733146992
20,3,1.73468368299655,197753939861.6067,100.0,1.977539398616067
21,3,3.75178015900019,427702938126.02167,100.0,4.277029381260217
22,3,2.08021080999606,237144032339.55084,100.0,2.3714403233955084
23,3,3.05651630400098,348442858656.11176,100.0,3.4844285865611178
24,3,1.76641762999498,201371609819.42773,100.0,2.013716098194277
25,3,4.16561642699526,474880272677.4596,100.0,4.748802726774596
26,3,3.05852109199623,348671404487.57025,100.0,3.4867140448757024
27,3,1.83651241600455,209362415424.5187,100.0,2.093624154245187
28,3,1.7317541070006,197419968198.0684,100.0,1.974199681980684
29,3,3.33172909200221,379817116488.25195,100.0,3.7981711648825196
30,3,1.56184229000064,178050021060.07294,100.0,1.7805002106007293
31,3,1.61094637499627,183647886749.57477,100.0,1.8364788674957477
32,3,1.83593458000541,209296542120.61676,100.0,2.0929654212061677
33,3,4.2073945450029,479642978130.3306,64.0,7.494421533286416
34,3,4.03013622700382,459435529878.4355,64.0,7.1786801543505545
