client_id,round_number,hierarchy,num_samples,set,bytes_written,bytes_read,local_computations,computingTime,sim_time_start,sim_time_end,computingDemand,computingCap_hom,computingCap_het,computingTime_hom,computingTime_het
f1008_28,1,,365,train,26414840,26414840,21124824000,10.05823216587305,57.72430012375116,67.78253228962421,1146638466909.5278,100.0,100.0,11.466384669095277,11.466384669095277
f3563_46,1,,180,train,26414840,26414840,10562412000,5.027638606727123,67.80068853124976,72.82832713797688,573150801166.8921,100.0,100.0,5.73150801166892,5.73150801166892
f1182_38,1,,351,train,26414840,26414840,20464673250,9.62420509196818,72.8456107545644,82.46981584653258,1097159380484.3726,100.0,100.0,10.971593804843724,10.971593804843724
f1022_17,1,,275,train,26414840,26414840,15843618000,7.540496114641428,82.48702433891594,90.02752045355737,859616557069.1228,100.0,100.0,8.596165570691227,8.596165570691227
f2520_64,1,,179,train,26414840,26414840,10562412000,4.960495937615633,90.04549118690193,95.00598712451756,565496536888.1821,100.0,100.0,5.654965368881821,5.654965368881821
f2483_64,1,,170,train,26414840,26414840,9902261250,4.765070520341396,95.02304264716804,99.78811316750944,543218039318.9192,100.0,100.0,5.432180393189191,5.432180393189191
f0089_16,1,,369,train,26414840,26414840,21784974750,10.247456431388857,99.80536385066809,110.05282028205691,1168210033178.3296,100.0,100.0,11.682100331783296,11.682100331783296
f3730_33,1,,172,train,26414840,26414840,9902261250,4.777866289019585,110.06948618590832,114.8473524749279,544676756948.23267,100.0,100.0,5.446767569482326,5.446767569482326
f2186_55,1,,172,train,26414840,26414840,9902261250,4.792750654742122,114.86521579883993,119.65796645358203,546373574640.60187,100.0,100.0,5.463735746406019,5.463735746406019
f1810_02,1,,109,train,26414840,26414840,5941356750,3.0096537489444017,119.6752151288092,122.68486887775362,343100527379.6618,100.0,100.0,3.4310052737966177,3.4310052737966177
f3319_48,1,,159,train,26414840,26414840,9242110500,4.476520312950015,122.70202205702662,127.17854236997664,510323315676.3017,100.0,100.0,5.103233156763017,5.103233156763017
f3454_44,1,,128,train,26414840,26414840,7261658250,3.6475948113948102,127.19577337428927,130.84336818568408,415825808499.00836,100.0,100.0,4.158258084990083,4.158258084990083
f0058_07,1,,272,train,26414840,26414840,15843618000,7.551916504278779,130.86031362228096,138.4122301265597,860918481487.7808,100.0,100.0,8.609184814877807,8.609184814877807
f1897_40,1,,149,train,26414840,26414840,8581959750,4.201623596251011,138.42949582636356,142.63111942261455,478985089972.61523,100.0,100.0,4.789850899726152,4.789850899726152
f3924_24,1,,173,train,26414840,26414840,9902261250,4.830496279522777,142.64817142300308,147.47866770252585,550676575865.5966,100.0,100.0,5.506765758655965,5.506765758655965
f1579_11,1,,173,train,26414840,26414840,9902261250,4.815710589289665,147.49668576568365,152.31239635497332,548991007179.02185,100.0,100.0,5.489910071790218,5.489910071790218
f0618_44,1,,248,train,26414840,26414840,14523316500,6.968918401747942,152.329830320552,159.29874872229993,794456697799.2654,100.0,100.0,7.944566977992653,7.944566977992653
f0240_02,1,,108,train,26414840,26414840,5941356750,3.0223500076681376,159.31552760116756,162.3378776088357,344547900874.16766,100.0,100.0,3.4454790087416765,3.4454790087416765
f1158_21,1,,232,train,26414840,26414840,13203015000,6.413929617032409,162.35530136711895,168.76923098415136,731187976341.6946,100.0,100.0,7.311879763416945,7.311879763416945
f0981_17,1,,339,train,26414840,26414840,19804522500,9.448235498741267,168.78646371513605,178.23469921387732,1077098846856.5045,100.0,100.0,10.770988468565044,10.770988468565044
f1336_30,1,,262,train,26414840,26414840,15183467250,7.3061556704342365,178.25173018313944,185.55788585357368,832901746429.5029,100.0,100.0,8.32901746429503,8.32901746429503
f0690_26,1,,193,train,26414840,26414840,11222562750,5.469043310731649,185.5752758327872,191.0443191435188,623470937423.4081,100.0,100.0,6.23470937423408,6.23470937423408
f0048_00,1,,132,train,26414840,26414840,7261658250,3.656983742490411,191.06151736713943,194.71850110962987,416896146643.90686,100.0,100.0,4.168961466439068,4.168961466439068
f2148_78,1,,178,train,26414840,26414840,10562412000,4.940961303189397,194.73564443178475,199.67660573497412,563269588563.5912,100.0,100.0,5.632695885635912,5.632695885635912
f1128_24,1,,110,train,26414840,26414840,5941356750,3.057844877243042,199.69339240156117,202.75123727880415,348594316005.7068,100.0,100.0,3.4859431600570674,3.4859431600570674
f2328_92,1,,167,train,26414840,26414840,9902261250,4.593896498903632,202.7684363722801,207.36233287118372,523704200875.01404,100.0,100.0,5.23704200875014,5.23704200875014
f2557_98,1,,174,train,26414840,26414840,9902261250,4.848592543974519,207.3798997346312,212.2284922786057,552739550013.0951,100.0,100.0,5.527395500130951,5.527395500130951
f1724_42,1,,160,train,26414840,26414840,9242110500,4.504880771040916,212.24540237523613,216.75028314627707,513556407898.6645,100.0,100.0,5.135564078986644,5.135564078986644
f2339_76,1,,176,train,26414840,26414840,9902261250,4.888360120356083,216.767475258559,221.65583537891507,557273053720.5935,100.0,100.0,5.572730537205934,5.572730537205934
f3814_43,1,,180,train,26414840,26414840,10562412000,5.092095224186778,221.6724323630333,226.76452758722007,580498855557.2927,100.0,100.0,5.804988555572926,5.804988555572926
f0467_18,1,,303,train,26414840,26414840,17824070250,8.480051694437861,226.78170801512897,235.26175970956683,966725893165.9163,100.0,100.0,9.66725893165916,9.66725893165916
f1054_20,1,,282,train,26414840,26414840,16503768750,7.867052624002099,235.2789176106453,243.1459702346474,896843999136.2393,100.0,100.0,8.968439991362391,8.968439991362391
f3136_07,1,,179,train,26414840,26414840,10562412000,5.049794547259808,243.16381891816852,248.21361346542835,575676578387.618,100.0,64.0,5.7567657838761805,8.994946537306532
f0800_00,1,,278,train,26414840,26414840,16503768750,7.697756860405207,248.23076641745865,255.92852327786383,877544282086.1936,100.0,64.0,8.775442820861935,13.711629407596774
f0114_20,1,,302,train,26414840,26414840,17824070250,8.374771812930703,255.94545838981867,264.32023020274937,954723986674.1002,100.0,64.0,9.547239866741,14.917562291782815
f0787_21,1,,275,train,26414840,26414840,15843618000,7.6348059214651585,264.33754751086235,271.9723534323275,870367875047.0281,100.0,64.0,8.70367875047028,13.599498047609814
f3733_48,1,,182,train,26414840,26414840,10562412000,5.098540753126144,271.9895486552268,277.08808940835297,581233645856.3805,100.0,64.0,5.812336458563804,9.081775716505945
f1848_43,1,,162,train,26414840,26414840,9242110500,4.52457882091403,277.105737157166,281.63031597808003,515801985584.1994,100.0,64.0,5.158019855841994,8.059406024753116
f1855_37,1,,177,train,26414840,26414840,9902261250,4.883478475734592,281.6472942866385,286.5307727623731,556716546233.7435,100.0,64.0,5.567165462337435,8.698696034902243
f4053_14,1,,151,train,26414840,26414840,8581959750,4.22115183994174,286.5475304462016,290.7686822861433,481211309753.35834,100.0,64.0,4.812113097533583,7.518926714896224
f0422_45,1,,293,train,26414840,26414840,17163919500,8.166064644232392,290.78586909361184,298.95193373784423,930931369442.4927,100.0,64.0,9.309313694424926,14.545802647538949
f0551_15,1,,268,train,26414840,26414840,15843618000,7.458104982972145,298.9686447829008,306.42674976587296,850223968058.8246,100.0,64.0,8.502239680588245,13.284749500919133
f1849_46,1,,170,train,26414840,26414840,9902261250,4.827206732705236,306.4441241379827,311.271330870688,550301567528.397,100.0,64.0,5.503015675283969,8.598461992631202
f2020_16,1,,149,train,26414840,26414840,8581959750,4.206038957461715,311.288572832942,315.4946117904037,479488441150.6355,100.0,64.0,4.794884411506354,7.492006892978679
f2378_69,1,,173,train,26414840,26414840,9902261250,4.851875746622682,315.51155273243785,320.36342847906053,553113835114.9857,100.0,64.0,5.531138351149856,8.642403673671652
f0257_46,1,,374,train,26414840,26414840,21784974750,10.37230521440506,320.38053012266755,330.7528353370726,1182442794442.1768,100.0,64.0,11.824427944421767,18.475668663159013
f3217_28,1,,181,train,26414840,26414840,10562412000,5.076062260195613,330.7702729925513,335.84633525274694,578671097662.2999,100.0,64.0,5.786710976622998,9.041735900973435
f1469_25,1,,266,train,26414840,26414840,15183467250,7.364164317026734,335.86346036940813,343.22762468643486,839514732141.0477,100.0,64.0,8.395147321410477,13.11741768970387
f3402_08,1,,181,train,26414840,26414840,10562412000,5.092685744166374,343.2447596099228,348.33744535408914,580566174834.9667,100.0,64.0,5.805661748349666,9.071346481796354
f0231_43,1,,295,train,26414840,26414840,17163919500,8.185682978481054,348.3546452205628,356.54032819904387,933167859546.8402,100.0,64.0,9.331678595468402,14.580747805419378
f3154_48,1,,172,train,26414840,26414840,9902261250,4.808485586196184,356.5576602797955,361.3661458659917,548167356826.365,100.0,64.0,5.481673568263649,8.565114950411953
f3277_09,1,,178,train,26414840,26414840,10562412000,4.932723483070731,361.3828824739903,366.31560595706105,562330477070.0634,100.0,200.0,5.623304770700633,2.8116523853503166
f0734_39,1,,361,train,26414840,26414840,21124824000,10.078765304759145,366.33307914994657,376.4118444547057,1148979244742.5425,100.0,200.0,11.489792447425424,5.744896223712712
f3698_01,1,,166,train,26414840,26414840,9242110500,4.610027311369777,376.4293906763196,381.0394179876894,525543113496.15454,100.0,200.0,5.255431134961545,2.6277155674807724
f0358_32,1,,357,train,26414840,26414840,21124824000,9.93337482959032,381.0568152535707,390.990190083161,1132404730573.2966,100.0,200.0,11.324047305732964,5.662023652866482
f2235_81,1,,169,train,26414840,26414840,9902261250,4.765747716650367,391.0074632782489,395.7732109948993,543295239698.1418,100.0,200.0,5.432952396981418,2.716476198490709
f4059_48,1,,174,train,26414840,26414840,9902261250,4.855947215110064,395.78981313854456,400.6457603536546,553577982522.5474,100.0,200.0,5.535779825225473,2.7678899126127363
f3424_24,1,,156,train,26414840,26414840,9242110500,4.305674020200968,400.66291160695255,404.9685856271535,490846838302.91034,100.0,200.0,4.908468383029103,2.4542341915145514
f1407_18,1,,238,train,26414840,26414840,13863165750,6.664308615028858,404.98651370592415,411.650822320953,759731182113.2898,100.0,200.0,7.597311821132898,3.798655910566449
f3762_40,1,,158,train,26414840,26414840,9242110500,4.4722779132425785,411.6680586207658,416.1403365340084,509839682109.65393,100.0,200.0,5.098396821096539,2.5491984105482697
f3669_35,1,,172,train,26414840,26414840,9902261250,4.808544561266899,416.1573839019984,420.9659284632653,548174079984.4265,100.0,200.0,5.481740799844265,2.7408703999221324
f0476_07,1,,236,train,26414840,26414840,13863165750,6.66950118727982,420.98276059888303,427.65226178616285,760323135349.8995,100.0,200.0,7.603231353498995,3.8016156767494973
f1628_45,1,,155,train,26414840,26414840,8581959750,4.294709969311953,427.6695038694888,431.9642138388008,489596936501.5626,100.0,200.0,4.895969365015626,2.447984682507813
f3194_31,1,,184,train,26414840,26414840,10562412000,5.134676704183221,431.9807628802955,437.11543958447874,585353144276.8872,100.0,200.0,5.853531442768872,2.926765721384436
f1008_28,2,,365,train,26414840,26414840,21124824000,10.102829303592443,439.682003678754,449.7848329823464,1151722540609.5386,100.0,100.0,11.517225406095385,11.517225406095385
f3563_46,2,,180,train,26414840,26414840,10562412000,5.094230012968183,449.8052943982184,454.8995244111866,580742221478.3728,100.0,100.0,5.8074222147837276,5.8074222147837276
f1182_38,2,,351,train,26414840,26414840,20464673250,9.70257978886366,454.920274361968,464.6228541508317,1106094095930.4573,100.0,100.0,11.060940959304572,11.060940959304572
f1022_17,2,,275,train,26414840,26414840,15843618000,7.631064044311643,464.6433521546424,472.274416198954,869941301051.5272,100.0,100.0,8.699413010515272,8.699413010515272
f2520_64,2,,179,train,26414840,26414840,10562412000,5.004290489479899,472.29487537778914,477.299165867269,570489115800.7085,100.0,100.0,5.704891158007085,5.704891158007085
f2483_64,2,,170,train,26414840,26414840,9902261250,4.789172044023871,477.31384368240833,482.1030157264322,545965613018.7213,100.0,100.0,5.459656130187213,5.459656130187213
