client_id,round_number,hierarchy,num_samples,set,bytes_written,bytes_read,local_computations,computingTime,sim_time_start,sim_time_end,computingDemand,computingCap_hom,computingCap_het,computingTime_hom,computingTime_het
f1008_28,1,,365,train,26414840,26414840,21124824000,3.2308781426399946,20.713521236553788,23.944399379193783,368320108260.9594,100.0,100.0,3.6832010826095933,3.6832010826095933
f3563_46,1,,180,train,26414840,26414840,10562412000,1.5956697072833776,23.960565228015184,25.55623493529856,181906346630.30505,100.0,100.0,1.8190634663030503,1.8190634663030503
f1182_38,1,,351,train,26414840,26414840,20464673250,3.111927604302764,25.57524473592639,28.687172340229157,354759746890.5151,100.0,100.0,3.5475974689051504,3.5475974689051504
f1022_17,1,,275,train,26414840,26414840,15843618000,2.347856307402253,28.70403068512678,31.051886992529035,267655619043.85687,100.0,100.0,2.676556190438568,2.676556190438568
f2520_64,1,,179,train,26414840,26414840,10562412000,1.5845562443137169,31.06400511600077,32.64856136031449,180639411851.76373,100.0,100.0,1.806394118517637,1.806394118517637
f2483_64,1,,170,train,26414840,26414840,9902261250,1.458563294261694,32.66637806221843,34.12494135648012,166276215545.8331,100.0,100.0,1.662762155458331,1.662762155458331
f0089_16,1,,369,train,26414840,26414840,21784974750,3.1093506161123514,34.14381811954081,37.25316873565316,354465970236.80804,100.0,100.0,3.5446597023680804,3.5446597023680804
f3730_33,1,,172,train,26414840,26414840,9902261250,1.4586222022771835,37.27200291119516,38.73062511347234,166282931059.59894,100.0,100.0,1.662829310595989,1.662829310595989
f2186_55,1,,172,train,26414840,26414840,9902261250,1.4890929758548737,38.747958563268185,40.23705153912306,169756599247.4556,100.0,100.0,1.6975659924745559,1.6975659924745559
f1810_02,1,,109,train,26414840,26414840,5941356750,0.959788989275694,40.25340232998133,41.21319131925702,109415944777.42912,100.0,100.0,1.094159447774291,1.094159447774291
f3319_48,1,,159,train,26414840,26414840,9242110500,1.401203589513898,41.23303665034473,42.63424023985863,159737209204.58435,100.0,100.0,1.5973720920458434,1.5973720920458434
f3454_44,1,,128,train,26414840,26414840,7261658250,1.1137696914374828,42.654087552800775,43.76785724423826,126969744823.87305,100.0,100.0,1.2696974482387304,1.2696974482387304
f0058_07,1,,272,train,26414840,26414840,15843618000,2.344033820554614,43.78547805175185,46.12951187230647,267219855543.226,100.0,100.0,2.6721985554322596,2.6721985554322596
f1897_40,1,,149,train,26414840,26414840,8581959750,1.3154345247894526,46.15155179426074,47.46698631905019,149959535825.9976,100.0,100.0,1.4995953582599757,1.4995953582599757
f3924_24,1,,173,train,26414840,26414840,9902261250,1.497978858649731,47.48333243653178,48.98131129518151,170769589886.06934,100.0,100.0,1.7076958988606932,1.7076958988606932
f1579_11,1,,173,train,26414840,26414840,9902261250,1.5047424249351025,49.00094231963158,50.50568474456668,171540636442.60168,100.0,100.0,1.7154063644260167,1.7154063644260167
f0618_44,1,,248,train,26414840,26414840,14523316500,2.180010668933392,50.52313853986561,52.703149208799005,248521216258.40668,100.0,100.0,2.485212162584067,2.485212162584067
f0240_02,1,,108,train,26414840,26414840,5941356750,0.932944856584072,52.72229866310954,53.65524351969361,106355713650.58421,100.0,100.0,1.063557136505842,1.063557136505842
f1158_21,1,,232,train,26414840,26414840,13203015000,1.9567106384783983,53.67342845536768,55.63013909384608,223065012786.5374,100.0,100.0,2.230650127865374,2.230650127865374
f0981_17,1,,339,train,26414840,26414840,19804522500,2.9190595019608736,55.647882083430886,58.56694158539176,332772783223.5396,100.0,100.0,3.3277278322353956,3.3277278322353956
f1336_30,1,,262,train,26414840,26414840,15183467250,2.273309936746955,58.58652757108212,60.85983750782907,259157332789.15286,100.0,100.0,2.5915733278915285,2.5915733278915285
f0690_26,1,,193,train,26414840,26414840,11222562750,1.6982679422944784,60.87827209755778,62.57654003985226,193602545421.57053,100.0,100.0,1.9360254542157052,1.9360254542157052
f0048_00,1,,132,train,26414840,26414840,7261658250,1.145793804898858,62.59632789902389,63.74212170392275,130620493758.46982,100.0,100.0,1.306204937584698,1.306204937584698
f2148_78,1,,178,train,26414840,26414840,10562412000,1.5299749951809645,63.76137615926564,65.2913511544466,174417149450.62994,100.0,100.0,1.7441714945062994,1.7441714945062994
f1128_24,1,,110,train,26414840,26414840,5941356750,0.9513097126036882,65.30859673954546,66.25990645214915,108449307236.82047,100.0,100.0,1.0844930723682045,1.0844930723682045
f2328_92,1,,167,train,26414840,26414840,9902261250,1.4445424769073725,66.27818761579692,67.7227300927043,164677842367.44046,100.0,100.0,1.6467784236744045,1.6467784236744045
f2557_98,1,,174,train,26414840,26414840,9902261250,1.5150695219635963,67.74072502180934,69.25579454377294,172717925503.84998,100.0,100.0,1.7271792550384997,1.7271792550384997
f1724_42,1,,160,train,26414840,26414840,9242110500,1.4026046879589558,69.27436134032905,70.676966028288,159896934427.32095,100.0,100.0,1.5989693442732094,1.5989693442732094
f2339_76,1,,176,train,26414840,26414840,9902261250,1.5251445434987545,70.69585588946939,72.22100043296814,173866477958.858,100.0,100.0,1.73866477958858,1.73866477958858
f3814_43,1,,180,train,26414840,26414840,10562412000,1.590489299967885,72.23862354457378,73.82911284454167,181315780196.3389,100.0,100.0,1.8131578019633887,1.8131578019633887
f0467_18,1,,303,train,26414840,26414840,17824070250,2.637192433699965,73.84808097966015,76.48527341336012,300639937441.796,100.0,100.0,3.00639937441796,3.00639937441796
f1054_20,1,,282,train,26414840,26414840,16503768750,2.4134112633764744,76.50205693207681,78.91546819545329,275128884024.9181,100.0,100.0,2.7512888402491806,2.7512888402491806
f3136_07,1,,179,train,26414840,26414840,10562412000,1.5778756625950336,78.93236598744988,80.51024165004492,179877825535.83383,100.0,64.0,1.7987782553583382,2.8105910239974037
