client_id,round_number,hierarchy,num_samples,set,bytes_written,bytes_read,local_computations,computingTime,sim_time_start,sim_time_end,time
f1008_28,1,,365,train,26414840,26414840,4224964800,0.7705126367509365,22.55862078629434,23.32913342304528,0.7705126367509365
f3563_46,1,,180,train,26414840,26414840,2112482400,0.3774385321885347,23.343960039317608,23.721398571506143,0.3774385321885347
f1182_38,1,,351,train,26414840,26414840,4092934650,0.7254000827670097,23.741873539984226,24.467273622751236,0.7254000827670097
f1022_17,1,,275,train,26414840,26414840,3168723600,0.548007408156991,24.4803319927305,25.02833940088749,0.548007408156991
f2520_64,1,,179,train,26414840,26414840,2112482400,0.3717210665345192,25.04774312488735,25.419464191421863,0.3717210665345192
f2483_64,1,,170,train,26414840,26414840,1980452250,0.3674141746014357,25.43878164328635,25.806195817887783,0.3674141746014357
f0089_16,1,,369,train,26414840,26414840,4356994950,0.7562307920306921,25.82650746405125,26.582738256081942,0.7562307920306921
f3730_33,1,,172,train,26414840,26414840,1980452250,0.368786983191967,26.607445780187845,26.97623276337981,0.368786983191967
f2186_55,1,,172,train,26414840,26414840,1980452250,0.3604367636144161,26.99436667189002,27.35480343550444,0.3604367636144161
f1810_02,1,,109,train,26414840,26414840,1188271350,0.2370462100952864,27.374755335971713,27.611801546067,0.2370462100952864
f3319_48,1,,159,train,26414840,26414840,1848422100,0.3259706664830446,27.63106126897037,27.95703193545341,0.3259706664830446
f3454_44,1,,128,train,26414840,26414840,1452331650,0.2779456600546837,27.97646819613874,28.254413856193427,0.2779456600546837
f0058_07,1,,272,train,26414840,26414840,3168723600,0.5514348279684782,28.27336484007537,28.824799668043852,0.5514348279684782
f1897_40,1,,149,train,26414840,26414840,1716391950,0.3105553388595581,28.842591796070337,29.153147134929892,0.3105553388595581
f3924_24,1,,173,train,26414840,26414840,1980452250,0.34138348512351513,29.168026184663177,29.50940966978669,0.34138348512351513
f1579_11,1,,173,train,26414840,26414840,1980452250,0.35771190002560616,29.526083340868354,29.88379524089396,0.35771190002560616
f0618_44,1,,248,train,26414840,26414840,2904663300,0.5149163603782654,29.90228908695281,30.41720544733107,0.5149163603782654
f0240_02,1,,108,train,26414840,26414840,1188271350,0.2219938188791275,30.435507468879226,30.65750128775835,0.2219938188791275
f1158_21,1,,232,train,26414840,26414840,2640603000,0.4469300005584955,30.67715132981539,31.124081330373887,0.4469300005584955
f0981_17,1,,339,train,26414840,26414840,3960904500,0.6590991076081991,31.14474224857986,31.80384135618806,0.6590991076081991
f1336_30,1,,262,train,26414840,26414840,3036693450,0.5213258098810911,31.819826129823927,32.34115193970501,0.5213258098810911
f0690_26,1,,193,train,26414840,26414840,2244512550,0.394437812268734,32.35890493169427,32.753342743962996,0.394437812268734
f0048_00,1,,132,train,26414840,26414840,1452331650,0.26022744551301,32.77475693821907,33.03498438373208,0.26022744551301
f2148_78,1,,178,train,26414840,26414840,2112482400,0.35322160832583904,33.05274192430079,33.40596353262663,0.35322160832583904
f1128_24,1,,110,train,26414840,26414840,1188271350,0.2199788186699152,33.423924591392286,33.643903410062194,0.2199788186699152
f2328_92,1,,167,train,26414840,26414840,1980452250,0.3414559029042721,33.66265660338104,34.00411250628531,0.3414559029042721
f2557_98,1,,174,train,26414840,26414840,1980452250,0.3423249684274197,34.02308481559157,34.365409784018986,0.3423249684274197
f1724_42,1,,160,train,26414840,26414840,1848422100,0.3202508296817541,34.381970236077905,34.70222106575966,0.3202508296817541
f2339_76,1,,176,train,26414840,26414840,1980452250,0.3604249283671379,34.71896337531507,35.079388303682215,0.3604249283671379
f3814_43,1,,180,train,26414840,26414840,2112482400,0.3689708225429058,35.09308777935803,35.46205860190093,0.3689708225429058
f0467_18,1,,303,train,26414840,26414840,3564814050,0.6063214223831892,35.479676382616155,36.08599780499935,0.6063214223831892
f1054_20,1,,282,train,26414840,26414840,3300753750,0.5581787992268801,36.10462407208979,36.66280287131667,0.5581787992268801
f3136_07,1,,179,train,26414840,26414840,2112482400,0.382685424759984,36.6856344807893,37.06831990554929,0.382685424759984
f0800_00,1,,278,train,26414840,26414840,3300753750,0.5657816678285599,37.09032140113413,37.656103068962686,0.5657816678285599
f0114_20,1,,302,train,26414840,26414840,3564814050,0.6201498452574015,37.67019186541438,38.29034171067178,0.6201498452574015
f0787_21,1,,275,train,26414840,26414840,3168723600,0.5434531792998314,38.31069619208574,38.85414937138557,0.5434531792998314
f3733_48,1,,182,train,26414840,26414840,2112482400,0.3684351816773415,38.8690657299012,39.23750091157853,0.3684351816773415
f1848_43,1,,162,train,26414840,26414840,1848422100,0.32327185198664665,39.25783901661634,39.58111086860299,0.32327185198664665
f1855_37,1,,177,train,26414840,26414840,1980452250,0.36554683558642864,39.59985406510532,39.96540090069175,0.36554683558642864
f4053_14,1,,151,train,26414840,26414840,1716391950,0.3236661422997713,39.98388109356165,40.30754723586142,0.3236661422997713
f0422_45,1,,293,train,26414840,26414840,3432783900,0.6004014331847429,40.32316982746124,40.92357126064599,0.6004014331847429
f0551_15,1,,268,train,26414840,26414840,3168723600,0.5447658225893974,40.93693795055151,41.48170377314091,0.5447658225893974
f1849_46,1,,170,train,26414840,26414840,1980452250,0.36353460140526295,41.505566461011774,41.86910106241703,0.36353460140526295
f2020_16,1,,149,train,26414840,26414840,1716391950,0.2979100700467825,41.89131777361035,42.18922784365713,0.2979100700467825
f2378_69,1,,173,train,26414840,26414840,1980452250,0.3469118606299162,42.20233540795744,42.54924726858735,0.3469118606299162
f0257_46,1,,374,train,26414840,26414840,4356994950,0.7507912386208773,42.570465289056294,43.321256527677185,0.7507912386208773
f3217_28,1,,181,train,26414840,26414840,2112482400,0.3722943402826786,43.33819880150259,43.71049314178527,0.3722943402826786
f1469_25,1,,266,train,26414840,26414840,3036693450,0.5350048206746578,43.72543429583311,44.260439116507776,0.5350048206746578
f3402_08,1,,181,train,26414840,26414840,2112482400,0.37273665703833103,44.280727872624986,44.653464529663324,0.37273665703833103
f0231_43,1,,295,train,26414840,26414840,3432783900,0.5944939274340868,44.66765948385,45.262153411284096,0.5944939274340868
f3154_48,1,,172,train,26414840,26414840,1980452250,0.3491425719112158,45.2768950369209,45.62603760883212,0.3491425719112158
f3277_09,1,,178,train,26414840,26414840,2112482400,0.35621290281414986,45.64604351297021,46.00225641578436,0.35621290281414986
f0734_39,1,,361,train,26414840,26414840,4224964800,0.7131605222821236,46.0208262950182,46.73398681730032,0.7131605222821236
f3698_01,1,,166,train,26414840,26414840,1848422100,0.32800846733152866,46.75379292853177,47.081801395863295,0.32800846733152866
f0358_32,1,,357,train,26414840,26414840,4224964800,0.712302703410387,47.10079403221607,47.81309673562646,0.712302703410387
f2235_81,1,,169,train,26414840,26414840,1980452250,0.3512149453163147,47.83134927228093,48.182564217597246,0.3512149453163147
f4059_48,1,,174,train,26414840,26414840,1980452250,0.3451665472239256,48.20015940442681,48.545325951650746,0.3451665472239256
f3424_24,1,,156,train,26414840,26414840,1848422100,0.3261501081287861,48.56041496060789,48.886565068736665,0.3261501081287861
f1407_18,1,,238,train,26414840,26414840,2772633150,0.4960154388099909,48.903053848072894,49.399069286882884,0.4960154388099909
f3762_40,1,,158,train,26414840,26414840,1848422100,0.3184781260788441,49.41367844305933,49.732156569138176,0.3184781260788441
f3669_35,1,,172,train,26414840,26414840,1980452250,0.3527684435248375,49.750046379864216,50.102814823389046,0.3527684435248375
f0476_07,1,,236,train,26414840,26414840,2772633150,0.4860313925892114,50.11936859600247,50.60539998859167,0.4860313925892114
f1628_45,1,,155,train,26414840,26414840,1716391950,0.31674473732709885,50.618914688006036,50.935659425333135,0.31674473732709885
f3194_31,1,,184,train,26414840,26414840,2112482400,0.37696916423738,50.95078845135868,51.32775761559606,0.37696916423738
f1008_28,2,,365,train,26414840,26414840,4224964800,0.7257644813507795,54.5406137574464,55.26637823879719,1.496277118101716
f3563_46,2,,180,train,26414840,26414840,2112482400,0.34996562637388706,55.29201776906848,55.641983395442374,1.1204782631248236
f1182_38,2,,351,train,26414840,26414840,4092934650,0.6845575664192438,55.66639750264586,56.350955069065094,1.4550702031701803
f1022_17,2,,275,train,26414840,26414840,3168723600,0.5422523319721222,56.37688283994794,56.91913517192006,1.3127649687230587
f2520_64,2,,179,train,26414840,26414840,2112482400,0.3681199494749308,56.93448816984892,57.30260811932386,1.1386325862258673
f2483_64,2,,170,train,26414840,26414840,1980452250,0.3431220594793558,57.32230615243316,57.665428211912506,1.1136346962302923
f0089_16,2,,369,train,26414840,26414840,4356994950,0.7135544829070568,57.69458000175654,58.40813448466361,1.4840671196579933
f3730_33,2,,172,train,26414840,26414840,1980452250,0.3401446118950844,58.435510031878955,58.77565464377403,1.110657248646021
f2186_55,2,,172,train,26414840,26414840,1980452250,0.3396614789962769,58.80054153688253,59.140203015878804,1.1101741157472134
f1810_02,2,,109,train,26414840,26414840,1188271350,0.2248480971902609,59.16308774985372,59.38793584704399,0.9953607339411974
f3319_48,2,,159,train,26414840,26414840,1848422100,0.3159081656485796,59.40297543630004,59.71888360194861,1.086420802399516
f3454_44,2,,128,train,26414840,26414840,1452331650,0.2632312253117561,59.74947257153689,60.01270379684866,1.0337438620626926
f0058_07,2,,272,train,26414840,26414840,3168723600,0.5194231532514095,60.04322534427047,60.562648497521884,1.289935790002346
f1897_40,2,,149,train,26414840,26414840,1716391950,0.2942941002547741,60.58695634827018,60.88125044852495,1.0648067370057106
f3924_24,2,,173,train,26414840,26414840,1980452250,0.3459984418004751,60.9085271731019,61.254525614902384,1.1165110785514116
f1579_11,2,,173,train,26414840,26414840,1980452250,0.3336890283972025,61.285498416051276,61.61918744444847,1.104201665148139
