client_id,round_number,hierarchy,num_samples,set,bytes_written,bytes_read,local_computations,computingTime,sim_time_start,sim_time_end
f1008_28,1,,365,train,26414840,26414840,21124824000,3.2308781426399946,20.713521236553788,23.944399379193783
f3563_46,1,,180,train,26414840,26414840,10562412000,1.5956697072833776,23.960565228015184,25.556234935298562
f1182_38,1,,351,train,26414840,26414840,20464673250,3.111927604302764,25.57524473592639,28.687172340229154
f1022_17,1,,275,train,26414840,26414840,15843618000,2.347856307402253,28.70403068512678,31.051886992529035
f2520_64,1,,179,train,26414840,26414840,10562412000,1.5845562443137169,31.06400511600077,32.64856136031449
f2483_64,1,,170,train,26414840,26414840,9902261250,1.458563294261694,32.66637806221843,34.12494135648012
f0089_16,1,,369,train,26414840,26414840,21784974750,3.1093506161123514,34.14381811954081,37.25316873565316
f3730_33,1,,172,train,26414840,26414840,9902261250,1.4586222022771835,37.27200291119516,38.73062511347234
f2186_55,1,,172,train,26414840,26414840,9902261250,1.4890929758548737,38.747958563268185,40.23705153912306
f1810_02,1,,109,train,26414840,26414840,5941356750,0.9597889892756939,40.25340232998133,41.21319131925702
f3319_48,1,,159,train,26414840,26414840,9242110500,1.401203589513898,41.23303665034473,42.63424023985863
f3454_44,1,,128,train,26414840,26414840,7261658250,1.1137696914374828,42.654087552800775,43.76785724423826
f0058_07,1,,272,train,26414840,26414840,15843618000,2.344033820554614,43.78547805175185,46.129511872306466
f1897_40,1,,149,train,26414840,26414840,8581959750,1.3154345247894526,46.15155179426074,47.46698631905019
f3924_24,1,,173,train,26414840,26414840,9902261250,1.4979788586497307,47.48333243653178,48.98131129518151
f1579_11,1,,173,train,26414840,26414840,9902261250,1.5047424249351025,49.00094231963158,50.50568474456668
f0618_44,1,,248,train,26414840,26414840,14523316500,2.1800106689333916,50.52313853986561,52.703149208799005
f0240_02,1,,108,train,26414840,26414840,5941356750,0.9329448565840721,52.72229866310954,53.65524351969361
f1158_21,1,,232,train,26414840,26414840,13203015000,1.9567106384783983,53.673428455367684,55.63013909384608
f0981_17,1,,339,train,26414840,26414840,19804522500,2.9190595019608736,55.647882083430886,58.56694158539176
f1336_30,1,,262,train,26414840,26414840,15183467250,2.273309936746955,58.586527571082115,60.85983750782907
f0690_26,1,,193,train,26414840,26414840,11222562750,1.6982679422944784,60.87827209755778,62.57654003985226
f0048_00,1,,132,train,26414840,26414840,7261658250,1.145793804898858,62.59632789902389,63.74212170392275
f2148_78,1,,178,train,26414840,26414840,10562412000,1.5299749951809645,63.76137615926564,65.2913511544466
f1128_24,1,,110,train,26414840,26414840,5941356750,0.9513097126036882,65.30859673954546,66.25990645214915
f2328_92,1,,167,train,26414840,26414840,9902261250,1.4445424769073725,66.27818761579692,67.7227300927043
f2557_98,1,,174,train,26414840,26414840,9902261250,1.5150695219635963,67.74072502180934,69.25579454377294
f1724_42,1,,160,train,26414840,26414840,9242110500,1.4026046879589558,69.27436134032905,70.676966028288
f2339_76,1,,176,train,26414840,26414840,9902261250,1.5251445434987545,70.69585588946939,72.22100043296814
f3814_43,1,,180,train,26414840,26414840,10562412000,1.590489299967885,72.23862354457378,73.82911284454167
f0467_18,1,,303,train,26414840,26414840,17824070250,2.6371924336999655,73.84808097966015,76.48527341336012
f1054_20,1,,282,train,26414840,26414840,16503768750,2.4134112633764744,76.50205693207681,78.91546819545329
f3136_07,1,,179,train,26414840,26414840,10562412000,1.5778756625950336,78.93236598744988,80.51024165004492
f0800_00,1,,278,train,26414840,26414840,16503768750,2.3806117363274097,80.52960252389312,82.91021426022053
f0114_20,1,,302,train,26414840,26414840,17824070250,2.608830077573657,82.92682643420994,85.5356565117836
f0787_21,1,,275,train,26414840,26414840,15843618000,2.359275307506323,85.55527897179127,87.91455427929759
f3733_48,1,,182,train,26414840,26414840,10562412000,1.5760107710957527,87.93290126137435,89.5089120324701
f1848_43,1,,162,train,26414840,26414840,9242110500,1.4020044300705194,89.52411025203764,90.92611468210816
f1855_37,1,,177,train,26414840,26414840,9902261250,1.5295941699296236,90.94039030000567,92.4699844699353
f4053_14,1,,151,train,26414840,26414840,8581959750,1.3211865816265345,92.48941494710743,93.81060152873397
f0422_45,1,,293,train,26414840,26414840,17163919500,2.5467304587364197,93.82840211503208,96.3751325737685
f0551_15,1,,268,train,26414840,26414840,15843618000,2.358779549598694,96.39032903499901,98.7491085845977
f1849_46,1,,170,train,26414840,26414840,9902261250,1.5087779685854912,98.7703923676163,100.27917033620179
f2020_16,1,,149,train,26414840,26414840,8581959750,1.3052347768098116,100.29547487571836,101.60070965252817
f2378_69,1,,173,train,26414840,26414840,9902261250,1.4878883268684149,101.61869580857456,103.10658413544297
f0257_46,1,,374,train,26414840,26414840,21784974750,3.1967194322496653,103.1243058834225,106.32102531567216
f3217_28,1,,181,train,26414840,26414840,10562412000,1.5852163415402174,106.3367179390043,107.92193428054452
f1469_25,1,,266,train,26414840,26414840,15183467250,2.299726916477084,107.94083995558321,110.2405668720603
f3402_08,1,,181,train,26414840,26414840,10562412000,1.5667888838797808,110.26113091968,111.82791980355978
f0231_43,1,,295,train,26414840,26414840,17163919500,2.5294375251978636,111.84480001404881,114.37423753924668
f3154_48,1,,172,train,26414840,26414840,9902261250,1.4944443218410015,114.39333101548254,115.88777533732355
f3277_09,1,,178,train,26414840,26414840,10562412000,1.5254084821790457,115.90484124794602,117.43024973012507
f0734_39,1,,361,train,26414840,26414840,21124824000,3.134741147980094,117.44828418456018,120.58302533254027
f3698_01,1,,166,train,26414840,26414840,9242110500,1.4065038207918406,120.60246567986906,122.0089695006609
f0358_32,1,,357,train,26414840,26414840,21124824000,3.062961706891656,122.0297842156142,125.09274592250586
