client,round_number,computingTime,computingDemand,computingCap,computingtime
1,1,4.048185983672738,461493202138.69214,100.0,4.614932021386921
2,1,2.027556486427784,231141439452.76736,100.0,2.3114143945276737
3,1,3.880953341722488,442428680956.36365,100.0,4.424286809563636
4,1,3.0352424792945385,346017642639.5774,100.0,3.460176426395774
5,1,2.007505528628826,228855630263.6862,100.0,2.288556302636862
6,1,1.908718030899763,217593855522.573,100.0,2.1759385552257298
7,1,4.09704358316958,467062968481.33215,100.0,4.6706296848133215
8,1,1.9193800017237663,218809320196.50937,100.0,2.188093201965094
9,1,1.9160863272845745,218433841310.4415,100.0,2.184338413104415
10,1,1.2138634528964758,138380433630.19824,100.0,1.3838043363019825
11,1,1.78998882509768,204058726061.13553,100.0,2.040587260611355
12,1,1.4352592807263136,163619558002.79974,100.0,1.6361955800279975
13,1,3.0169326420873404,343930321197.9568,100.0,3.439303211979568
14,1,1.6711390558630228,190509852368.3846,100.0,1.905098523683846
15,1,1.922774225473404,219196261703.96805,100.0,2.1919626170396804
16,1,1.922102304175496,219119662676.00656,100.0,2.1911966267600658
17,1,2.763950051739812,315090305898.33856,100.0,3.1509030589833857
18,1,1.2452660091221333,141960325039.9232,100.0,1.419603250399232
19,1,2.5564540065824986,291435756750.40485,100.0,2.9143575675040485
20,1,3.755424803122878,428118427556.0081,100.0,4.281184275560081
21,1,2.8985964469611645,330439994953.57275,100.0,3.3043999495357275
22,1,2.170911716297269,247483935657.88864,100.0,2.474839356578886
23,1,1.4552680533379316,165900558080.5242,100.0,1.659005580805242
24,1,1.960502803325653,223497319579.12445,100.0,2.2349731957912446
25,1,1.2176083009690046,138807346310.46652,100.0,1.3880734631046652
26,1,1.834495324641466,209132467009.1271,100.0,2.091324670091271
27,1,1.9325428772717717,220309888008.98196,100.0,2.2030988800898195
28,1,1.7932214085012674,204427240569.1445,100.0,2.044272405691445
29,1,1.9411435294896364,221290362361.81854,100.0,2.2129036236181854
30,1,2.0258985180407763,230952431056.6485,100.0,2.309524310566485
31,1,3.371204959228635,384317365352.0644,100.0,3.843173653520644
32,1,3.1322358399629597,357074885755.7774,100.0,3.570748857557774
33,1,1.9946011919528248,227384535882.62204,100.0,2.2738453588262204
34,1,3.0577121917158365,348579189855.60535,100.0,3.4857918985560534
35,1,3.3372094463557005,380441876884.54987,100.0,3.8044187688454985
36,1,3.0380129236727957,346333473298.6987,100.0,3.4633347329869872
37,1,2.0380628034472466,232339159592.9861,100.0,2.323391595929861
38,1,1.8054647631943224,205822983004.15274,100.0,2.0582298300415274
39,1,1.949594371020794,222253758296.3705,100.0,2.2225375829637053
40,1,1.6791358347982168,191421485166.9967,100.0,1.914214851669967
41,1,3.252193769440055,370750089716.16626,100.0,3.7075008971616628
42,1,2.9701782390475278,338600319251.41815,100.0,3.3860031925141816
43,1,1.953243475407362,222669756196.43927,100.0,2.2266975619643925
44,1,1.672946847975254,190715940669.17896,100.0,1.9071594066917896
45,1,1.9224426615983248,219158463422.209,100.0,2.19158463422209
46,1,4.124781111255288,470225046683.10284,100.0,4.702250466831028
47,1,2.0295361187309027,231367117535.3229,100.0,2.313671175353229
48,1,2.931640669703484,334207036346.1972,100.0,3.342070363461972
49,1,2.0247914474457502,230826225008.81552,100.0,2.308262250088155
50,1,3.265225628390908,372235721636.5635,100.0,3.722357216365635
51,1,1.913122784346342,218095997415.483,100.0,2.1809599741548302
52,1,1.95949892885983,223382877890.0206,100.0,2.233828778900206
53,1,3.990363661199808,454901457376.77814,100.0,4.549014573767781
54,1,1.827302884310484,208312528811.39517,100.0,2.0831252881139517
55,1,3.947128307074309,449972627006.4712,100.0,4.499726270064712
56,1,1.903135472908616,216957443911.58224,100.0,2.1695744391158223
57,1,1.9339344166219237,220468523494.8993,100.0,2.2046852349489927
58,1,1.7164726238697767,195677879121.15454,100.0,1.9567787912115455
59,1,2.64563331566751,301602197986.0961,100.0,3.016021979860961
60,1,1.78338367305696,203305738728.49344,100.0,2.0330573872849342
61,1,1.914811696857214,218288533441.72238,100.0,2.182885334417224
62,1,2.6378063671290874,300709925852.71594,100.0,3.0070992585271594
63,1,1.7050184663385153,194372105162.59073,100.0,1.9437210516259074
64,1,2.0433335043489933,232940019495.78525,100.0,2.3294001949578527
1,2,4.014807552099228,457688060939.312,100.0,4.57688060939312
