client_id,round_number,hierarchy,num_samples,set,bytes_written,bytes_read,local_computations,computingTime,sim_time_start,sim_time_end
f1008_28,1,,365,train,26414840,26414840,8449929600,1.469217985868454,21.442203665152192,22.911421651020646
f3563_46,1,,180,train,26414840,26414840,4224964800,0.7280442100018263,22.933910701423883,23.66195491142571
f1182_38,1,,351,train,26414840,26414840,8185869300,1.4374732729047537,23.68065589852631,25.118129171431065
f1022_17,1,,275,train,26414840,26414840,6337447200,1.1372103709727526,25.13455504179001,26.27176541276276
f2520_64,1,,179,train,26414840,26414840,4224964800,0.7387987673282623,26.28916570916772,27.02796447649598
f2483_64,1,,170,train,26414840,26414840,3960904500,0.7304195910692215,27.043513709679246,27.773933300748467
f0089_16,1,,369,train,26414840,26414840,8713989900,1.5296157598495483,27.791931776329875,29.321547536179423
f3730_33,1,,172,train,26414840,26414840,3960904500,0.7266813386231661,29.3408027254045,30.067484064027667
f2186_55,1,,172,train,26414840,26414840,3960904500,0.7171160522848368,30.08633726835251,30.803453320637345
f1810_02,1,,109,train,26414840,26414840,2376542700,0.45638553611934185,30.81869738921523,31.275082925334573
f3319_48,1,,159,train,26414840,26414840,3696844200,0.6880499366670847,31.293444823473692,31.981494760140777
f3454_44,1,,128,train,26414840,26414840,2904663300,0.5669081006199121,32.004328520968556,32.57123662158847
f0058_07,1,,272,train,26414840,26414840,6337447200,1.1258526090532541,32.588449416682124,33.71430202573538
f1897_40,1,,149,train,26414840,26414840,3432783900,0.6476691085845232,33.73352464847267,34.38119375705719
f3924_24,1,,173,train,26414840,26414840,3960904500,0.7258024401962757,34.399987649172544,35.12579008936882
f1579_11,1,,173,train,26414840,26414840,3960904500,0.7369566466659307,35.14922831207514,35.88618495874107
f0618_44,1,,248,train,26414840,26414840,5809326600,1.066567376255989,35.9142527487129,36.980820124968886
f0240_02,1,,108,train,26414840,26414840,2376542700,0.45151183754205704,36.99907300807536,37.45058484561741
f1158_21,1,,232,train,26414840,26414840,5281206000,0.9551676884293556,37.46792227216065,38.423089960590005
f0981_17,1,,339,train,26414840,26414840,7921809000,1.4216476883739233,38.44244996458292,39.86409765295684
f1336_30,1,,262,train,26414840,26414840,6073386900,1.0959778223186731,39.88737559132278,40.98335341364145
f0690_26,1,,193,train,26414840,26414840,4489025100,0.8295782878994942,41.00310179032385,41.83268007822335
f0048_00,1,,132,train,26414840,26414840,2904663300,0.5590163171291351,41.84881077893078,42.40782709605992
f2148_78,1,,178,train,26414840,26414840,4224964800,0.7359608747065067,42.42766525037587,43.163626125082374
f1128_24,1,,110,train,26414840,26414840,2376542700,0.45710135623812675,43.178135108202696,43.63523646444082
f2328_92,1,,167,train,26414840,26414840,3960904500,0.6875091437250376,43.654583137482405,44.34209228120744
f2557_98,1,,174,train,26414840,26414840,3960904500,0.7442024648189545,44.3602881282568,45.10449059307575
f1724_42,1,,160,train,26414840,26414840,3696844200,0.6782657206058502,45.12444960512221,45.80271532572806
f2339_76,1,,176,train,26414840,26414840,3960904500,0.7587225120514631,45.82253176532686,46.58125427737832
f3814_43,1,,180,train,26414840,26414840,4224964800,0.7662501689046621,46.598302660509944,47.364552829414606
f0467_18,1,,303,train,26414840,26414840,7129628100,1.2647862173616886,47.383947571739554,48.64873378910124
f1054_20,1,,282,train,26414840,26414840,6601507500,1.1623263210058212,48.6659963093698,49.828322630375624
f3136_07,1,,179,train,26414840,26414840,4224964800,0.7443180754780769,49.84895457327366,50.593272648751736
f0800_00,1,,278,train,26414840,26414840,6601507500,1.0500865392386913,50.61525619775057,51.66534273698926
f0114_20,1,,302,train,26414840,26414840,7129628100,1.1316448021680117,51.686280036345124,52.817924838513136
f0787_21,1,,275,train,26414840,26414840,6337447200,1.0209487043321133,52.83641307242215,53.85736177675426
f3733_48,1,,182,train,26414840,26414840,4224964800,0.6925415508449078,53.87865150347352,54.57119305431843
f1848_43,1,,162,train,26414840,26414840,3696844200,0.6154618412256241,54.5895505361259,55.20501237735152
f1855_37,1,,177,train,26414840,26414840,3960904500,0.658326830714941,55.221775183454156,55.8801020141691
f4053_14,1,,151,train,26414840,26414840,3432783900,0.5788805019110441,55.899751828983426,56.47863233089447
f0422_45,1,,293,train,26414840,26414840,6865567800,1.1103778127580881,56.49921522848308,57.60959304124117
f0551_15,1,,268,train,26414840,26414840,6337447200,1.028936767950654,57.63168518431485,58.6606219522655
f1849_46,1,,170,train,26414840,26414840,3960904500,0.6527174264192581,58.67651472054422,59.32923214696348
f2020_16,1,,149,train,26414840,26414840,3432783900,0.5815854761749506,59.3468938395381,59.92847931571305
f2378_69,1,,173,train,26414840,26414840,3960904500,0.6626761294901371,59.948010217398405,60.61068634688854
f0257_46,1,,374,train,26414840,26414840,8713989900,1.413242880254984,60.63032698072493,62.043569860979915
f3217_28,1,,181,train,26414840,26414840,4224964800,0.6980787012726068,62.06285851448774,62.76093721576035
f1469_25,1,,266,train,26414840,26414840,6073386900,0.9918933622539043,62.7783645093441,63.770257871598005
f3402_08,1,,181,train,26414840,26414840,4224964800,0.6972797196358442,63.78976891376078,64.48704863339663
f0231_43,1,,295,train,26414840,26414840,6865567800,1.1253262721002102,64.50585464015603,65.63118091225624
f3154_48,1,,172,train,26414840,26414840,3960904500,0.660541420802474,65.65198866464198,66.31253008544445
f3277_09,1,,178,train,26414840,26414840,4224964800,0.6796180959790945,66.33077199757099,67.01039009355009
f0734_39,1,,361,train,26414840,26414840,8449929600,1.3695779107511044,67.02907168492675,68.39864959567785
